timestamp,d0,d1,d2,d3,v_mm_s,gz
1785392182.769874,9606,8480,1689,3621,0.0000,0.0000
1785392182.790747,9606,8471,1689,3696,0.0000,0.0000
1785392182.815124,9231,8499,1764,3724,0.0000,0.0000
1785392182.841643,9568,8508,1745,3724,22.9600,0.0000
1785392182.866660,9231,8536,1726,3696,66.2400,-0.0600
1785392182.891793,9231,8518,1604,3630,66.2400,-0.0600
1785392182.916282,9334,8461,1670,3640,66.2400,-0.0600
1785392182.942840,9578,8480,1726,3612,54.0900,-0.3100
1785392182.967815,9296,8490,1651,3621,81.1400,-0.5600
1785392182.992627,8799,8527,1754,3593,81.1400,-0.5600
1785392183.021137,9559,8480,1698,3640,81.1400,-0.7500
1785392183.043861,9231,8480,1698,3621,81.1400,-0.7500
1785392183.069154,9578,8480,1679,3602,84.8500,-0.8800
1785392183.094703,9174,8574,1764,3593,84.8500,-0.8800
1785392183.122248,9109,8555,1717,3612,91.0800,-1.0000
1785392183.144623,9249,8546,1754,3593,91.0800,-1.0000
1785392183.173512,9193,8480,1735,3621,89.2500,-1.0000
1785392183.196351,9165,8471,1792,3593,89.2500,-1.0000
1785392183.223149,9568,8471,1707,3602,94.6600,-1.0600
1785392183.246330,9212,8527,1717,3640,94.6600,-1.0600
1785392183.274238,9212,8490,1745,3677,92.8100,-1.1200
1785392183.297028,9174,8499,1670,3640,92.8100,-1.1200
1785392183.323214,9249,8471,1660,3602,96.6000,-1.1900
1785392183.347757,9568,8555,1745,3593,96.6000,-1.1900
1785392183.373779,9578,8518,1717,3658,95.4600,-1.2500
1785392183.398562,9550,8565,1839,3602,95.4600,-1.2500
1785392183.423880,9296,8471,1698,3612,104.8800,-1.3100
1785392183.449313,9212,8499,1735,3658,104.8800,-1.3100
1785392183.474331,9137,8574,1745,3574,102.7800,-1.3100
1785392183.499458,9306,8471,1773,3583,102.7800,-1.3100
1785392183.525340,9137,8518,1801,3593,110.8900,-1.3700
1785392183.550730,9165,8518,1754,3602,110.8900,-1.3700
1785392183.575981,9559,8480,1735,3602,108.7200,-1.3700
1785392183.600365,9540,8527,1773,3583,108.7200,-1.3700
1785392183.625158,9184,8565,1820,3574,113.1600,-1.3700
1785392183.651912,9596,8518,1698,3621,113.1600,-1.3700
1785392183.676810,9212,8527,1707,3612,114.0200,-1.3100
1785392183.701831,9540,8490,1698,3621,114.0200,-1.3100
1785392183.728533,9521,8471,1801,3658,113.1600,-1.3100
1785392183.754102,9521,8518,1764,3593,113.1600,-1.3100
1785392183.778821,9568,8536,1735,3574,121.7100,-1.3100
1785392183.804690,9540,8555,1698,3612,121.7100,-1.3100
1785392183.828779,9137,8555,1810,3574,127.1200,-1.3700
1785392183.853873,9521,8461,1754,3593,127.1200,-1.3700
1785392183.879920,9146,8555,1848,3565,132.5300,-1.3700
1785392183.906897,9559,8499,1810,3565,132.5300,-1.3700
1785392183.930491,9615,8499,1764,3593,137.9400,-1.3700
1785392183.955621,9202,8518,1773,3555,137.9400,-1.3700
1785392183.981075,9165,8555,1782,3508,135.2300,-1.3700
1785392184.006803,9559,8527,1792,3583,135.2300,-1.3700
1785392184.031484,9231,8527,1848,3546,146.0500,-1.3700
1785392184.056327,8855,8508,1810,3546,146.0500,-1.3700
1785392184.081343,9146,8527,1782,3508,146.0500,-1.3700
1785392184.107708,9165,8555,1810,3537,146.0500,-1.3700
1785392184.133313,9221,8518,1801,3546,154.1700,-1.3700
1785392184.158233,8790,8490,1848,3537,154.1700,-1.3700
1785392184.183278,8762,8546,1857,3490,159.5800,-1.4400
1785392184.208961,9137,8527,1829,3518,159.5800,-1.4400
1785392184.233850,9212,8593,1895,3490,162.2800,-1.3700
1785392184.259813,9212,8565,1839,3537,162.2800,-1.3700
1785392184.284380,8771,8546,1857,3527,164.4000,-1.2500
1785392184.309384,9174,8499,1857,3508,164.4000,-1.2500
1785392184.334411,8799,8499,1895,3461,171.1100,-1.1200
1785392184.360554,9193,8583,1857,3508,171.1100,-1.1200
1785392184.385568,9156,8527,1876,3499,177.6600,-1.0600
1785392184.410259,9202,8565,1932,3546,177.6600,-1.0600
1785392184.437134,8808,8527,1923,3490,186.6200,-1.0600
1785392184.462170,9578,8565,1886,3480,186.6200,-1.0600
1785392184.487589,9550,8555,1886,3480,194.7400,-1.0600
1785392184.512497,8799,8630,1904,3490,194.7400,-1.0600
1785392184.537870,8808,8546,1839,3443,198.7100,-1.1200
1785392184.562446,9146,8565,1923,3424,198.7100,-1.1200
1785392184.588529,9512,8490,1970,3452,196.2200,-1.1200
1785392184.613418,9540,8490,1867,3461,196.2200,-1.1200
1785392184.638256,8808,8527,1904,3443,200.1500,-1.1200
1785392184.665358,8771,8593,1942,3443,202.8500,-1.1200
1785392184.690290,9146,8546,1932,3424,202.8500,-1.1200
1785392184.716109,8687,8471,1914,3368,202.8500,-1.1200
1785392184.740769,8743,8480,1904,3405,204.2300,-1.1200
1785392184.766901,8771,8518,1942,3424,201.5300,-1.0600
1785392184.791626,9156,8452,1914,3424,201.5300,-1.0600
1785392184.816793,8743,8499,1942,3452,206.9900,-1.0600
1785392184.841658,8715,8396,1895,3433,206.9900,-1.0600
1785392184.865904,9137,8471,1923,3415,206.9900,-1.0600
1785392184.891905,8780,8415,1914,3415,198.8700,-1.1200
1785392184.917578,8799,8396,1970,3424,200.1500,-1.1900
1785392184.943100,8733,8415,1961,3424,200.1500,-1.1900
1785392184.969252,8715,8471,1932,3405,206.9900,-1.2500
1785392184.993193,8752,8377,1951,3368,206.9900,-1.2500
1785392185.021283,8780,8415,1942,3321,200.1500,-1.2500
1785392185.045135,8752,8386,1970,3349,200.1500,-1.2500
1785392185.073815,8799,8443,1979,3405,196.2200,-1.2500
1785392185.094275,8752,8377,2007,3386,196.2200,-1.2500
1785392185.122271,8762,8386,2007,3349,202.8500,-1.2500
1785392185.145711,8762,8339,1979,3349,202.8500,-1.2500
1785392185.173354,8743,8386,1998,3396,197.4400,-1.1900
1785392185.195599,8677,8377,2045,3377,197.4400,-1.1900
1785392185.224374,8687,8349,1970,3405,200.1500,-1.1200
1785392185.247477,8687,8386,2026,3386,200.1500,-1.1200
1785392185.274506,8696,8368,2007,3405,202.8500,-1.1200
1785392185.297943,8752,8452,2092,3377,202.8500,-1.1200
1785392185.323717,8762,8358,2064,3321,198.7100,-1.1200
1785392185.347287,8687,8424,2026,3340,198.7100,-1.1200
1785392185.373478,8705,8386,2045,3340,201.5300,-1.1200
1785392185.398950,8705,8424,2036,3368,201.5300,-1.1200
1785392185.423876,8724,8424,2176,3396,202.8500,-1.1200
1785392185.449342,8696,8471,2111,3377,202.8500,-1.1200
1785392185.474392,8696,8396,2064,3349,202.8500,-1.1200
1785392185.499746,8705,8461,2073,3349,202.8500,-1.1200
1785392185.525582,8715,8433,2092,3330,202.8500,-1.1900
1785392185.550364,8752,8461,2092,3302,202.8500,-1.1900
1785392185.575600,8771,8499,2176,3293,202.8500,-1.1900
1785392185.602266,8668,8518,2092,3330,202.8500,-1.1900
1785392185.626829,8668,8480,2101,3358,205.5600,-1.1900
1785392185.651807,8762,8480,2167,3330,205.5600,-1.1900
1785392185.677313,8752,8480,2186,3321,202.8500,-1.2500
1785392185.703595,9127,8499,2195,3302,202.8500,-1.2500
1785392185.728302,8705,8471,2176,3293,200.1500,-1.3100
1785392185.753255,8668,8518,2158,3274,200.1500,-1.3100
1785392185.778301,8668,8508,2158,3274,197.4400,-1.3700
1785392185.803631,8752,8527,2111,3293,197.4400,-1.3700
1785392185.829185,8771,8508,2176,3330,194.7400,-1.4400
1785392185.854920,8696,8574,2195,3330,194.7400,-1.4400
1785392185.879921,8640,8527,2204,3293,200.1500,-1.5000
1785392185.904364,8640,8574,2214,3264,200.1500,-1.5000
1785392185.930929,8743,8536,2214,3274,197.4400,-1.5000
1785392185.956146,8827,8565,2186,3283,197.4400,-1.5000
1785392185.980673,8771,8546,2214,3246,197.4400,-1.5000
1785392186.006373,8715,8555,2129,3246,197.4400,-1.5000
1785392186.031351,8668,8555,2186,3189,200.1500,-1.4400
1785392186.056501,8752,8565,2223,3246,200.1500,-1.4400
1785392186.083238,8752,8536,2204,3236,194.7400,-1.4400
1785392186.107837,8752,8574,2186,3199,194.7400,-1.4400
1785392186.132580,8762,8574,2223,3152,197.4400,-1.3700
1785392186.159364,9081,8593,2261,3199,197.4400,-1.3700
1785392186.183554,8668,8593,2223,3199,200.1500,-1.3700
1785392186.209089,8752,8536,2176,3208,200.1500,-1.3700
1785392186.234661,8677,8555,2204,3189,197.4400,-1.3100
1785392186.259582,8677,8574,2233,3189,197.4400,-1.3100
1785392186.284955,8771,8593,2204,3189,200.1500,-1.2500
1785392186.311123,8715,8555,2195,3133,200.1500,-1.2500
1785392186.335939,8668,8574,2251,3152,193.5700,-1.2500
1785392186.360748,8658,8602,2214,3189,193.5700,-1.2500
1785392186.386611,8677,8593,2270,3171,201.4700,-1.2500
1785392186.412040,8743,8649,2214,3208,201.4700,-1.2500
1785392186.437182,8715,8555,2242,3143,200.1500,-1.2500
1785392186.462642,8668,8658,2223,3133,200.1500,-1.2500
1785392186.487295,8658,8593,2223,3143,193.5700,-1.3100
1785392186.513229,8743,8593,2223,3171,193.5700,-1.3100
1785392186.539471,8752,8602,2233,3171,204.2300,-1.3700
1785392186.563821,8630,8546,2289,3161,204.2300,-1.3700
1785392186.588434,8705,8593,2214,3161,200.1500,-1.4400
1785392186.614513,8677,8555,2280,3114,200.1500,-1.4400
1785392186.641124,8696,8546,2280,3171,196.2200,-1.5000
1785392186.664979,8743,8555,2280,3180,196.2200,-1.5000
1785392186.689840,8668,8621,2270,3152,197.4400,-1.5600
1785392186.715312,8677,8602,2298,3105,197.4400,-1.5600
1785392186.742342,8677,8611,2261,3208,200.1500,-1.6200
1785392186.766562,8724,8630,2261,3199,201.4700,-1.6200
1785392186.792056,8705,8565,2261,3152,201.4700,-1.6200
1785392186.817043,9062,8593,2223,3208,201.4700,-1.6200
1785392186.841864,8696,8621,2233,3133,190.9200,-1.5600
1785392186.870695,8705,8593,2261,3180,195.9500,-1.5600
1785392186.893634,8687,8565,2251,3152,195.9500,-1.5600
1785392186.921355,8658,8611,2289,3124,194.7400,-1.5000
1785392186.943228,8677,8593,2298,3105,194.7400,-1.5000
1785392186.967999,8715,8565,2251,3161,194.7400,-1.5000
1785392186.993821,8705,8536,2364,3189,200.1500,-1.3700
1785392187.021308,8621,8593,2270,3124,202.8500,-1.3100
1785392187.043949,8705,8621,2289,3105,202.8500,-1.3100
1785392187.071423,8630,8630,2298,3161,194.7400,-1.3700
1785392187.095638,8658,8696,2308,3114,194.7400,-1.3700
1785392187.122481,8668,8565,2317,3152,197.4400,-1.4400
1785392187.145760,8649,8649,2261,3105,197.4400,-1.4400
1785392187.174253,8630,8649,2336,3143,197.4400,-1.5000
1785392187.196664,8668,8668,2383,3049,197.4400,-1.5000
1785392187.225205,8687,8668,2383,3208,196.2200,-1.4400
1785392187.248657,8649,8630,2373,3152,196.2200,-1.4400
1785392187.275099,8668,8574,2317,3133,198.7100,-1.4400
1785392187.297604,8649,8621,2430,3096,198.7100,-1.4400
1785392187.325207,8668,8630,2392,3105,194.7400,-1.4400
1785392187.349762,8687,8593,2383,3096,194.7400,-1.4400
1785392187.374913,8668,8583,2373,3152,196.2200,-1.4400
1785392187.398386,8677,8611,2401,3096,196.2200,-1.4400
1785392187.425278,8658,8574,2383,3096,194.7400,-1.3700
1785392187.449995,8687,8611,2430,3086,194.7400,-1.3700
1785392187.474872,8705,8602,2430,3096,197.4400,-1.4400
1785392187.500531,8668,8583,2392,3067,197.4400,-1.4400
1785392187.527290,8677,8555,2411,3039,198.7100,-1.4400
1785392187.551969,8705,8621,2401,3039,198.7100,-1.4400
1785392187.577280,8649,8546,2420,3021,193.5700,-1.5000
1785392187.602601,8677,8593,2448,3058,193.5700,-1.5000
1785392187.626940,9146,8555,2430,3049,200.1500,-1.5000
1785392187.653087,8677,8499,2411,3011,200.1500,-1.5000
1785392187.678305,8668,8518,2430,3030,197.4400,-1.5000
1785392187.703346,8687,8536,2373,2992,197.4400,-1.5000
1785392187.728514,8687,8518,2401,2964,197.4400,-1.5600
1785392187.753612,8733,8452,2467,3011,197.4400,-1.5600
1785392187.779149,8715,8536,2448,3067,200.1500,-1.5600
1785392187.805212,8611,8461,2420,3002,200.1500,-1.5600
1785392187.830325,8715,8546,2420,2955,197.4400,-1.5600
1785392187.854812,8630,8443,2430,3002,197.4400,-1.5600
1785392187.880643,8649,8499,2439,3030,194.7400,-1.5600
1785392187.905833,8687,8480,2401,2936,194.7400,-1.5600
1785392187.931117,8649,8508,2495,3002,194.7400,-1.5000
1785392187.956452,8658,8471,2467,2936,194.7400,-1.5000
1785392187.981348,8658,8490,2392,2870,194.7400,-1.5000
1785392188.007508,8630,8490,2467,2946,194.7400,-1.5000
1785392188.032880,8602,8490,2477,2927,194.7400,-1.4400
1785392188.058016,8621,8490,2458,2983,194.7400,-1.4400
1785392188.082357,8583,8518,2495,2974,194.7400,-1.5000
1785392188.107307,8696,8527,2486,2955,194.7400,-1.5000
1785392188.133527,8602,8518,2467,2974,194.7400,-1.5000
