timestamp,d0,d1,d2,d3,v_mm_s,gz
1785392901.427728,9587,8480,1745,3630,0.0000,0.0000
1785392901.450695,9587,8518,1623,3593,0.0000,0.0000
1785392901.476654,9578,8499,1679,3621,0.0000,0.0000
1785392901.502155,9221,8536,1670,3649,18.2000,0.0000
1785392901.527288,9634,8490,1613,3593,48.6800,-0.4400
1785392901.552484,9625,8518,1717,3602,48.6800,-0.4400
1785392901.577323,9568,8536,1642,3649,48.6800,-0.4400
1785392901.602404,9587,8536,1660,3630,51.3900,-0.3100
1785392901.627366,9559,8602,1660,3565,51.3900,-0.3100
1785392901.653558,9268,8499,1698,3583,73.0300,-0.3100
1785392901.678338,9559,8518,1623,3602,75.7300,-0.3100
1785392901.703377,9540,8640,1660,3630,75.7300,-0.3100
1785392901.729256,9568,8611,1660,3640,75.7300,-0.3100
1785392901.754385,9174,8518,1651,3555,81.1400,-0.3700
1785392901.779448,9606,8518,1642,3602,81.1400,-0.5000
1785392901.805233,9540,8461,1660,3602,81.1400,-0.5000
1785392901.831091,9184,8490,1670,3574,83.8500,-0.5600
1785392901.855224,9221,8527,1660,3640,83.8500,-0.5600
1785392901.882668,9531,8499,1632,3583,86.5500,-0.5600
1785392901.906169,9559,8527,1660,3574,86.5500,-0.5600
1785392901.932449,9559,8518,1698,3583,81.1400,-0.6200
1785392901.957216,9587,8593,1623,3612,81.1400,-0.6200
1785392901.982883,9212,8583,1717,3602,86.5500,-0.5600
1785392902.007366,9550,8536,1679,3583,86.5500,-0.5600
1785392902.033090,9568,8499,1670,3574,89.2500,-0.6200
1785392902.058183,9484,8499,1754,3602,89.2500,-0.6200
1785392902.083134,9240,8546,1679,3602,94.6600,-0.6900
1785392902.109335,9240,8546,1689,3602,94.6600,-0.6900
1785392902.134113,9540,8518,1651,3593,94.6600,-0.8100
1785392902.159206,9193,8546,1745,3583,94.6600,-0.8100
1785392902.185134,9193,8565,1698,3583,97.3700,-0.8100
1785392902.210767,9634,8565,1642,3518,97.3700,-0.8100
1785392902.235554,9540,8536,1689,3537,97.3700,-0.8800
1785392902.261203,9550,8508,1670,3537,97.3700,-0.8800
1785392902.286153,9531,8508,1632,3537,102.7800,-1.0600
1785392902.311479,9550,8518,1689,3583,102.7800,-1.0600
1785392902.337838,9550,8518,1707,3518,108.1900,-1.1200
1785392902.362207,9550,8546,1689,3593,108.1900,-1.1200
1785392902.387635,9540,8527,1717,3537,119.3200,-1.3100
1785392902.413341,9550,8546,1689,3583,119.3200,-1.3100
1785392902.438699,9531,8480,1707,3537,121.4400,-1.3700
1785392902.464137,9568,8518,1670,3546,121.4400,-1.3700
1785392902.489541,9165,8546,1735,3546,119.0100,-1.3700
1785392902.514403,9165,8593,1726,3546,119.0100,-1.3700
1785392902.539520,9193,8546,1679,3555,121.7100,-1.3100
1785392902.565659,9531,8527,1707,3574,121.7100,-1.3100
1785392902.590266,9559,8536,1726,3546,127.1200,-1.3100
1785392902.615217,9118,8536,1735,3546,127.1200,-1.3100
1785392902.641201,9231,8527,1726,3518,132.5800,-1.3100
1785392902.666561,9540,8555,1726,3499,132.5800,-1.3100
1785392902.691686,9550,8555,1848,3480,132.4700,-1.3100
1785392902.717199,9550,8546,1764,3480,132.4700,-1.3100
1785392902.742149,9193,8536,1773,3508,132.5800,-1.3700
1785392902.767187,9165,8546,1782,3499,132.5800,-1.3700
1785392902.793598,9559,8565,1792,3471,143.3500,-1.2500
1785392902.818128,8790,8555,1810,3518,143.3500,-1.2500
1785392902.843180,9137,8593,1848,3480,143.3500,-1.1900
1785392902.869382,9137,8593,1754,3480,143.3500,-1.1900
1785392902.894717,9146,8574,1754,3499,157.3100,-1.1200
1785392902.919674,9221,8565,1867,3508,157.3100,-1.1200
1785392902.945209,9174,8527,1764,3443,153.8000,-1.1200
1785392902.970390,9137,8536,1848,3527,153.8000,-1.1200
1785392902.995499,9156,8602,1810,3480,165.5900,-1.0600
1785392903.020321,8865,8490,1820,3490,165.5900,-1.0600
1785392903.046180,8865,8490,1839,3490,169.7100,-1.0600
1785392903.071228,8724,8583,1829,3508,169.7100,-1.0600
1785392903.096194,9512,8593,1764,3480,176.6300,-1.1200
1785392903.122453,9512,8611,1848,3471,176.6300,-1.1200
1785392903.147953,9531,8555,1801,3452,177.6600,-1.0600
1785392903.172186,9531,8555,1932,3490,177.6600,-1.0600
1785392903.198160,9531,8555,1867,3424,187.6700,-1.0600
1785392903.223599,9531,8611,1857,3480,187.6700,-1.0600
1785392903.248423,9127,8602,1829,3480,192.0300,-1.0600
1785392903.274321,9127,8565,1886,3537,192.0300,-1.0600
1785392903.299233,8818,8527,1904,3424,194.7400,-1.0600
1785392903.324203,9146,8574,1820,3461,194.7400,-1.0600
1785392903.350744,8705,8527,1857,3433,196.2200,-1.0000
1785392903.375609,8733,8527,1895,3433,196.2200,-1.0000
1785392903.400225,8733,8480,1876,3415,198.7100,-0.8800
1785392903.426213,8715,8565,1895,3461,198.7100,-0.8800
1785392903.451220,8696,8433,1895,3433,196.2200,-0.8100
1785392903.476365,8705,8471,1895,3405,200.1500,-0.8100
1785392903.502219,8771,8536,1848,3396,200.1500,-0.8100
1785392903.527503,8696,8546,1951,3424,200.1500,-0.8100
