timestamp,d0,d1,d2,d3,v_mm_s,gz
1785391735.134380,9625,8518,1735,3649,0.0000,0.0000
1785391735.160102,9249,8471,1829,3630,0.0000,0.0000
1785391735.184879,9231,8518,1735,3687,18.2000,0.0000
1785391735.209996,9231,8518,1773,3649,18.2000,0.0000
1785391735.235564,9578,8536,1867,3658,37.1200,0.0000
1785391735.261017,9550,8480,1717,3612,37.1200,0.0000
1785391735.286821,9587,8518,1726,3668,52.4400,-0.1900
1785391735.312348,9587,8499,1745,3696,52.4400,-0.1900
1785391735.337826,9568,8527,1801,3668,66.2900,-0.4400
1785391735.362402,9221,8480,1717,3658,66.2900,-0.4400
1785391735.387730,9596,8480,1745,3658,70.3200,-0.7500
1785391735.413803,9231,8490,1698,3640,70.3200,-0.7500
1785391735.438784,9193,8433,1707,3677,77.2800,-0.9400
1785391735.463795,9568,8433,1782,3658,77.2800,-0.9400
1785391735.489237,9212,8499,1717,3612,83.8500,-1.0600
1785391735.514480,9559,8527,1764,3612,76.9000,-1.1200
1785391735.539852,9212,8527,1726,3602,76.9000,-1.1200
1785391735.565231,9212,8461,1754,3593,76.9000,-1.1200
1785391735.589917,9484,8490,1707,3658,82.8000,-1.3100
1785391735.614851,9184,8518,1745,3649,82.8000,-1.3100
1785391735.641220,9568,8518,1735,3649,82.2000,-1.4400
1785391735.666448,9137,8499,1754,3602,85.5600,-1.4400
1785391735.691511,9596,8480,1698,3583,85.5600,-1.4400
1785391735.716910,9559,8433,1735,3640,85.5600,-1.4400
1785391735.743537,9540,8490,1754,3658,84.8500,-1.5000
1785391735.767684,9559,8480,1754,3621,91.0800,-1.5000
1785391735.794261,9512,8490,1745,3602,91.0800,-1.5000
1785391735.822019,9540,8471,1689,3565,91.9600,-1.5000
1785391735.844637,9550,8443,1726,3565,91.9600,-1.5000
1785391735.871588,9531,8461,1745,3574,97.3700,-1.5000
1785391735.894889,9578,8527,1782,3574,97.3700,-1.5000
1785391735.922856,9578,8518,1745,3565,95.4600,-1.5000
1785391735.945863,9578,8461,1754,3555,95.4600,-1.5000
1785391735.972360,9578,8499,1764,3621,107.6400,-1.5000
1785391735.994740,9231,8490,1707,3612,107.6400,-1.5000
1785391736.022323,9578,8508,1754,3630,108.1900,-1.4400
1785391736.046560,9559,8461,1764,3593,108.1900,-1.4400
1785391736.074031,9540,8480,1764,3612,113.6000,-1.3700
1785391736.096771,9578,8499,1792,3583,113.6000,-1.3700
1785391736.124404,9540,8490,1848,3555,113.6000,-1.3100
1785391736.147188,9550,8490,1792,3593,113.6000,-1.3100
1785391736.173009,9578,8518,1876,3593,116.3000,-1.3100
1785391736.198666,9596,8471,1839,3593,116.3000,-1.3100
1785391736.223957,9578,8452,1792,3546,121.7100,-1.3700
