timestamp,d0,d1,d2,d3,v_mm_s,gz
1783085046.918306,9062,8640,1717,3677,0.0000,0.0000
1783085046.934020,9062,8705,1754,3630,0.0000,0.0000
1783085046.949863,8687,8621,1773,3715,0.0000,0.0000
1783085046.966015,8715,8668,1745,3621,26.0100,0.0000
1783085046.984303,8705,8630,1707,3621,26.0100,0.0000
1783085047.002070,8705,8621,1698,3658,26.0100,0.0000
1783085047.018468,9127,8630,1773,3630,64.9100,3.3100
1783085047.033862,8658,8611,1754,3583,64.9100,3.3100
1783085047.050083,9109,8555,1717,3696,64.9100,3.3100
1783085047.067008,9109,8593,1764,3696,64.9100,3.3100
1783085047.083060,8677,8640,1745,3640,81.1400,-2.8800
1783085047.099026,9521,8640,1801,3649,81.1400,-2.8800
1783085047.115070,9109,8602,1735,3696,81.1400,-2.8800
1783085047.131007,8649,8565,1735,3658,103.4100,0.9400
1783085047.147025,9052,8574,1801,3705,103.4100,0.9400
1783085047.165036,8649,8574,1735,3696,113.1600,-0.7500
1783085047.183144,8649,8536,1782,3649,113.1600,-0.7500
1783085047.199251,8752,8555,1717,3630,113.1600,-0.7500
1783085047.215148,8705,8546,1764,3593,113.1600,-0.7500
1783085047.231153,9071,8527,1726,3612,121.9800,0.0600
1783085047.248196,8743,8527,1726,3658,121.9800,0.0600
1783085047.264000,8668,8574,1735,3574,121.9800,0.0600
1783085047.280067,8677,8565,1745,3621,129.7100,-0.4400
1783085047.298088,8677,8518,1726,3602,129.7100,-0.4400
1783085047.315049,8677,8518,1707,3602,124.4200,0.9400
1783085047.329994,8677,8518,1642,3630,124.4200,0.9400
1783085047.347998,8677,8518,1735,3593,124.4200,0.9400
1783085047.366028,9062,8518,1623,3612,124.4200,0.9400
1783085047.382267,8611,8536,1717,3612,129.8300,-0.1900
1783085047.398381,8649,8518,1623,3574,129.8300,-0.1900
1783085047.414127,9052,8499,1726,3640,129.8300,-0.1900
1783085047.429435,9024,8508,1679,3612,132.5800,0.3700
1783085047.445534,9062,8499,1717,3593,132.5800,0.3700
1783085047.461399,8715,8490,1670,3565,132.5800,0.3700
1783085047.477121,8696,8499,1670,3621,137.9900,0.4400
1783085047.493472,8724,8527,1595,3640,137.9900,0.4400
1783085047.509064,8668,8490,1651,3602,137.9900,0.4400
1783085047.525064,8621,8499,1604,3574,140.5400,0.1200
1783085047.541082,9043,8518,1632,3602,140.5400,0.1200
