timestamp,d0,d1,d2,d3,v_mm_s,gz
1783086094.641953,9062,8621,1754,3677,0.0000,0.1200
1783086094.658487,9052,8565,1745,3602,0.0000,0.1200
1783086094.674698,8696,8611,1754,3715,0.0000,0.1200
1783086094.689546,9052,8583,1745,3621,0.0000,0.1200
1783086094.705493,8705,8630,1735,3621,26.0100,0.1900
1783086094.721530,9062,8602,1754,3602,26.0100,0.1900
1783086094.737512,8715,8621,1660,3649,26.0100,0.1900
1783086094.755579,9043,8780,1735,3649,59.5000,-1.4400
1783086094.771648,8658,8649,1754,3668,59.5000,-1.4400
1783086094.787579,8715,8574,1754,3649,59.5000,-1.4400
1783086094.803545,8658,8565,1792,3640,83.8500,0.6900
1783086094.819506,8762,8611,1764,3621,83.8500,0.6900
1783086094.835548,8715,8574,1857,3640,83.8500,0.6900
1783086094.851970,8630,8611,1782,3612,108.1900,-0.7500
1783086094.867616,9090,8574,1764,3649,108.1900,-0.7500
1783086094.883912,8593,8480,1773,3593,108.1900,-0.7500
1783086094.899657,8733,8565,1801,3640,116.3000,-0.0600
1783086094.916652,8733,8565,1707,3658,116.3000,-0.0600
1783086094.931587,8733,8565,1773,3640,116.3000,-0.0600
1783086094.947550,8611,8546,1717,3649,121.7100,-0.0600
1783086094.963607,8715,8583,1792,3621,121.7100,-0.0600
1783086094.979623,8640,8461,1707,3621,121.7100,-0.0600
1783086094.997632,8640,8583,1829,3677,124.4200,0.8100
1783086095.013633,9062,8443,1773,3630,124.4200,0.8100
1783086095.029625,8640,8499,1726,3612,124.4200,0.8100
1783086095.045508,8668,8499,1764,3602,121.9800,-0.7500
1783086095.062861,8611,8555,1792,3593,121.9800,-0.7500
1783086095.078891,9052,8518,1745,3593,121.9800,-0.7500
1783086095.096530,8602,8536,1717,3593,129.7100,0.6300
1783086095.111795,8602,8499,1717,3649,129.7100,0.6300
1783086095.129758,8602,8508,1642,3602,129.7100,0.6300
1783086095.146870,8602,8490,1726,3565,129.8300,-1.5000
1783086095.162198,9165,8499,1679,3574,129.8300,-1.5000
1783086095.177734,8621,8386,1651,3583,129.8300,-1.5000
1783086095.195727,8996,8424,1679,3583,135.2300,0.6900
1783086095.213756,8996,8433,1660,3621,135.2300,0.6900
1783086095.229698,8752,8518,1660,3565,135.2300,0.6900
1783086095.246423,8658,8499,1623,3602,135.2300,-1.5000
1783086095.261955,8668,8499,1632,3546,135.2300,-1.5000
1783086095.277752,9052,8471,1632,3583,135.2300,-1.5000
1783086095.293639,8611,8490,1642,3565,135.2300,1.0600
1783086095.308743,8687,8508,1632,3574,135.2300,1.0600
1783086095.324717,9034,8461,1585,3574,135.2300,1.0600
1783086095.341031,8593,8508,1613,3555,137.8900,-1.0000
1783086095.356711,8593,8508,1557,3527,137.8900,-1.0000
1783086095.373041,9005,8443,1613,3565,137.8900,-1.0000
1783086095.388976,8611,8490,1632,3546,149.0300,1.0000
1783086095.404800,9071,8452,1557,3537,149.0300,1.0000
1783086095.420745,8574,8433,1567,3546,149.0300,1.0000
1783086095.437016,8705,8461,1642,3546,149.0300,1.0000
1783086095.452797,8621,8490,1604,3574,148.7600,1.1900
1783086095.468849,8602,8386,1613,3518,148.7600,1.1900
1783086095.485281,9062,8433,1595,3508,148.7600,1.1900
1783086095.500895,8602,8424,1642,3546,154.1700,2.0000
1783086095.516766,9062,8443,1642,3537,154.1700,2.0000
1783086095.532952,8602,8518,1623,3546,154.1700,2.0000
1783086095.548830,8818,8461,1576,3546,159.5800,-1.3100
1783086095.563986,9052,8443,1660,3546,159.5800,-1.3100
