timestamp,d0,d1,d2,d3,v_mm_s,gz
1784974360.599376,8977,8696,1707,3809,0.0000,0.0000
1784974360.615437,8893,8724,1660,3846,0.0000,0.0000
1784974360.633863,8959,8743,1717,3780,0.0000,0.0000
1784974360.653117,8912,8696,1670,3790,15.6000,0.0000
1784974360.669536,8959,8696,1689,3809,15.6000,0.0000
1784974360.687404,8921,8658,1698,3762,15.6000,0.0000
1784974360.707057,8884,8752,1679,3837,42.4300,-0.1900
1784974360.724865,8949,8677,1689,3790,42.4300,-0.1900
1784974360.744767,8996,8752,1717,3771,46.9200,-0.6900
1784974360.759000,8968,8724,1754,3893,46.9200,-0.6900
1784974360.776786,8959,8668,1689,3799,46.9200,-0.6900
1784974360.798146,8930,8640,1670,3790,60.9900,-1.5600
1784974360.812937,8949,8705,1726,3827,60.9900,-1.5600
1784974360.830005,8977,8715,1660,3827,60.9900,-1.5600
1784974360.847770,9343,8687,1651,3780,66.2400,-2.4400
1784974360.865940,8987,8649,1670,3799,66.2400,-2.4400
1784974360.883935,8959,8687,1660,3771,66.2400,-2.4400
1784974360.902098,8968,8687,1707,3790,66.2900,-3.1200
1784974360.920490,8987,8668,1698,3827,66.2900,-3.1200
1784974360.938023,8949,8687,1679,3827,66.2900,-3.1200
1784974360.955770,8959,8668,1698,3752,66.2400,-3.4400
1784974360.972765,8949,8687,1717,3809,66.2400,-3.4400
1784974360.991924,8968,8771,1689,3799,62.2100,-3.5000
1784974361.008780,8949,8687,1670,3799,62.2100,-3.5000
1784974361.026984,8930,8696,1689,3780,62.2100,-3.5000
1784974361.046244,8968,8696,1745,3809,67.6200,-3.5000
1784974361.061650,8912,8762,1651,3762,67.6200,-3.5000
1784974361.081427,8874,8687,1660,3780,67.6200,-3.5000
1784974361.098622,8977,8630,1642,3790,64.9100,-3.3700
1784974361.117380,8930,8696,1670,3790,64.9100,-3.3700
1784974361.132587,8912,8724,1754,3818,64.9100,-3.3700
1784974361.151576,8940,8687,1754,3790,64.9100,-3.2500
1784974361.168773,8930,8724,1726,3790,64.9100,-3.2500
1784974361.186899,8959,8677,1698,3799,66.2900,-3.1900
1784974361.204637,8977,8705,1726,3827,66.2900,-3.1900
1784974361.222609,8977,8677,1717,3818,66.2900,-3.1900
1784974361.240065,8968,8724,1698,3799,66.2900,-3.1900
1784974361.257241,8893,8762,1670,3771,66.2400,-3.3100
1784974361.275831,8996,8649,1810,3818,66.2400,-3.3100
1784974361.295494,8959,8733,1792,3762,64.9100,-3.4400
1784974361.312117,8949,8687,1707,3752,64.9100,-3.4400
1784974361.330016,8921,8696,1651,3762,64.9100,-3.4400
1784974361.346184,8930,8696,1764,3715,59.5000,-3.4400
1784974361.367009,8930,8743,1717,3724,59.5000,-3.4400
1784974361.386567,8930,8705,1726,3771,59.5000,-3.4400
1784974361.407514,8930,8705,1735,3771,70.3200,-3.3100
1784974361.423988,8865,8705,1689,3752,70.3200,-3.3100
1784974361.442627,8949,8705,1698,3771,73.0300,-2.8700
1784974361.459840,8968,8743,1717,3762,73.0300,-2.8700
1784974361.477860,8912,8668,1745,3771,73.0300,-2.8700
1784974361.495826,8893,8752,1717,3780,78.4400,-2.5600
1784974361.512554,8921,8780,1707,3734,78.4400,-2.5600
1784974361.530622,8865,8743,1773,3734,78.4400,-2.5600
1784974361.548824,8930,8687,1745,3762,81.1400,-2.6200
1784974361.566718,8949,8696,1726,3771,81.1400,-2.6200
1784974361.584724,8930,8687,1745,3734,81.1400,-2.6200
1784974361.602845,8940,8677,1707,3743,82.2000,-2.9400
1784974361.619390,8912,8705,1735,3762,82.2000,-2.9400
1784974361.637423,8940,8790,1698,3715,91.0800,-3.2500
1784974361.655281,8940,8771,1726,3724,91.0800,-3.2500
