KF_RT — Linear Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  H linearized at LS estimate each step
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[KF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[KF] init  x=6362.5  y=814.7
  31.319    1867     6628.6      767.4    0.112
  31.336    1868     6627.1      767.8    0.092
  31.354    1869     6625.7      769.7    0.088
  31.375    1870     6624.2      770.1    0.107
  31.392    1871     6622.3      771.3    0.086
  31.408    1872     6623.5      771.1    0.090
  31.427    1873     6623.0      769.3    0.106
  31.444    1874     6623.8      768.1    0.099
  31.464    1875     6624.7      767.5    0.087
  31.482    1876     6626.1      766.8    0.089
  31.500    1877     6627.2      766.5    0.084
  31.519    1878     6627.0      764.8    0.081
  31.538    1879     6626.8      763.5    0.088
  31.554    1880     6627.4      761.5    0.083
  31.570    1881     6639.3      764.4    0.083
  31.590    1882     6640.7      763.6    0.091
  31.609    1883     6642.1      762.4    0.082
  31.626    1884     6644.4      760.9    0.087
  31.643    1885     6642.6      761.2    0.085
  31.658    1886     6641.3      761.3    0.085
  31.675    1887     6643.3      759.5    0.086
  31.693    1888     6649.4      760.0    0.086
  31.713    1889     6651.3      758.6    0.089
  31.732    1890     6653.3      758.7    0.143
  31.750    1891     6655.0      758.5    0.096
  31.767    1892     6656.6      757.7    0.093
  31.785    1893     6656.6      756.2    0.097
  31.801    1894     6653.6      757.3    0.086
  31.819    1895     6649.3      759.4    0.089
  31.836    1896     6645.2      762.3    0.087
  31.856    1897     6640.9      764.0    0.087
  31.875    1898     6643.3      768.4    0.091
  31.892    1899     6645.5      773.1    0.086
  31.909    1900     6641.6      776.7    0.090
  31.925    1901     6636.7      780.1    0.088
  31.943    1902     6659.1      751.9    0.086
  31.959    1903     6662.0      750.6    0.090
  31.980    1904     6664.8      749.4    0.088
  31.997    1905     6667.4      747.9    0.085
  32.014    1906     6669.7      744.8    0.107
  32.032    1907     6667.3      746.4    0.108
  32.050    1908     6664.9      747.6    0.090
  32.067    1909     6662.9      748.0    0.089
  32.085    1910     6660.9      748.3    0.088
  32.100    1911     6654.6      751.3    0.084
  32.117    1912     6651.9      751.0    0.083
  32.136    1913     6653.8      753.6    0.086
  32.151    1914     6651.1      754.5    0.084
  32.168    1915     6648.8      755.9    0.085
  32.185    1916     6651.6      753.5    0.086
  32.203    1917     6647.9      756.7    0.083
  32.223    1918     6644.2      759.4    0.102
  32.239    1919     6639.9      762.9    0.090
  32.256    1920     6638.2      764.0    0.110
  32.274    1921     6637.3      765.0    0.124
  32.291    1922     6635.2      765.6    0.088
  32.309    1923     6633.1      766.7    0.077
  32.325    1924     6632.0      768.0    0.096
  32.343    1925     6629.2      767.9    0.081
  32.364    1926     6626.6      767.9    0.090
  32.387    1927     6624.0      768.0    0.093
  32.405    1928     6619.8      769.4    0.083
  32.423    1929     6617.0      772.5    0.084
  32.440    1930     6616.2      772.6    0.085
  32.457    1931     6615.4      772.6    0.088
  32.473    1932     6612.1      775.2    0.083
  32.491    1933     6609.2      777.4    0.085
  32.509    1934     6605.8      779.3    0.082
  32.527    1935     6604.8      779.6    0.085
  32.543    1936     6602.1      780.8    0.082
  32.561    1937     6599.3      782.3    0.096
  32.580    1938     6597.0      783.5    0.095
  32.597    1939     6594.8      785.2    0.083
  32.615    1940     6593.1      786.6    0.082
  32.633    1941     6590.6      787.6    0.081
  32.648    1942     6589.1      789.7    0.080
  32.666    1943     6586.0      792.3    0.080
  32.683    1944     6583.4      794.7    0.082
  32.699    1945     6580.3      797.5    0.082
  32.717    1946     6577.3      799.3    0.081
  32.733    1947     6573.8      800.0    0.094
  32.751    1948     6571.2      801.4    0.084
  32.769    1949     6568.8      802.5    0.083
  32.786    1950     6566.2      804.5    0.085
  32.803    1951     6568.1      803.8    0.082
  32.821    1952     6566.3      803.9    0.079
  32.839    1953     6564.1      805.2    0.081
  32.857    1954     6561.6      805.5    0.079
  32.875    1955     6558.8      806.8    0.081
  32.891    1956     6557.9      807.7    0.084
  32.907    1957     6557.6      809.3    0.081
  32.925    1958     6556.6      810.1    0.081
  32.943    1959     6555.1      811.4    0.088
  32.961    1960     6553.2      813.1    0.082
  32.977    1961     6552.5      812.8    0.085
  32.995    1962     6549.6      813.8    0.081
  33.015    1963     6546.6      814.4    0.082
  33.033    1964     6544.2      815.8    0.084
  33.051    1965     6542.3      817.9    0.081
  33.066    1966     6542.7      817.4    0.079
  33.083    1967     6541.2      818.3    0.082
  33.103    1968     6539.4      820.2    0.081
  33.119    1969     6537.5      821.9    0.082
  33.138    1970     6535.6      823.6    0.082
  33.159    1971     6533.9      825.8    0.081
  33.178    1972     6532.0      827.0    0.089
  33.193    1973     6529.9      827.9    0.085
  33.211    1974     6528.2      830.2    0.081
  33.231    1975     6526.2      830.8    0.083
  33.247    1976     6524.5      831.7    0.082
  33.267    1977     6522.7      832.5    0.095
  33.284    1978     6521.0      834.4    0.087
  33.302    1979     6519.2      835.5    0.080
  33.320    1980     6517.6      836.1    0.081
  33.336    1981     6518.4      835.7    0.083
  33.353    1982     6516.3      836.2    0.083
  33.374    1983     6514.2      837.4    0.124
  33.389    1984     6512.6      837.8    0.095
  33.407    1985     6510.9      838.3    0.087
  33.427    1986     6509.3      838.4    0.083
  33.444    1987     6507.0      839.5    0.087
  33.463    1988     6505.9      839.2    0.084
  33.479    1989     6506.7      838.4    0.097
  33.496    1990     6507.1      837.5    0.082
  33.517    1991     6507.4      835.9    0.090
  33.535    1992     6507.9      835.5    0.086
  33.555    1993     6508.6      835.7    0.084
  33.573    1994     6509.4      835.2    0.082
  33.593    1995     6510.2      834.9    0.084
  33.614    1996     6510.8      833.7    0.083
  33.633    1997     6511.4      832.3    0.082
  33.651    1998     6512.5      831.8    0.092
  33.668    1999     6513.0      831.2    0.087
  33.689    2000     6513.4      829.4    0.088
  33.709    2001     6514.6      828.1    0.085
  33.730    2002     6515.9      827.0    0.085
  33.748    2003     6517.2      826.4    0.082
  33.766    2004     6518.3      826.3    0.081
  33.784    2005     6518.6      825.4    0.084
  33.804    2006     6519.4      824.7    0.084
  33.823    2007     6517.8      824.8    0.082
  33.840    2008     6527.9      829.5    0.083
  33.856    2009     6525.9      830.2    0.082
  33.873    2010     6524.4      831.3    0.081
  33.892    2011     6522.2      832.1    0.084
  33.910    2012     6521.3      832.9    0.081
  33.929    2013     6519.6      833.8    0.084
  33.944    2014     6517.7      835.1    0.081
  33.961    2015     6515.1      836.4    0.083
  33.979    2016     6515.1      837.0    0.084
  33.995    2017     6513.2      836.8    0.098
  34.013    2018     6512.0      838.1    0.081
  34.033    2019     6510.8      839.2    0.082
  34.051    2020     6509.6      839.7    0.083
  34.068    2021     6508.1      839.7    0.081
  34.085    2022     6506.5      840.6    0.091
  34.103    2023     6505.0      840.7    0.083
  34.119    2024     6504.6      841.6    0.084
  34.135    2025     6503.2      842.4    0.084
  34.155    2026     6501.6      842.9    0.082
  34.172    2027     6511.8      846.7    0.082
  34.192    2028     6521.8      850.6    0.083
  34.208    2029     6520.7      852.2    0.083
  34.227    2030     6519.5      852.2    0.081
  34.246    2031     6518.2      852.3    0.081
  34.265    2032     6516.4      853.0    0.094
  34.281    2033     6514.7      853.6    0.085
  34.299    2034     6513.8      855.0    0.084
  34.320    2035     6512.9      856.5    0.160
  34.339    2036     6512.0      857.1    0.093
  34.356    2037     6509.9      856.8    0.084
  34.377    2038     6507.9      856.9    0.125
  34.396    2039     6505.9      856.6    0.113
  34.413    2040     6504.3      857.3    0.091
  34.435    2041     6502.7      857.6    0.086
  34.455    2042     6501.3      858.6    0.104
  34.475    2043     6501.2      858.2    0.089
  34.496    2044     6501.0      857.4    0.092
  34.519    2045     6500.8      856.7    0.091
  34.537    2046     6500.7      856.6    0.086
  34.555    2047     6502.2      855.4    0.082
  34.574    2048     6503.8      855.8    0.082
  34.593    2049     6503.8      853.8    0.120
  34.608    2050     6501.7      854.4    0.083
  34.626    2051     6500.1      854.5    0.080
  34.643    2052     6506.5      855.6    0.082
  34.661    2053     6508.6      855.1    0.085
  34.679    2054     6508.0      856.0    0.092
  34.697    2055     6509.1      855.3    0.086
  34.715    2056     6509.4      854.8    0.086
  34.732    2057     6508.9      854.4    0.138
  34.749    2058     6507.2      855.4    0.091
  34.769    2059     6505.5      856.3    0.085
  34.787    2060     6503.4      856.8    0.086
  34.805    2061     6501.4      857.0    0.084
  34.821    2062     6501.0      858.3    0.091
  34.837    2063     6500.2      859.4    0.084
  34.857    2064     6499.3      859.6    0.083
  34.877    2065     6502.1      862.9    0.082
  34.893    2066     6501.9      865.1    0.081
  34.913    2067     6502.2      867.2    0.080
  34.929    2068     6503.0      868.8    0.082
  34.947    2069     6503.3      870.0    0.086
  34.965    2070     6501.7      870.3    0.082
  34.981    2071     6501.3      871.8    0.094
  35.001    2072     6500.9      872.4    0.086
  35.020    2073     6498.7      872.4    0.085
  35.041    2074     6498.3      873.0    0.087
  35.060    2075     6498.2      873.5    0.082
  35.081    2076     6497.7      873.5    0.094
  35.099    2077     6496.7      873.7    0.086
  35.115    2078     6496.8      874.4    0.081
  35.135    2079     6496.9      874.7    0.085
  35.155    2080     6497.0      874.9    0.081
  35.175    2081     6497.1      875.0    0.082
  35.193    2082     6497.7      875.3    0.084
  35.213    2083     6498.2      874.7    0.080
  35.235    2084     6498.8      874.3    0.083
  35.253    2085     6498.3      873.5    0.095
  35.271    2086     6497.3      873.2    0.084
  35.292    2087     6496.3      873.1    0.083
  35.312    2088     6497.8      873.7    0.083
  35.331    2089     6499.2      874.1    0.091
  35.351    2090     6498.6      873.9    0.087
  35.369    2091     6499.2      874.6    0.090
  35.387    2092     6498.2      873.9    0.084
  35.403    2093     6498.3      874.7    0.100
  35.425    2094     6498.3      875.2    0.090
  35.442    2095     6497.4      875.9    0.088
  35.459    2096     6496.6      876.7    0.114
  35.475    2097     6499.2      874.8    0.082
  35.494    2098     6497.5      876.3    0.098
  35.514    2099     6497.0      877.8    0.202
  35.530    2100     6495.0      878.3    0.101
  35.546    2101     6494.2      878.8    0.114
  35.564    2102     6490.9      878.7    0.086
  35.584    2103     6487.8      879.2    0.087
  35.602    2104     6485.6      878.5    0.075
  35.618    2105     6485.6      879.5    0.073
  35.635    2106     6483.9      880.4    0.095
  35.654    2107     6482.2      881.2    0.083
  35.670    2108     6485.3      879.6    0.082
  35.689    2109     6488.8      878.4    0.129
  35.705    2110     6487.4      879.3    0.090
  35.724    2111     6486.8      881.0    0.086
  35.739    2112     6485.0      881.7    0.088
  35.757    2113     6483.9      882.8    0.081
  35.774    2114     6483.6      883.2    0.081
  35.790    2115     6491.3      882.8    0.087
  35.807    2116     6490.7      883.7    0.081
  35.826    2117     6489.5      883.1    0.118
  35.842    2118     6489.3      883.3    0.086
  35.859    2119     6489.1      883.6    0.086
  35.876    2120     6488.5      883.8    0.083
  35.893    2121     6491.6      880.9    0.081
  35.910    2122     6490.7      881.7    0.080
  35.926    2123     6489.9      882.9    0.081
  35.945    2124     6490.0      883.5    0.085
  35.961    2125     6488.7      884.9    0.081
  35.978    2126     6488.8      885.1    0.082
  35.997    2127     6489.0      885.8    0.081
  36.013    2128     6492.2      883.1    0.086
  36.030    2129     6491.4      883.4    0.081
  36.047    2130     6490.3      884.1    0.093
  36.064    2131     6489.8      884.2    0.082
  36.080    2132     6488.6      884.2    0.081
  36.096    2133     6487.6      885.9    0.082
  36.113    2134     6486.9      886.3    0.080
  36.132    2135     6485.8      887.1    0.078
  36.148    2136     6485.3      887.7    0.083
  36.165    2137     6484.6      888.0    0.081
  36.181    2138     6483.3      889.2    0.080
  36.198    2139     6483.4      889.3    0.082
  36.217    2140     6482.5      889.0    0.078
  36.233    2141     6481.3      889.1    0.107
  36.249    2142     6481.2      889.8    0.091
  36.266    2143     6481.6      890.1    0.097
  36.283    2144     6480.9      890.8    0.084
  36.299    2145     6479.6      891.2    0.085
  36.316    2146     6478.0      891.0    0.081
  36.334    2147     6476.8      892.0    0.086
  36.350    2148     6479.8      890.3    0.083
  36.367    2149     6479.1      890.8    0.124
  36.384    2150     6477.8      891.0    0.093
  36.401    2151     6477.7      891.0    0.087
  36.419    2152     6477.8      891.7    0.082
  36.436    2153     6475.5      891.9    0.085
  36.453    2154     6478.1      889.6    0.082
  36.469    2155     6478.2      889.9    0.080
  36.488    2156     6482.1      888.0    0.085
  36.506    2157     6486.1      886.5    0.084
  36.524    2158     6489.3      884.7    0.085
  36.539    2159     6492.0      883.2    0.083
  36.559    2160     6494.8      882.0    0.088
  36.575    2161     6497.4      879.7    0.082
  36.594    2162     6495.2      880.7    0.083
  36.615    2163     6492.9      880.7    0.083
  36.633    2164     6495.6      877.7    0.081
  36.649    2165     6495.0      878.0    0.084
  36.666    2166     6494.2      878.7    0.081
  36.683    2167     6497.2      877.2    0.082
  36.700    2168     6495.5      877.2    0.081
  36.719    2169     6493.8      877.9    0.086
  36.735    2170     6494.8      876.5    0.097
  36.753    2171     6496.7      874.9    0.085
  36.769    2172     6495.0      876.2    0.083
  36.786    2173     6494.9      877.1    0.084
  36.805    2174     6495.3      879.0    0.082
  36.821    2175     6494.0      879.8    0.081
  36.838    2176     6493.7      880.5    0.086
  36.855    2177     6495.4      878.2    0.081
  36.872    2178     6503.7      873.8    0.084
  36.890    2179     6511.4      869.5    0.083
  36.906    2180     6513.9      867.6    0.081
  36.925    2181     6517.0      865.8    0.081
  36.941    2182     6519.2      864.7    0.086
  36.959    2183     6522.6      862.7    0.083
  36.975    2184     6520.8      863.5    0.081
  36.992    2185     6527.1      861.1    0.082
  37.009    2186     6527.0      862.5    0.087
  37.025    2187     6526.3      863.5    0.086
  37.042    2188     6524.9      864.8    0.104
  37.059    2189     6523.7      865.6    0.090
  37.076    2190     6523.4      866.9    0.084
  37.093    2191     6521.8      867.6    0.084
  37.110    2192     6528.8      864.0    0.082
  37.128    2193     6534.0      859.4    0.094
  37.145    2194     6531.7      860.2    0.087
  37.161    2195     6529.3      860.7    0.086
  37.180    2196     6527.9      863.0    0.081
  37.198    2197     6524.9      863.8    0.084
  37.214    2198     6523.7      864.6    0.081
  37.233    2199     6522.1      863.9    0.080
  37.249    2200     6520.7      865.0    0.090
  37.267    2201     6519.2      866.4    0.102
  37.283    2202     6518.5      867.1    0.090
  37.300    2203     6519.2      865.3    0.085
  37.320    2204     6519.8      863.0    0.083
  37.339    2205     6520.5      860.2    0.087
  37.355    2206     6518.2      860.2    0.083
  37.372    2207     6517.0      859.8    0.090
  37.388    2208     6520.4      857.3    0.091
  37.405    2209     6519.4      858.4    0.081
  37.422    2210     6516.5      858.6    0.082
  37.439    2211     6515.5      859.2    0.085
  37.456    2212     6513.6      858.8    0.083
  37.473    2213     6511.5      859.5    0.080
  37.491    2214     6509.1      860.2    0.081
  37.508    2215     6507.7      861.7    0.094
  37.526    2216     6505.3      861.8    0.087
  37.544    2217     6502.9      862.7    0.088
  37.562    2218     6502.1      865.0    0.082
  37.580    2219     6499.0      865.9    0.088
  37.597    2220     6497.4      866.3    0.086
  37.614    2221     6496.8      866.9    0.082
  37.630    2222     6494.9      868.0    0.081
  37.646    2223     6494.7      868.4    0.093
  37.665    2224     6495.7      869.3    0.083
  37.683    2225     6496.3      869.6    0.086
  37.699    2226     6495.7      869.9    0.081
  37.716    2227     6494.9      870.1    0.081
  37.734    2228     6494.1      870.9    0.141
  37.751    2229     6493.1      871.2    0.114
  37.769    2230     6492.7      872.0    0.079
  37.787    2231     6491.6      871.6    0.082
  37.805    2232     6492.7      870.2    0.076
  37.821    2233     6491.8      870.3    0.077
  37.838    2234     6491.3      870.3    0.119
  37.855    2235     6489.4      869.0    0.088
  37.872    2236     6488.6      868.4    0.083
  37.889    2237     6488.1      868.5    0.087
  37.910    2238     6487.7      868.5    0.090
  37.928    2239     6488.4      868.8    0.084
  37.947    2240     6488.3      868.6    0.087
  37.963    2241     6488.1      869.2    0.083
  37.981    2242     6487.1      869.3    0.081
  37.997    2243     6485.5      870.1    0.082
  38.014    2244     6486.2      869.4    0.086
  38.034    2245     6486.3      868.7    0.081
  38.052    2246     6486.5      869.0    0.088
  38.068    2247     6485.3      868.9    0.088
  38.085    2248     6483.4      869.9    0.082
  38.104    2249     6482.1      869.6    0.085
  38.120    2250     6482.9      870.2    0.082
  38.137    2251     6481.9      871.0    0.082
  38.155    2252     6480.9      871.2    0.082
  38.175    2253     6479.6      871.8    0.081
  38.193    2254     6477.4      872.6    0.082
  38.209    2255     6476.7      872.7    0.087
  38.226    2256     6475.8      873.6    0.081
  38.245    2257     6478.6      874.7    0.083
  38.261    2258     6478.2      875.9    0.097
  38.278    2259     6475.6      876.3    0.089
  38.294    2260     6473.9      875.5    0.083
  38.313    2261     6471.9      876.4    0.083
  38.329    2262     6471.4      877.1    0.082
  38.346    2263     6471.2      876.6    0.097
  38.363    2264     6472.9      874.3    0.088
  38.380    2265     6480.5      866.6    0.082
  38.402    2266     6487.8      859.1    0.083
  38.418    2267     6495.8      853.5    0.081
  38.436    2268     6503.4      848.0    0.081
  38.455    2269     6509.8      841.9    0.085
  38.473    2270     6516.8      836.6    0.081
  38.489    2271     6514.6      837.7    0.082
  38.506    2272     6513.1      839.0    0.079
  38.523    2273     6514.0      838.0    0.081
  38.541    2274     6511.6      838.6    0.086
  38.557    2275     6510.1      839.7    0.081
  38.573    2276     6511.8      842.4    0.082
  38.590    2277     6513.4      842.5    0.083
  38.607    2278     6516.0      841.6    0.088
  38.624    2279     6516.8      841.2    0.082
  38.642    2280     6518.6      840.0    0.084
  38.660    2281     6521.3      839.2    0.080
  38.676    2282     6519.8      839.5    0.089
  38.693    2283     6517.4      839.9    0.086
  38.712    2284     6515.0      841.4    0.084
  38.728    2285     6515.3      840.4    0.080
  38.744    2286     6515.5      840.5    0.086
  38.761    2287     6513.3      842.0    0.083
  38.777    2288     6513.8      840.4    0.080
  38.794    2289     6512.5      840.7    0.081
  38.813    2290     6513.8      839.6    0.080
  38.829    2291     6515.8      838.9    0.080
  38.846    2292     6522.7      840.0    0.083
  38.863    2293     6529.4      841.1    0.081
  38.880    2294     6530.3      839.5    0.081
  38.897    2295     6530.1      838.8    0.085
  38.913    2296     6527.5      840.2    0.080
  38.932    2297     6528.2      838.8    0.082
  38.948    2298     6528.4      837.7    0.083
  38.966    2299     6526.6      839.3    0.081
  38.983    2300     6524.8      841.3    0.080
  39.000    2301     6525.2      841.1    0.083
  39.017    2302     6523.7      842.9    0.079
  39.037    2303     6521.9      843.1    0.081
  39.053    2304     6520.6      844.8    0.081
  39.072    2305     6519.2      845.2    0.080
  39.088    2306     6519.1      843.1    0.084
  39.105    2307     6516.7      844.3    0.085
  39.122    2308     6513.9      845.3    0.080
  39.140    2309     6511.9      847.1    0.080
  39.158    2310     6519.6      851.5    0.083
  39.176    2311     6517.6      853.0    0.079
  39.195    2312     6514.7      855.0    0.084
  39.213    2313     6512.9      856.5    0.082
  39.229    2314     6511.1      858.2    0.080
  39.248    2315     6510.1      858.2    0.083
  39.264    2316     6507.2      858.8    0.091
  39.281    2317     6505.6      859.9    0.083
  39.298    2318     6503.8      860.9    0.084
  39.315    2319     6509.1      859.7    0.081
  39.332    2320     6521.9      848.9    0.082
  39.349    2321     6520.6      850.9    0.082
  39.369    2322     6519.2      852.6    0.088
  39.385    2323     6517.4      853.3    0.080
  39.404    2324     6515.6      853.8    0.080
  39.419    2325     6513.2      852.7    0.083
  39.437    2326     6514.8      850.4    0.081
  39.455    2327     6513.1      850.8    0.081
  39.471    2328     6514.0      849.8    0.080
  39.488    2329     6512.2      850.8    0.079
  39.505    2330     6510.8      852.3    0.082
  39.524    2331     6509.9      852.8    0.084
  39.542    2332     6507.4      854.7    0.084
  39.558    2333     6506.4      855.1    0.081
  39.575    2334     6504.9      855.8    0.081
  39.593    2335     6502.7      856.2    0.086
  39.611    2336     6500.6      855.7    0.081
  39.627    2337     6499.7      857.0    0.087
  39.644    2338     6503.1      855.2    0.083
  39.663    2339     6505.6      852.2    0.079
  39.680    2340     6508.6      849.7    0.079
  39.697    2341     6509.6      848.5    0.091
  39.715    2342     6507.3      849.7    0.084
  39.732    2343     6508.2      848.9    0.084
  39.748    2344     6505.8      849.2    0.088
  39.768    2345     6503.4      848.9    0.080
  39.785    2346     6502.7      850.0    0.084
  39.802    2347     6500.8      850.8    0.082
  39.818    2348     6500.6      851.1    0.084
  39.837    2349     6500.8      850.2    0.083
  39.853    2350     6500.1      848.3    0.082
  39.869    2351     6498.5      850.0    0.084
  39.886    2352     6497.5      851.2    0.081
  39.903    2353     6496.3      850.9    0.083
  39.919    2354     6495.2      851.0    0.080
  39.936    2355     6492.3      852.9    0.080
  39.953    2356     6490.5      854.6    0.087
  39.969    2357     6490.2      855.4    0.081
  39.986    2358     6491.1      854.3    0.080
  40.003    2359     6492.4      853.1    0.080
  40.019    2360     6491.6      853.2    0.079
  40.036    2361     6493.7      852.4    0.080
  40.053    2362     6493.2      853.6    0.082
  40.071    2363     6497.0      855.5    0.080
  40.088    2364     6496.4      856.5    0.079
  40.104    2365     6496.2      856.7    0.083
  40.123    2366     6496.1      856.5    0.080
  40.139    2367     6494.9      857.7    0.079
  40.158    2368     6493.6      859.1    0.081
  40.174    2369     6493.0      859.8    0.079
  40.192    2370     6491.7      860.6    0.078
  40.210    2371     6489.7      861.4    0.080
  40.228    2372     6488.2      861.9    0.079
  40.246    2373     6486.5      863.0    0.083
  40.264    2374     6485.6      863.4    0.100
  40.282    2375     6485.6      864.3    0.082
  40.297    2376     6485.2      865.7    0.085
  40.315    2377     6484.9      867.0    0.096
  40.333    2378     6488.1      868.9    0.087
  40.351    2379     6487.5      869.6    0.088
  40.369    2380     6488.1      867.9    0.095
  40.387    2381     6494.0      868.0    0.086
  40.403    2382     6496.9      865.6    0.086
  40.419    2383     6493.7      866.5    0.084
  40.436    2384     6491.0      866.7    0.084
  40.451    2385     6490.8      867.5    0.083
  40.470    2386     6489.2      867.1    0.080
  40.488    2387     6489.0      867.9    0.073
  40.504    2388     6490.7      866.1    0.075
  40.523    2389     6493.0      864.8    0.112
  40.539    2390     6492.4      865.2    0.106
  40.557    2391     6491.1      865.5    0.121
  40.573    2392     6489.1      865.4    0.092
  40.589    2393     6488.7      866.8    0.109
  40.607    2394     6487.9      868.2    0.095
  40.623    2395     6485.9      869.0    0.115
  40.640    2396     6483.5      870.5    0.089
  40.655    2397     6480.7      871.7    0.094
  40.674    2398     6477.9      873.0    0.079
  40.691    2399     6476.0      874.3    0.076
  40.708    2400     6474.1      874.6    0.078
  40.727    2401     6472.2      874.9    0.125
  40.742    2402     6473.7      872.9    0.103
  40.759    2403     6472.4      872.9    0.104
  40.776    2404     6474.6      871.4    0.085
  40.793    2405     6473.2      871.1    0.084
  40.810    2406     6475.2      869.8    0.089
  40.827    2407     6496.8      846.6    0.084
  40.844    2408     6495.6      847.7    0.083
  40.859    2409     6494.0      849.6    0.081
  40.876    2410     6491.4      850.3    0.074
  40.892    2411     6490.3      851.1    0.072
  40.909    2412     6488.8      852.5    0.086
  40.925    2413     6488.1      852.6    0.110
  40.942    2414     6486.3      853.8    0.081
  40.959    2415     6488.2      851.8    0.083
  40.976    2416     6490.7      849.9    0.088
  40.993    2417     6489.6      851.6    0.103
  41.011    2418     6487.9      851.8    0.082
  41.027    2419     6486.9      853.4    0.105
  41.045    2420     6485.3      853.9    0.102
  41.063    2421     6483.5      854.5    0.092
  41.080    2422     6481.2      854.6    0.088
  41.096    2423     6480.2      854.9    0.091
  41.111    2424     6478.5      856.2    0.086
  41.128    2425     6481.3      855.4    0.085
  41.146    2426     6479.2      856.5    0.085
  41.163    2427     6481.1      855.7    0.089
  41.179    2428     6481.2      856.4    0.079
  41.199    2429     6479.9      856.2    0.078
  41.215    2430     6481.6      855.0    0.075
  41.232    2431     6482.9      854.3    0.075
  41.249    2432     6481.7      855.8    0.100
  41.268    2433     6480.0      856.0    0.103
  41.286    2434     6478.6      856.5    0.088
  41.304    2435     6477.6      857.6    0.088
  41.321    2436     6479.8      856.2    0.087
  41.337    2437     6482.0      852.9    0.086
  41.355    2438     6480.6      852.9    0.123
  41.371    2439     6480.2      853.5    0.098
  41.388    2440     6482.7      852.0    0.079
  41.404    2441     6480.9      853.4    0.079
  41.421    2442     6479.2      854.7    0.104
  41.438    2443     6478.4      854.4    0.081
  41.455    2444     6476.7      854.5    0.110
  41.472    2445     6476.9      854.1    0.095
  41.489    2446     6475.5      855.1    0.092
  41.506    2447     6473.7      855.6    0.091
  41.524    2448     6472.4      855.6    0.154
  41.541    2449     6471.0      855.7    0.091
  41.559    2450     6469.0      855.8    0.095
  41.577    2451     6467.2      856.2    0.088
  41.593    2452     6465.9      857.6    0.087
  41.612    2453     6465.0      858.5    0.087
  41.628    2454     6465.0      858.7    0.086
  41.645    2455     6462.8      859.8    0.096
  41.663    2456     6462.0      860.1    0.092
  41.679    2457     6495.4      845.6    0.089
  41.699    2458     6517.1      820.1    0.088
  41.714    2459     6513.5      821.8    0.085
  41.731    2460     6511.0      822.8    0.086
  41.749    2461     6509.1      824.2    0.100
  41.766    2462     6507.4      825.2    0.087
  41.783    2463     6505.2      827.5    0.088
  41.799    2464     6503.4      829.4    0.088
  41.815    2465     6501.1      831.6    0.084
  41.832    2466     6503.5      834.6    0.085
  41.850    2467     6506.0      833.0    0.086
  41.869    2468     6508.2      831.3    0.085
  41.887    2469     6505.2      832.3    0.085
  41.902    2470     6504.5      833.6    0.086
  41.921    2471     6512.8      827.4    0.083
  41.937    2472     6510.5      829.2    0.083
  41.954    2473     6511.6      827.9    0.113
  41.973    2474     6513.9      825.8    0.089
  41.989    2475     6513.4      828.1    0.096
  42.006    2476     6514.7      826.4    0.089
  42.022    2477     6517.3      826.0    0.084
  42.040    2478     6519.7      824.1    0.083
  42.057    2479     6516.0      824.5    0.084
  42.073    2480     6514.8      826.0    0.081
  42.090    2481     6513.3      827.5    0.084
  42.109    2482     6511.1      828.4    0.085
  42.125    2483     6509.9      829.8    0.081
  42.142    2484     6509.8      830.8    0.082
  42.159    2485     6509.9      830.7    0.086
  42.176    2486     6512.0      829.6    0.085
  42.192    2487     6508.2      831.2    0.083
  42.211    2488     6505.1      832.3    0.083
  42.229    2489     6503.1      834.1    0.082
  42.248    2490     6501.2      836.5    0.083
  42.267    2491     6501.2      838.5    0.107
  42.282    2492     6499.9      838.8    0.086
  42.301    2493     6498.0      840.4    0.089
  42.316    2494     6496.4      841.7    0.085
  42.334    2495     6494.6      843.0    0.085
  42.351    2496     6492.4      843.4    0.088
  42.368    2497     6494.1      842.7    0.093
  42.385    2498     6492.1      844.4    0.084
  42.402    2499     6495.8      842.6    0.086
  42.418    2500     6495.5      843.9    0.087
  42.435    2501     6496.7      842.3    0.084
  42.453    2502     6498.3      840.8    0.083
  42.469    2503     6500.0      840.3    0.094
  42.485    2504     6498.9      841.5    0.086
  42.503    2505     6498.3      842.1    0.099
  42.519    2506     6497.6      843.6    0.089
  42.536    2507     6497.1      845.5    0.087
  42.554    2508     6494.9      847.6    0.088
  42.572    2509     6496.5      845.9    0.082
  42.588    2510     6497.2      846.3    0.082
  42.605    2511     6494.6      847.4    0.083
  42.622    2512     6496.7      845.9    0.106
  42.639    2513     6499.5      844.3    0.085
  42.657    2514     6501.6      842.6    0.085
  42.675    2515     6498.9      844.8    0.090
