KF — UWB Realtime
   1.608      96     6332.6     4149.1
   1.625      97     6332.9     4149.4
   1.642      98     6333.2     4149.2
   1.659      99     6333.0     4148.7
   1.676     100     6333.2     4147.9
   1.693     101     6333.5     4148.2
   1.710     102     6333.7     4147.9
   1.726     103     6333.7     4147.4
   1.743     104     6333.6     4146.8
   1.760     105     6333.5     4146.8
   1.777     106     6333.4     4147.1
   1.794     107     6333.2     4147.5
   1.811     108     6333.2     4147.5
   1.828     109     6333.3     4147.4
   1.845     110     6333.3     4147.5
   1.862     111     6333.5     4147.1
   1.880     112     6333.5     4147.7
   1.896     113     6333.5     4148.2
   1.913     114     6333.5     4148.9
   1.930     115     6333.7     4148.1
   1.947     116     6333.7     4148.5
   1.964     117     6333.6     4148.8
   1.981     118     6333.5     4148.3
   1.997     119     6333.1     4148.3
   2.014     120     6333.0     4148.6
   2.030     121     6333.0     4148.4
   2.047     122     6332.9     4149.0
   2.064     123     6332.8     4149.3
   2.081     124     6332.8     4149.5
   2.098     125     6332.8     4149.3
   2.115     126     6333.0     4149.1
   2.132     127     6333.5     4148.5
   2.149     128     6333.4     4148.1
   2.167     129     6333.3     4148.4
   2.183     130     6333.7     4148.8
   2.200     131     6333.5     4149.4
   2.217     132     6333.7     4150.8
   2.236     133     6333.9     4150.6
   2.253     134     6334.1     4151.1
   2.270     135     6334.2     4151.0
   2.286     136     6334.1     4151.0
   2.303     137     6334.2     4151.0
   2.320     138     6334.0     4151.1
   2.337     139     6333.8     4150.8
   2.354     140     6333.8     4150.4
   2.371     141     6333.8     4150.2
   2.388     142     6333.9     4150.0
   2.406     143     6333.9     4150.1
   2.422     144     6334.3     4150.0
   2.439     145     6334.0     4150.4
   2.456     146     6333.8     4150.2
   2.473     147     6333.4     4150.9
   2.490     148     6333.6     4150.5
   2.507     149     6333.5     4150.9
   2.524     150     6333.5     4150.9
   2.540     151     6333.8     4150.3
   2.557     152     6333.9     4150.5
   2.573     153     6333.6     4150.8
   2.590     154     6333.4     4151.4
   2.607     155     6333.7     4152.4
   2.624     156     6333.7     4152.6
   2.641     157     6333.7     4152.1
   2.658     158     6333.8     4152.1
   2.675     159     6333.6     4152.3
   2.692     160     6333.3     4152.5
   2.708     161     6333.2     4153.0
   2.725     162     6333.4     4153.0
   2.742     163     6333.5     4153.3
   2.759     164     6333.5     4153.5
   2.776     165     6333.7     4153.9
   2.794     166     6333.6     4153.7
   2.811     167     6333.6     4153.5
   2.828     168     6333.8     4153.6
   2.844     169     6333.6     4153.3
   2.861     170     6333.7     4153.2
   2.878     171     6333.5     4153.3
   2.895     172     6333.5     4153.0
   2.912     173     6333.5     4153.0
   2.929     174     6333.2     4153.5
   2.946     175     6333.6     4153.1
   2.963     176     6333.5     4153.0
   2.980     177     6333.6     4152.9
   2.996     178     6333.6     4152.6
   3.013     179     6333.5     4152.7
   3.030     180     6333.5     4152.6
   3.047     181     6333.2     4152.9
   3.064     182     6333.2     4152.7
   3.081     183     6333.2     4152.8
   3.098     184     6332.9     4152.7
   3.115     185     6332.9     4152.6
   3.131     186     6333.2     4152.7
   3.148     187     6333.0     4153.0
   3.165     188     6332.9     4153.2
   3.182     189     6333.1     4153.1
   3.199     190     6332.9     4152.6
   3.216     191     6332.9     4153.0
   3.233     192     6332.9     4152.7
   3.250     193     6333.0     4152.7
   3.266     194     6333.1     4152.8
   3.283     195     6333.0     4153.0
   3.300     196     6333.0     4153.3
   3.317     197     6333.2     4153.2
   3.334     198     6333.2     4152.8
   3.351     199     6333.1     4152.3
   3.368     200     6333.2     4152.3
   3.385     201     6333.2     4152.5
   3.402     202     6332.9     4152.8
   3.418     203     6332.9     4153.0
   3.437     204     6332.9     4152.8
   3.453     205     6332.8     4152.8
   3.469     206     6332.5     4152.5
   3.486     207     6332.4     4152.1
   3.503     208     6332.5     4152.0
   3.520     209     6332.5     4151.8
   3.537     210     6332.6     4151.6
   3.553     211     6332.7     4151.7
   3.570     212     6332.4     4151.8
   3.587     213     6332.4     4152.0
   3.604     214     6332.2     4152.4
   3.620     215     6332.1     4152.7
   3.637     216     6332.4     4152.8
   3.654     217     6332.8     4152.9
   3.671     218     6332.9     4152.6
   3.688     219     6332.7     4152.5
   3.704     220     6332.7     4152.7
   3.721     221     6332.6     4152.1
   3.738     222     6332.7     4151.8
   3.757     223     6332.8     4151.8
   3.773     224     6333.0     4151.8
   3.790     225     6333.0     4152.0
   3.807     226     6333.2     4152.3
   3.824     227     6333.1     4153.0
   3.840     228     6332.8     4153.2
   3.857     229     6332.8     4152.9
   3.874     230     6332.6     4152.7
   3.891     231     6332.3     4152.6
   3.908     232     6332.2     4152.2
   3.926     233     6332.3     4152.0
   3.943     234     6332.6     4151.7
   3.960     235     6332.8     4151.6
   3.976     236     6332.9     4151.4
   3.993     237     6332.6     4151.4
   4.010     238     6332.6     4151.3
   4.027     239     6332.6     4151.1
   4.043     240     6332.4     4151.1
   4.060     241     6332.7     4150.8
   4.077     242     6332.7     4150.4
   4.094     243     6332.7     4150.7
   4.110     244     6332.8     4150.7
   4.127     245     6332.5     4151.4
   4.144     246     6332.6     4151.2
   4.161     247     6332.6     4151.0
   4.178     248     6332.6     4150.9
   4.195     249     6332.9     4151.2
   4.212     250     6333.2     4150.7
   4.229     251     6333.1     4150.6
   4.246     252     6333.2     4150.6
   4.262     253     6332.9     4150.6
   4.279     254     6333.0     4150.6
   4.296     255     6333.0     4150.5
   4.315     256     6333.0     4150.7
   4.331     257     6332.8     4150.7
   4.348     258     6332.8     4150.9
   4.365     259     6332.5     4151.0
   4.382     260     6332.5     4150.8
   4.398     261     6332.2     4150.7
   4.415     262     6332.2     4150.5
   4.432     263     6332.3     4150.6
   4.449     264     6332.2     4151.1
   4.466     265     6332.1     4151.1
   4.483     266     6332.2     4151.8
   4.500     267     6332.1     4151.7
   4.517     268     6332.2     4151.4
   4.533     269     6332.2     4151.0
   4.550     270     6332.3     4150.8
   4.567     271     6332.1     4150.9
   4.584     272     6331.7     4150.9
   4.601     273     6331.6     4150.7
   4.618     274     6331.6     4150.5
   4.635     275     6331.3     4150.4
   4.651     276     6331.2     4150.2
   4.668     277     6331.4     4150.0
   4.684     278     6331.3     4150.2
   4.701     279     6331.4     4150.3
   4.718     280     6331.7     4150.1
   4.736     281     6331.9     4149.9
   4.754     282     6331.8     4149.4
   4.771     283     6331.7     4149.5
   4.788     284     6331.7     4149.5
   4.805     285     6331.5     4149.6
   4.821     286     6331.4     4149.8
   4.838     287     6331.3     4149.6
   4.855     288     6331.4     4150.1
   4.872     289     6331.3     4149.8
   4.889     290     6331.4     4149.5
   4.906     291     6331.1     4149.6
   4.923     292     6331.3     4149.2
   4.941     293     6331.5     4148.7
   4.959     294     6331.8     4148.5
   4.975     295     6331.9     4148.8
   4.992     296     6331.8     4148.6
   5.009     297     6331.9     4148.6
   5.026     298     6331.8     4148.8
   5.043     299     6331.8     4148.3
   5.060     300     6332.0     4148.2
   5.077     301     6331.9     4147.6
   5.093     302     6331.7     4147.5
   5.110     303     6331.6     4148.0
   5.127     304     6331.7     4148.3
   5.144     305     6331.9     4148.4
   5.161     306     6332.1     4148.0
   5.178     307     6332.1     4148.2
   5.195     308     6332.0     4148.6
   5.212     309     6332.1     4148.8
   5.229     310     6332.1     4149.3
   5.245     311     6332.2     4149.2
   5.261     312     6332.1     4149.0
   5.278     313     6332.0     4149.3
   5.295     314     6332.1     4149.5
   5.312     315     6332.1     4148.9
   5.329     316     6332.2     4148.6
   5.347     317     6332.1     4148.6
   5.364     318     6332.1     4148.7
   5.379     319     6332.1     4148.6
   5.397     320     6332.0     4148.4
   5.414     321     6332.0     4148.7
   5.431     322     6332.1     4148.6
   5.448     323     6331.9     4148.7
   5.465     324     6332.0     4148.8
   5.482     325     6331.8     4148.8
   5.499     326     6331.7     4148.6
   5.516     327     6331.9     4148.6
   5.532     328     6332.0     4148.4
   5.549     329     6332.2     4148.5
   5.566     330     6332.0     4148.5
   5.582     331     6332.1     4148.1
   5.599     332     6332.1     4148.0
   5.617     333     6332.2     4148.4
   5.634     334     6332.2     4147.8
   5.651     335     6332.2     4147.6
   5.667     336     6332.3     4147.5
   5.684     337     6332.2     4147.1
   5.701     338     6332.2     4147.1
   5.718     339     6332.2     4147.7
   5.735     340     6332.1     4148.0
   5.752     341     6332.3     4147.5
   5.768     342     6332.5     4147.3
   5.785     343     6332.9     4147.3
   5.803     344     6332.8     4147.7
   5.818     345     6332.7     4147.9
   5.835     346     6332.6     4148.5
   5.852     347     6332.4     4148.4
   5.868     348     6332.6     4148.8
   5.886     349     6332.6     4149.1
   5.902     350     6332.5     4149.1
   5.919     351     6332.7     4149.0
   5.936     352     6332.8     4149.2
   5.953     353     6332.5     4149.7
   5.969     354     6332.5     4149.5
   5.986     355     6332.5     4149.7
   6.003     356     6332.5     4149.8
   6.020     357     6332.6     4149.5
   6.038     358     6332.7     4149.4
   6.054     359     6332.9     4149.4
   6.071     360     6332.8     4149.8
   6.088     361     6333.0     4149.6
   6.105     362     6332.9     4149.6
   6.121     363     6332.9     4149.3
   6.138     364     6333.0     4149.4
   6.155     365     6333.4     4149.2
   6.173     366     6333.3     4149.3
   6.190     367     6333.2     4149.4
   6.205     368     6333.3     4149.9
   6.222     369     6333.4     4149.7
   6.239     370     6333.3     4149.5
   6.255     371     6333.4     4148.7
   6.274     372     6333.3     4148.7
   6.290     373     6333.3     4148.8
   6.307     374     6333.5     4149.1
   6.324     375     6333.1     4149.6
   6.341     376     6333.2     4149.5
   6.359     377     6333.2     4149.6
   6.376     378     6333.1     4149.7
   6.392     379     6333.1     4149.0
   6.409     380     6333.4     4148.7
   6.426     381     6333.5     4148.7
   6.443     382     6333.7     4148.9
   6.460     383     6333.5     4149.0
   6.476     384     6333.5     4149.3
   6.493     385     6333.4     4148.8
   6.510     386     6333.5     4148.5
   6.526     387     6333.7     4149.1
   6.543     388     6333.6     4149.8
   6.560     389     6333.6     4149.9
   6.577     390     6333.9     4149.9
   6.594     391     6333.9     4149.6
   6.611     392     6333.9     4149.1
   6.628     393     6334.0     4148.5
   6.645     394     6334.2     4148.4
   6.661     395     6334.4     4148.7
   6.678     396     6334.5     4149.0
   6.695     397     6334.4     4149.6
   6.713     398     6334.5     4149.7
   6.729     399     6334.4     4149.3
   6.746     400     6334.6     4149.1
   6.764     401     6334.5     4148.6
   6.782     402     6334.2     4148.9
   6.800     403     6333.9     4148.2
   6.816     404     6333.7     4148.6
   6.832     405     6333.6     4148.8
   6.849     406     6333.8     4149.2
   6.866     407     6333.7     4149.4
   6.882     408     6333.7     4149.0
   6.899     409     6333.7     4149.1
   6.916     410     6333.8     4149.3
   6.933     411     6333.7     4149.4
   6.949     412     6333.7     4149.4
   6.966     413     6333.7     4149.3
   6.983     414     6333.9     4149.0
   7.000     415     6334.0     4148.9
   7.017     416     6334.2     4148.7
   7.035     417     6334.5     4148.7
   7.053     418     6334.5     4148.5
   7.069     419     6334.5     4148.8
   7.085     420     6334.8     4149.3
   7.104     421     6334.9     4149.5
   7.120     422     6335.1     4149.4
   7.137     423     6335.0     4149.6
   7.154     424     6334.9     4149.3
   7.172     425     6334.6     4149.3
   7.189     426     6334.4     4149.5
   7.205     427     6334.0     4149.9
   7.221     428     6334.3     4149.3
   7.238     429     6334.4     4148.7
   7.255     430     6334.6     4148.7
   7.272     431     6334.7     4148.1
   7.288     432     6334.9     4147.6
   7.305     433     6335.0     4147.7
   7.322     434     6335.0     4147.8
   7.339     435     6334.9     4147.8
   7.356     436     6334.9     4148.0
   7.372     437     6334.8     4147.2
   7.394     438     6334.8     4146.4
   7.411     439     6334.6     4146.8
   7.428     440     6334.7     4147.0
   7.445     441     6334.7     4148.0
   7.461     442     6334.7     4147.9
   7.479     443     6334.6     4148.0
   7.496     444     6334.4     4147.7
   7.513     445     6334.5     4147.4
   7.530     446     6334.6     4147.7
   7.547     447     6334.8     4148.4
   7.564     448     6334.7     4148.9
   7.581     449     6334.6     4148.9
   7.597     450     6334.7     4149.1
   7.613     451     6334.6     4148.8
   7.630     452     6334.6     4149.1
   7.647     453     6334.8     4148.8
   7.664     454     6335.1     4149.2
   7.681     455     6335.1     4148.9
   7.698     456     6335.1     4147.8
   7.715     457     6335.1     4148.0
   7.732     458     6335.3     4147.7
   7.749     459     6335.4     4147.8
   7.765     460     6335.3     4147.7
   7.782     461     6335.1     4147.4
   7.799     462     6334.8     4147.6
   7.816     463     6335.0     4147.5
   7.832     464     6335.3     4147.0
   7.851     465     6335.5     4146.6
   7.867     466     6335.6     4146.6
   7.884     467     6335.7     4147.2
   7.901     468     6335.7     4147.2
   7.917     469     6335.5     4147.5
   7.934     470     6335.5     4147.6
   7.951     471     6335.7     4147.7
   7.968     472     6335.8     4147.4
   7.988     473     6336.1     4147.4
   8.004     474     6335.6     4147.2
   8.021     475     6335.7     4146.5
   8.037     476     6335.6     4146.2
   8.054     477     6335.6     4146.2
   8.071     478     6335.8     4146.4
   8.088     479     6335.8     4146.3
   8.104     480     6335.9     4146.4
   8.121     481     6335.9     4146.6
   8.138     482     6335.8     4146.4
   8.155     483     6335.4     4146.5
   8.171     484     6335.4     4146.2
   8.187     485     6334.9     4146.2
   8.208     486     6334.4     4145.8
   8.224     487     6334.5     4146.2
   8.241     488     6334.7     4146.0
   8.258     489     6334.8     4145.8
   8.275     490     6334.2     4146.0
   8.292     491     6334.1     4146.5
   8.309     492     6334.2     4146.2
   8.326     493     6334.3     4145.7
   8.343     494     6334.2     4145.6
   8.360     495     6334.2     4145.3
   8.377     496     6334.1     4145.2
   8.393     497     6334.1     4145.2
   8.410     498     6333.8     4145.2
   8.427     499     6333.6     4145.5
   8.444     500     6333.7     4145.6
   8.460     501     6333.6     4145.2
   8.477     502     6333.5     4145.1
   8.496     503     6333.5     4145.1
   8.512     504     6333.6     4144.8
   8.529     505     6333.6     4145.1
   8.546     506     6333.5     4145.1
   8.563     507     6333.4     4145.0
   8.580     508     6333.4     4144.8
   8.596     509     6333.5     4144.8
   8.613     510     6333.6     4144.9
   8.630     511     6333.4     4145.2
   8.647     512     6333.5     4144.7
   8.664     513     6333.4     4144.9
   8.681     514     6333.1     4144.9
   8.698     515     6333.0     4144.7
   8.717     516     6332.7     4145.0
   8.733     517     6332.5     4145.3
   8.750     518     6332.4     4145.5
   8.766     519     6332.3     4145.4
   8.784     520     6332.3     4145.3
   8.800     521     6332.1     4145.0
   8.817     522     6332.3     4145.2
   8.834     523     6332.4     4145.2
   8.851     524     6332.3     4145.2
   8.867     525     6332.0     4144.9
   8.884     526     6332.2     4144.7
   8.901     527     6332.4     4144.6
   8.918     528     6332.4     4144.1
   8.935     529     6332.3     4143.6
   8.952     530     6332.4     4143.3
   8.969     531     6332.1     4143.4
   8.986     532     6331.9     4142.7
   9.002     533     6332.0     4142.3
   9.019     534     6332.1     4142.0
   9.037     535     6332.0     4141.6
   9.053     536     6332.4     4141.7
   9.070     537     6332.2     4142.0
   9.087     538     6332.1     4141.6
   9.105     539     6332.0     4141.7
   9.122     540     6332.1     4140.7
   9.138     541     6332.3     4140.8
   9.154     542     6332.3     4141.0
   9.172     543     6332.1     4140.7
   9.189     544     6332.3     4140.8
   9.205     545     6332.1     4141.1
   9.222     546     6332.1     4141.1
   9.239     547     6332.0     4140.9
   9.256     548     6331.9     4140.9
   9.273     549     6332.0     4140.6
   9.289     550     6331.8     4140.9
   9.306     551     6331.8     4141.0
   9.323     552     6331.9     4141.1
   9.340     553     6332.0     4141.6
   9.357     554     6332.1     4142.0
   9.374     555     6332.2     4142.4
   9.391     556     6332.4     4142.0
   9.408     557     6332.1     4142.2
   9.425     558     6332.0     4142.4
   9.441     559     6331.9     4141.5
   9.458     560     6331.8     4141.0
   9.475     561     6331.8     4141.3
   9.492     562     6331.7     4141.7
   9.509     563     6331.5     4141.8
   9.526     564     6331.6     4141.7
   9.543     565     6331.5     4141.6
   9.560     566     6331.4     4141.6
   9.576     567     6331.3     4141.7
   9.593     568     6331.4     4142.1

[✓] Dừng. 568 frames. Log → kf_log.csv
