LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

 Time(s)   Frame      X(mm)      Y(mm)
   1.086      65     -198.4     4184.9
   1.103      66     -176.1     4325.5
   1.120      67     -174.8     4308.3
   1.137      68     -202.4     4283.4
   1.154      69     -192.9     4267.4
   1.171      70     -222.4     4263.7
   1.188      71     -196.4     4273.1
   1.204      72     -158.9     4247.6
   1.222      73     -229.1     4286.4
   1.238      74     -144.0     4232.5
   1.255      75     -235.6     4278.1
   1.272      76     -186.4     4284.4
   1.289      77     -192.2     4313.8
   1.306      78     -207.1     4324.6
   1.323      79     -197.2     4312.4
   1.341      80     -225.1     4275.3
   1.357      81     -168.5     4263.3
   1.374      82     -168.3     4285.2
   1.391      83     -190.7     4265.5
   1.409      84     -141.9     4241.6
   1.426      85     -245.6     4276.4
   1.442      86     -204.8     4287.1
   1.459      87     -211.9     4343.4
   1.477      88     -211.0     4368.2
   1.493      89     -193.2     4272.2
   1.510      90     -193.3     4255.5
   1.527      91     -203.3     4282.3
   1.544      92     -175.8     4325.8
   1.561      93     -215.4     4284.7
   1.578      94     -200.9     4324.5
   1.596      95     -194.6     4329.2
   1.612      96     -205.0     4334.2
   1.630      97     -257.5     4306.1
   1.646      98     -208.1     4291.1
   1.663      99     -203.6     4298.7
   1.680     100     -180.1     4289.6
   1.697     101     -164.5     4306.9
   1.714     102     -230.3     4351.0
   1.730     103     -188.7     4342.3
   1.747     104     -212.1     4273.9
   1.764     105     -206.1     4285.0
   1.781     106     -203.8     4244.6
   1.798     107     -152.5     4268.0
   1.815     108     -226.5     4268.0
   1.832     109     -154.9     4246.1
   1.849     110     -200.3     4286.3
   1.867     111     -176.7     4301.1
   1.884     112     -201.5     4277.9
   1.900     113     -177.4     4285.0
   1.917     114     -186.1     4296.6
   1.934     115     -163.4     4279.5
   1.951     116     -198.3     4245.2
   1.968     117     -217.9     4377.4
   1.985     118     -211.5     4330.6
   2.001     119     -194.9     4286.8
   2.018     120     -204.6     4312.4
   2.035     121     -207.6     4295.1
   2.052     122     -198.6     4342.7
   2.069     123     -234.2     4289.9
   2.086     124     -144.8     4249.7
   2.103     125     -209.2     4281.3
   2.120     126     -194.0     4277.9
   2.137     127     -254.9     4312.8
   2.153     128     -193.2     4258.8
   2.170     129     -221.3     4322.3
   2.187     130     -206.4     4272.7
   2.204     131     -234.8     4253.9
   2.221     132     -154.7     4250.0
   2.238     133     -219.8     4324.3
   2.255     134     -190.7     4265.5
   2.272     135     -197.0     4260.4
   2.290     136     -188.4     4265.2
   2.306     137     -165.3     4250.9
   2.323     138     -198.0     4249.2
   2.340     139     -198.7     4278.5
   2.357     140     -217.6     4256.4
   2.375     141     -203.0     4255.8
   2.392     142     -241.8     4288.3
   2.408     143     -160.7     4292.1
   2.425     144     -242.8     4278.4
   2.444     145     -215.6     4284.3
   2.460     146     -213.6     4251.8
   2.477     147     -233.0     4276.6
   2.494     148     -195.8     4300.7
   2.511     149     -257.8     4255.3
   2.528     150     -246.9     4317.1
   2.544     151     -173.1     4278.5
   2.561     152     -210.9     4269.0
   2.578     153     -176.0     4278.5
   2.597     154     -213.0     4245.6
   2.613     155     -173.9     4254.4
   2.630     156     -256.8     4280.2
   2.647     157     -204.5     4230.5
   2.667     158     -215.1     4219.6
   2.683     159     -136.8     4247.0
   2.702     160     -158.6     4234.4
   2.720     161     -188.7     4214.3
   2.737     162     -169.5     4223.5
   2.753     163     -172.6     4226.1
   2.771     164     -133.2     4268.4
   2.787     165     -217.3     4299.0
   2.804     166     -225.6     4293.0
   2.821     167     -220.6     4240.8
   2.838     168     -185.1     4303.4
   2.855     169     -202.9     4256.0
   2.872     170     -188.1     4269.1
   2.889     171     -196.1     4288.7
   2.906     172     -166.5     4309.5
   2.922     173     -206.4     4323.8
   2.939     174     -236.9     4227.4
   2.956     175     -199.8     4290.0
   2.973     176     -189.1     4279.4
   2.990     177     -155.7     4345.8
   3.007     178     -152.9     4277.5
   3.024     179     -203.6     4264.7
   3.041     180     -208.0     4266.0
   3.061     181     -215.9     4268.5
   3.079     182     -214.3     4260.8
   3.097     183     -196.9     4280.8
   3.113     184     -191.8     4294.5
   3.129     185     -177.9     4275.9
   3.149     186     -177.1     4249.7
   3.166     187     -198.8     4276.2
   3.182     188     -209.6     4260.3
   3.199     189     -200.8     4278.9
   3.215     190     -201.0     4287.2
   3.232     191     -189.9     4246.4
   3.249     192     -221.6     4357.2
   3.267     193     -211.4     4364.5
   3.287     194     -201.2     4367.9
   3.303     195     -177.6     4298.2
   3.320     196     -183.7     4276.5
   3.337     197     -204.1     4319.8
   3.355     198     -262.6     4423.9
   3.372     199     -147.7     4240.7
   3.388     200     -226.7     4313.6
   3.405     201     -201.8     4287.3
   3.422     202     -200.3     4286.3
   3.439     203     -225.9     4314.8
   3.456     204     -153.2     4248.5
   3.474     205     -220.3     4249.7
   3.490     206     -220.0     4298.9
   3.507     207     -183.1     4245.4
   3.524     208     -204.1     4250.9
   3.540     209     -195.2     4299.9
   3.559     210     -211.7     4274.4
   3.575     211     -235.1     4249.9
   3.592     212     -193.9     4294.8
   3.609     213     -172.8     4257.6
   3.626     214     -247.0     4296.5
   3.643     215     -282.2     4205.8
   3.659     216     -215.6     4311.0
   3.675     217     -194.5     4290.9
   3.692     218     -196.0     4297.2
   3.709     219     -198.8     4276.2
   3.728     220     -193.5     4260.3
   3.744     221     -180.4     4292.4
   3.761     222     -164.2     4319.2
   3.778     223     -237.4     4223.2
   3.796     224     -194.5     4290.8
   3.812     225     -146.1     4294.4
   3.829     226     -230.9     4270.7
   3.846     227     -164.5     4259.9
   3.863     228     -194.3     4311.0
   3.880     229     -203.8     4261.6
   3.897     230     -202.1     4300.6
   3.914     231     -166.0     4354.1
   3.931     232     -193.7     4323.8
   3.947     233     -211.2     4330.2
   3.966     234     -197.1     4363.1
   3.982     235     -211.3     4274.9
   3.999     236     -182.2     4330.4
   4.016     237     -184.7     4282.0
   4.033     238     -188.2     4312.6
   4.050     239     -224.0     4257.7
   4.066     240     -181.8     4304.2
   4.085     241     -180.9     4298.7
   4.101     242     -215.3     4172.3
   4.118     243     -198.6     4278.4
   4.135     244     -216.6     4283.1
   4.152     245     -203.8     4323.7
   4.169     246     -199.0     4301.6
   4.187     247     -154.0     4334.7
   4.203     248     -180.2     4309.9
   4.220     249     -182.2     4303.7
   4.237     250     -202.2     4319.1
   4.254     251     -174.0     4220.6
   4.271     252     -223.5     4257.1
   4.288     253     -217.9     4282.7
   4.305     254     -152.2     4340.6
   4.322     255     -155.5     4315.7
   4.338     256     -187.2     4285.4
   4.355     257     -229.0     4344.1
   4.372     258     -206.6     4332.1
   4.389     259     -205.8     4241.5
   4.405     260     -196.6     4247.3
   4.422     261     -162.4     4320.1
   4.439     262     -214.9     4325.3
   4.456     263     -208.4     4289.1
   4.473     264     -192.2     4278.8
   4.490     265     -232.2     4250.5
   4.506     266     -178.9     4236.0
   4.523     267     -126.3     4212.6
   4.540     268     -187.1     4307.0
   4.557     269     -239.4     4235.1
   4.574     270     -207.4     4257.3
   4.591     271     -192.4     4280.1
   4.608     272     -214.4     4223.7
   4.625     273     -177.4     4352.3
   4.641     274     -232.2     4269.0
   4.658     275     -148.9     4242.7
   4.675     276     -215.7     4280.8
   4.692     277     -221.3     4306.4
   4.709     278     -208.8     4271.7
   4.726     279     -204.8     4325.9
   4.744     280     -185.5     4270.9
   4.762     281     -175.2     4269.5
   4.779     282     -178.2     4354.4
   4.796     283     -189.3     4301.0
   4.813     284     -221.5     4293.1
   4.831     285     -214.2     4299.6
   4.847     286     -202.8     4382.3
   4.863     287     -207.8     4288.3
   4.880     288     -179.9     4254.5
   4.897     289     -196.0     4305.1
   4.913     290     -203.9     4340.8
   4.930     291     -192.1     4244.8
   4.950     292     -253.8     4288.6
   4.966     293     -208.7     4224.9
   4.983     294     -268.5     4368.2
   5.001     295     -293.1     4331.8
   5.018     296     -203.6     4285.0
   5.035     297     -184.2     4269.1
   5.051     298     -209.5     4331.3
   5.067     299     -183.3     4293.8
   5.084     300     -237.4     4334.8
   5.101     301     -205.6     4314.7
   5.118     302     -224.4     4304.7
   5.135     303     -205.8     4292.6
   5.153     304     -178.8     4363.9
   5.170     305     -202.4     4283.5
   5.186     306     -219.1     4306.8
   5.203     307     -215.8     4285.5
   5.220     308     -191.0     4268.3
   5.237     309     -179.3     4297.5
   5.254     310     -178.7     4277.8
   5.270     311     -201.4     4234.5
   5.287     312     -167.2     4355.8
   5.304     313     -194.9     4325.4
   5.320     314     -223.0     4278.1
   5.338     315     -224.1     4279.7
   5.355     316     -229.7     4279.2
   5.372     317     -164.0     4301.2
   5.389     318     -156.3     4247.9
   5.406     319     -193.9     4284.8
   5.424     320     -226.5     4268.0
   5.441     321     -209.6     4290.7
   5.457     322     -182.1     4342.5
   5.473     323     -142.6     4276.1
   5.490     324     -216.9     4302.7
   5.507     325     -173.3     4308.8
   5.523     326     -245.7     4286.6
   5.540     327     -204.9     4300.1
   5.557     328     -214.8     4309.0
   5.574     329     -293.1     4194.4
   5.591     330     -229.7     4269.1
   5.609     331     -209.2     4309.5
   5.625     332     -202.3     4293.3
   5.642     333     -210.2     4229.2
   5.662     334     -169.1     4294.4
   5.678     335     -274.9     4342.9
   5.695     336     -187.1     4323.9
   5.713     337     -215.9     4285.4
   5.731     338     -176.5     4271.1
   5.747     339     -174.6     4290.3
   5.766     340     -176.5     4271.1
   5.781     341     -175.2     4336.5
   5.797     342     -223.6     4265.2
   5.814     343     -168.4     4307.0
   5.832     344     -173.5     4296.9
   5.850     345     -152.1     4310.5
   5.867     346     -179.4     4253.8
   5.884     347     -184.3     4297.6
   5.901     348     -192.3     4287.0
   5.919     349     -200.6     4358.4
   5.935     350     -195.8     4228.1
   5.955     351     -188.9     4271.1
   5.971     352     -188.2     4287.2
   5.986     353     -188.6     4261.7
   6.003     354     -199.0     4274.6
   6.020     355     -224.9     4305.4
   6.039     356     -217.5     4292.3
   6.055     357     -198.3     4295.9
   6.074     358     -178.8     4308.2
   6.090     359     -151.9     4250.2
   6.107     360     -195.9     4301.8
   6.128     361     -158.2     4301.5
   6.144     362     -180.8     4288.7
   6.162     363     -167.1     4253.4
   6.180     364     -169.3     4239.7
   6.196     365     -242.9     4337.9
   6.213     366     -191.3     4239.2
   6.232     367     -167.1     4258.5
   6.248     368     -148.1     4300.3
   6.265     369     -192.9     4293.0
   6.283     370     -200.8     4282.4
   6.299     371     -201.0     4303.8
   6.315     372     -156.5     4274.1
   6.332     373     -236.4     4286.9
   6.349     374     -186.3     4267.6
   6.367     375     -179.1     4282.7
   6.384     376     -198.9     4206.0
   6.403     377     -225.4     4266.4
   6.419     378     -181.4     4336.7
   6.436     379     -181.9     4243.8
   6.453     380     -224.0     4257.7
   6.471     381     -184.6     4290.5
   6.487     382     -178.5     4308.6
   6.504     383     -208.7     4291.9
   6.522     384     -206.0     4302.0
   6.539     385     -187.2     4310.3
   6.556     386     -165.4     4269.1
   6.572     387     -217.3     4253.7
   6.590     388     -150.6     4236.9
   6.607     389     -196.1     4302.0
   6.626     390     -151.2     4251.1
   6.642     391     -152.0     4238.5
   6.659     392     -200.4     4286.1
   6.676     393     -159.0     4250.6
   6.693     394     -184.2     4238.8
   6.708     395     -159.8     4253.2
   6.725     396     -180.4     4281.0
   6.742     397     -194.6     4240.1
   6.759     398     -220.2     4294.8
   6.776     399     -184.7     4273.6
   6.794     400     -187.6     4222.9
   6.812     401     -163.1     4252.0
   6.829     402     -237.8     4252.4
   6.846     403     -175.9     4286.9
   6.862     404     -193.2     4248.7
   6.879     405     -148.3     4340.4
   6.895     406     -190.6     4285.7
   6.912     407     -206.5     4320.2
   6.929     408     -215.0     4248.3
   6.946     409     -222.7     4310.5
   6.963     410     -213.3     4225.2
   6.980     411     -140.0     4222.9
   6.998     412     -129.9     4212.7
   7.015     413     -209.7     4246.6
   7.032     414     -183.5     4296.6
   7.049     415     -203.4     4268.7
   7.066     416     -169.0     4230.9
   7.083     417     -220.5     4261.1
   7.100     418     -217.8     4271.3
   7.116     419     -170.4     4302.5
   7.133     420     -213.1     4294.4
   7.150     421     -149.2     4263.6
   7.167     422     -157.6     4262.4
   7.184     423     -197.5     4196.1
   7.201     424     -189.8     4276.7
   7.219     425     -238.3     4238.7
   7.236     426     -168.2     4263.8
   7.252     427     -163.8     4224.3
   7.269     428     -191.5     4264.5
   7.286     429     -181.1     4324.0
   7.303     430     -153.6     4274.5
   7.322     431     -189.0     4227.3
   7.340     432     -160.9     4258.4
   7.356     433     -146.4     4247.1
   7.373     434     -169.1     4260.8
   7.389     435     -173.8     4271.3
   7.407     436     -156.5     4274.1
   7.423     437     -168.1     4260.3
   7.440     438     -213.0     4216.9
   7.457     439     -179.2     4274.3
   7.474     440     -165.9     4311.8
   7.491     441     -212.5     4219.8
   7.508     442     -134.9     4198.1
   7.529     443     -137.3     4201.2
   7.545     444     -171.3     4357.1
   7.562     445     -231.9     4306.7
   7.578     446     -169.1     4290.9
   7.596     447     -134.9     4279.6
   7.612     448     -236.2     4295.8
   7.629     449     -216.1     4255.2
   7.645     450     -193.6     4285.3
   7.662     451     -168.5     4293.6
   7.679     452     -171.5     4319.3
   7.698     453     -172.0     4278.7
   7.716     454     -145.2     4293.2
   7.734     455     -169.1     4261.3
   7.751     456     -159.3     4171.8
   7.768     457     -130.2     4217.4
   7.784     458     -185.2     4320.0
   7.801     459     -174.7     4246.5
   7.819     460     -169.2     4257.1
   7.835     461     -202.2     4292.1
   7.857     462     -199.2     4296.2
   7.878     463     -195.3     4291.0
   7.895     464     -144.4     4266.9
   7.915     465     -153.8     4254.4
   7.934     466     -187.4     4332.4
   7.952     467     -193.7     4323.8
   7.968     468     -177.0     4280.3
   7.985     469     -185.5     4316.2
   8.004     470     -182.7     4287.9
   8.022     471     -187.1     4323.9
   8.042     472     -185.9     4322.3
   8.061     473     -189.7     4300.6
   8.077     474     -130.0     4234.7
   8.096     475     -149.3     4260.4
   8.117     476     -155.3     4242.4
   8.133     477     -148.6     4263.0
   8.149     478     -168.2     4288.9
   8.169     479     -166.9     4287.1
   8.186     480     -168.9     4294.7
   8.207     481     -178.9     4257.7
   8.225     482     -170.5     4275.8
   8.245     483     -165.3     4268.9
   8.261     484     -162.7     4302.9
   8.278     485     -189.4     4263.8
   8.293     486     -176.9     4292.4
   8.310     487     -288.9     4279.5
   8.327     488     -225.4     4298.4
   8.344     489     -188.0     4222.3
   8.361     490     -173.7     4331.9
   8.381     491     -163.1     4342.9
   8.401     492     -180.8     4366.5
   8.417     493     -255.6     4346.4
   8.434     494     -203.7     4307.0
   8.453     495     -193.6     4255.0
   8.468     496     -156.7     4270.3
   8.485     497     -135.0     4287.7
   8.506     498     -153.8     4262.5
   8.521     499     -172.3     4235.6
   8.538     500     -218.1     4223.7
   8.555     501     -204.1     4256.2
   8.574     502     -188.7     4269.9
   8.591     503     -211.2     4249.9
   8.609     504     -202.3     4258.6
   8.625     505     -143.8     4244.1
   8.644     506     -202.2     4288.9
   8.662     507     -197.7     4299.8
   8.681     508     -190.5     4306.3
   8.698     509     -199.9     4224.6
   8.715     510     -157.5     4304.7
   8.733     511     -183.3     4280.3
   8.749     512     -187.1     4266.8
   8.768     513     -168.4     4268.4
   8.784     514     -173.9     4306.3
   8.801     515     -216.7     4286.4
   8.818     516     -139.1     4182.2
   8.836     517     -222.0     4233.7
   8.852     518     -186.5     4276.0
   8.870     519     -202.2     4296.8
   8.890     520     -174.3     4294.1
   8.904     521     -214.1     4274.4
   8.923     522     -193.6     4285.3
   8.940     523     -197.7     4299.8
   8.956     524     -133.2     4263.6
   8.973     525     -174.3     4268.6
   8.990     526     -178.7     4338.5
   9.009     527     -144.6     4347.2
   9.027     528     -207.1     4274.0
   9.043     529     -102.6     4244.4
   9.063     530     -108.6     4226.5
   9.083     531     -106.5     4215.6
   9.099     532     -181.8     4304.2
   9.119     533     -175.3     4302.6
   9.135     534     -147.7     4265.8
   9.153     535     -148.3     4266.6
   9.169     536     -179.0     4244.1
   9.188     537     -128.0     4264.7
   9.206     538     -165.9     4251.8
   9.223     539     -164.6     4250.0
   9.240     540     -165.8     4248.3
   9.257     541     -198.0     4304.6
   9.275     542     -219.6     4272.6
   9.293     543     -194.6     4299.0
   9.310     544     -189.0     4343.0
   9.330     545     -183.0     4317.7
   9.347     546     -198.3     4321.1
   9.365     547     -225.0     4288.7
   9.381     548     -232.3     4361.7
   9.400     549     -183.5     4296.6
   9.416     550     -183.3     4309.1
   9.435     551     -189.3     4275.9
   9.451     552     -197.0     4221.7
   9.468     553     -179.8     4258.0
   9.485     554     -201.2     4248.0
   9.501     555     -215.2     4246.4
   9.518     556     -206.9     4255.6
   9.535     557     -186.9     4275.6
   9.552     558     -184.8     4218.0
   9.571     559     -180.1     4234.4
   9.587     560     -188.4     4295.5
   9.604     561     -175.2     4299.1
   9.621     562     -194.7     4286.9
   9.637     563     -203.8     4278.4
   9.654     564     -214.8     4309.0

[✓] Dừng. 564 frames. Log → ls_log.csv
