LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

 Time(s)   Frame      X(mm)      Y(mm)
   3.294     196     6546.4     1033.4
   3.311     197     6530.0      976.2
   3.328     198     6556.5     1057.0
   3.344     199     6549.8     1034.3
   3.361     200     6542.0     1017.1
   3.378     201     6561.0     1014.0
   3.395     202     6547.5     1009.8
   3.412     203     6526.7     1026.4
   3.429     204     6507.5     1035.7
   3.446     205     6514.5     1037.5
   3.463     206     6537.4     1055.2
   3.479     207     6527.6     1014.7
   3.496     208     6547.8     1017.1
   3.513     209     6559.8     1039.9
   3.530     210     6533.3     1043.0
   3.547     211     6566.2     1049.5
   3.565     212     6545.5     1069.3
   3.582     213     6516.4     1075.5
   3.599     214     6558.6     1026.9
   3.615     215     6535.7     1038.4
   3.632     216     6545.3     1018.5
   3.649     217     6539.5     1051.3
   3.666     218     6502.0      993.5
   3.683     219     6551.9      995.3
   3.700     220     6511.9     1092.5
   3.717     221     6542.3     1016.5
   3.734     222     6485.4     1043.6
   3.751     223     6490.2     1064.5
   3.767     224     6508.2     1053.6
   3.784     225     6500.4     1039.7
   3.801     226     6516.8      982.5
   3.818     227     6536.8      994.7
   3.835     228     6514.6     1023.8
   3.852     229     6550.9     1045.8
   3.869     230     6518.6     1039.8
   3.886     231     6547.8     1082.0
   3.902     232     6543.1     1059.5
   3.919     233     6518.4      999.1
   3.936     234     6527.1     1068.9
   3.953     235     6572.3     1036.0
   3.970     236     6549.0     1007.6
   3.987     237     6529.2     1082.5
   4.004     238     6536.7     1043.0
   4.021     239     6530.5     1038.3
   4.037     240     6517.7     1014.5
   4.054     241     6513.7     1036.4
   4.071     242     6567.9     1010.0
   4.088     243     6584.9     1031.3
   4.105     244     6556.2     1049.7
   4.122     245     6536.2     1016.2
   4.139     246     6532.5     1044.3
   4.156     247     6510.3     1039.7
   4.173     248     6517.2     1066.5
   4.189     249     6528.3     1038.7
   4.206     250     6533.2     1052.9
   4.223     251     6537.5     1030.8
   4.240     252     6536.2     1016.2
   4.257     253     6544.2     1036.3
   4.274     254     6494.7     1056.1
   4.291     255     6510.8     1001.9
   4.308     256     6528.1     1066.5
   4.324     257     6531.3     1070.1
   4.341     258     6517.6     1025.5
   4.358     259     6519.8     1010.7
   4.375     260     6542.7     1027.2
   4.392     261     6562.8      995.2
   4.409     262     6555.3     1058.6
   4.426     263     6517.7     1049.5
   4.443     264     6498.1     1018.9
   4.460     265     6529.9     1092.8
   4.476     266     6500.8     1044.6
   4.493     267     6519.9     1044.7
   4.510     268     6507.5     1028.1
   4.527     269     6534.5     1054.6
   4.546     270     6544.8     1061.8
   4.563     271     6541.0     1026.1
   4.580     272     6500.9     1075.3
   4.596     273     6519.9     1044.7
   4.613     274     6522.1     1075.5
   4.630     275     6538.1     1025.5
   4.647     276     6519.5     1009.9
   4.664     277     6531.7     1034.1
   4.681     278     6527.9     1039.3
   4.698     279     6530.4     1008.4
   4.715     280     6502.0     1046.2
   4.733     281     6536.1     1056.7
   4.750     282     6500.9     1068.6
   4.767     283     6516.2     1057.4
   4.784     284     6514.4     1037.5
   4.801     285     6515.5     1063.5
   4.818     286     6501.1     1044.2
   4.835     287     6558.7     1017.0
   4.852     288     6476.6     1018.1
   4.869     289     6514.2     1065.0
   4.884     290     6528.7     1042.5
   4.901     291     6554.7     1040.8
   4.918     292     6512.1     1024.1
   4.936     293     6533.3     1019.0
   4.953     294     6511.5     1017.4
   4.970     295     6547.8     1072.3
   4.987     296     6555.1     1030.5
   5.005     297     6570.3     1050.7
   5.021     298     6534.9     1002.3
   5.038     299     6502.0     1086.8
   5.055     300     6510.9     1022.5
   5.071     301     6539.1     1026.8
   5.089     302     6535.0     1034.2
   5.105     303     6553.5      993.0
   5.122     304     6487.1      957.4
   5.140     305     6494.6     1028.7
   5.156     306     6519.3     1047.2
   5.173     307     6537.0     1014.0
   5.190     308     6526.2     1016.5
   5.207     309     6546.1     1060.0
   5.224     310     6549.7     1023.2
   5.241     311     6516.7     1037.8
   5.257     312     6530.3     1049.0
   5.274     313     6513.2     1053.5
   5.291     314     6503.9     1010.5
   5.307     315     6517.6     1073.8
   5.324     316     6520.6     1097.2
   5.342     317     6534.5      978.0
   5.359     318     6574.6     1052.8
   5.376     319     6534.8     1054.3
   5.393     320     6545.3     1016.1
   5.410     321     6536.9     1080.8
   5.427     322     6524.4     1095.7
   5.443     323     6528.4     1046.4
   5.459     324     6542.3     1065.0
   5.476     325     6502.5     1042.4
   5.493     326     6511.6     1041.3
   5.510     327     6521.7     1060.5
   5.527     328     6518.0     1029.4
   5.545     329     6549.7     1031.0
   5.562     330     6518.6     1012.3
   5.579     331     6524.5     1048.1
   5.595     332     6552.3     1019.6
   5.612     333     6544.7     1029.9
   5.629     334     6510.1     1018.8
   5.648     335     6529.6     1048.1
   5.663     336     6485.6     1037.9
   5.680     337     6527.7     1031.0
   5.697     338     6551.5     1052.7
   5.714     339     6516.9     1017.9
   5.730     340     6495.2     1014.9
   5.748     341     6540.4     1041.5
   5.765     342     6548.9      991.4
   5.782     343     6551.1     1086.3
   5.799     344     6556.9     1043.7
   5.816     345     6567.4      983.2
   5.833     346     6538.3     1049.6
   5.850     347     6549.6     1005.0
   5.865     348     6553.9     1065.9
   5.882     349     6534.7      991.8
   5.900     350     6497.5     1032.6
   5.917     351     6506.7     1034.8
   5.933     352     6537.5     1045.3
   5.951     353     6509.1     1020.6
   5.968     354     6566.4     1117.7
   5.985     355     6553.7      981.8
   6.002     356     6524.8     1013.7
   6.018     357     6532.5     1037.4
   6.035     358     6539.3     1061.0
   6.052     359     6542.4     1016.6
   6.068     360     6581.7     1023.7
   6.085     361     6516.2      989.5
   6.102     362     6526.5     1016.1
   6.119     363     6500.2      967.2
   6.136     364     6549.0     1007.7
   6.153     365     6515.7     1015.0
   6.170     366     6533.7     1019.6
   6.187     367     6556.8     1005.1
   6.205     368     6496.3     1048.7
   6.221     369     6523.8     1032.7
   6.238     370     6525.9     1002.4
   6.255     371     6491.6     1014.6
   6.271     372     6512.7     1032.0
   6.288     373     6521.9     1055.0
   6.305     374     6515.0      980.1
   6.321     375     6542.9     1002.8
   6.338     376     6550.1     1033.8
   6.355     377     6542.7     1054.7
   6.372     378     6520.6     1036.0
   6.389     379     6516.6     1010.2
   6.406     380     6529.4      984.8
   6.423     381     6523.4     1033.3
   6.439     382     6512.1     1073.4
   6.457     383     6505.3     1025.3
   6.474     384     6490.3     1008.5
   6.491     385     6540.8     1046.2
   6.508     386     6552.6     1027.0
   6.525     387     6474.0     1058.8
   6.542     388     6503.5     1016.8
   6.559     389     6497.6     1040.3
   6.574     390     6533.4     1069.2
   6.591     391     6530.8     1019.0
   6.608     392     6577.5     1045.7
   6.628     393     6567.0     1031.7
   6.644     394     6531.2     1039.2
   6.661     395     6572.0     1028.6
   6.678     396     6496.4     1024.6
   6.695     397     6547.4     1015.7
   6.711     398     6482.9     1046.9
   6.728     399     6552.3     1088.0
   6.745     400     6523.4     1032.2
   6.762     401     6583.9     1033.5
   6.779     402     6530.2     1038.7
   6.795     403     6608.7     1025.7
   6.812     404     6567.9     1039.4
   6.829     405     6527.4     1051.1
   6.845     406     6566.2     1082.4
   6.862     407     6545.6     1023.5
   6.879     408     6513.9      989.9
   6.896     409     6477.3     1087.0
   6.913     410     6504.1     1026.9
   6.930     411     6524.1     1013.6
   6.947     412     6545.8     1006.6
   6.965     413     6524.3     1030.9
   6.982     414     6526.0     1046.2
   6.998     415     6504.4     1006.9
   7.015     416     6478.3     1093.4
   7.032     417     6539.0     1053.0
   7.049     418     6504.1     1041.4
   7.066     419     6583.2     1099.1
   7.083     420     6510.1      995.0
   7.100     421     6486.2     1034.7
   7.117     422     6579.0     1027.0
   7.133     423     6528.5     1029.8
   7.150     424     6524.1     1044.3
   7.168     425     6504.2     1030.3
   7.185     426     6518.3     1039.0
   7.202     427     6541.7     1008.9
   7.219     428     6563.7     1045.1
   7.236     429     6564.4     1063.2
   7.253     430     6499.2     1038.1
   7.269     431     6544.6     1008.3
   7.285     432     6533.0     1028.9
   7.302     433     6547.8     1072.3
   7.319     434     6548.9     1038.8
   7.336     435     6488.4      996.7
   7.353     436     6496.6     1041.6
   7.371     437     6524.6     1078.9
   7.388     438     6494.0     1045.0
   7.404     439     6516.8     1031.0
   7.421     440     6522.7     1024.4
   7.438     441     6517.7     1027.9
   7.455     442     6518.7     1039.6
   7.472     443     6491.7      966.8
   7.488     444     6548.5     1030.7
   7.505     445     6558.0     1019.8
   7.522     446     6502.4     1018.2
   7.539     447     6501.2     1030.7
   7.555     448     6567.0     1059.7
   7.573     449     6528.5     1062.7
   7.590     450     6511.0     1061.8
   7.607     451     6540.6     1062.8
   7.624     452     6499.1     1041.5
   7.641     453     6536.2     1000.7
   7.658     454     6496.4      993.7
   7.675     455     6509.6     1011.3
   7.690     456     6525.4     1039.2
   7.707     457     6535.4     1048.2
   7.724     458     6576.3      982.4
   7.741     459     6545.8      969.1
   7.758     460     6525.3     1015.2
   7.778     461     6530.0     1011.5
   7.794     462     6500.5     1026.5
   7.811     463     6501.5     1002.9
   7.827     464     6528.0     1026.0
   7.844     465     6521.6     1050.2
   7.861     466     6493.4     1030.3
   7.878     467     6468.5     1011.5
   7.894     468     6539.2     1015.6
   7.911     469     6552.5      967.0
   7.928     470     6522.3     1065.6
   7.945     471     6507.1     1045.3
   7.962     472     6533.3     1032.0
   7.979     473     6497.6     1040.3
   7.996     474     6528.8      997.4
   8.013     475     6534.8     1057.7
   8.030     476     6555.2     1064.4
   8.048     477     6523.5     1025.4
   8.064     478     6520.3     1049.4
   8.081     479     6525.6     1011.5
   8.097     480     6534.3     1033.3
   8.113     481     6537.4     1017.8
   8.130     482     6478.0      940.9
   8.147     483     6565.2     1061.6
   8.166     484     6587.3     1048.3
   8.183     485     6519.3     1034.3
   8.200     486     6483.8     1024.4
   8.217     487     6524.1     1029.9
   8.234     488     6558.7      986.2
   8.250     489     6538.7     1008.5
   8.267     490     6550.2      996.4
   8.284     491     6523.5     1064.0
   8.300     492     6556.9     1029.2
   8.317     493     6513.5     1022.2
   8.334     494     6542.9     1010.6
   8.351     495     6511.0     1056.5
   8.368     496     6549.4     1064.4
   8.386     497     6531.3     1009.7
   8.402     498     6542.2     1068.5
   8.419     499     6515.0      987.9
   8.436     500     6532.5     1092.7
   8.453     501     6541.1     1032.8
   8.470     502     6545.8     1076.6
   8.487     503     6540.7     1035.1
   8.503     504     6550.3      979.7
   8.520     505     6517.5     1121.3
   8.536     506     6552.6     1027.1
   8.553     507     6500.1     1004.8
   8.570     508     6555.0     1048.1
   8.588     509     6527.9     1024.8
   8.604     510     6505.5      988.2
   8.621     511     6494.2     1029.1
   8.638     512     6562.0     1047.4
   8.655     513     6560.0     1060.9
   8.671     514     6543.8     1062.7
   8.688     515     6534.3     1084.3
   8.705     516     6521.0     1059.6
   8.722     517     6536.1     1019.6
   8.739     518     6509.6     1030.9
   8.756     519     6527.6      959.4
   8.773     520     6539.9     1017.9
   8.790     521     6514.4     1027.7
   8.808     522     6517.3     1028.4
   8.824     523     6543.2     1056.1
   8.841     524     6508.0     1005.6
   8.858     525     6500.1     1037.0
   8.875     526     6549.0     1030.0
   8.891     527     6518.9      998.8
   8.908     528     6539.4      999.0
   8.925     529     6499.2      993.0
   8.942     530     6500.8     1037.0
   8.958     531     6547.9     1085.3
   8.975     532     6569.7     1031.7
   8.992     533     6546.8     1027.1
   9.009     534     6508.4     1029.3
   9.026     535     6497.6     1100.5
   9.043     536     6536.5     1095.9
   9.060     537     6554.3     1032.5
   9.077     538     6540.5     1035.5
   9.094     539     6524.7     1010.8
   9.111     540     6476.7      993.5
   9.128     541     6533.1      992.9
   9.145     542     6529.5     1041.5
   9.162     543     6494.2     1031.4
   9.179     544     6489.1     1063.4
   9.195     545     6542.5      979.2
   9.212     546     6535.2     1024.2
   9.229     547     6529.9     1037.6
   9.245     548     6613.3     1035.0
   9.262     549     6525.4     1079.9
   9.281     550     6510.3     1049.6
   9.297     551     6526.7     1034.1
   9.315     552     6554.5     1008.2
   9.332     553     6521.2      957.6
   9.349     554     6524.7     1027.0
   9.366     555     6504.9     1004.1
   9.382     556     6559.3     1029.3
   9.398     557     6520.1     1073.9
   9.415     558     6537.5     1074.7
   9.432     559     6534.3     1005.8
   9.449     560     6508.7     1092.4
   9.466     561     6512.9     1046.2
   9.483     562     6562.0      980.7
   9.500     563     6515.6      995.5
   9.518     564     6471.4     1029.3
   9.534     565     6531.4      987.4
   9.551     566     6512.0     1051.9
   9.568     567     6489.5     1025.1
   9.585     568     6532.7      996.9
   9.601     569     6561.4     1062.7
   9.618     570     6504.0     1051.4
   9.635     571     6548.9     1043.2

[✓] Dừng. 571 frames. Log → ls_log.csv
