LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
  12.783     779     6382.1      820.5
  12.802     780     6383.7      792.5
  12.821     781     6384.5      808.3
  12.838     782     6408.9      802.6
  12.855     783     6364.8      838.8
  12.872     784     6395.2      765.7
  12.891     785     6365.3      748.0
  12.911     786     6398.9      785.3
  12.927     787     6436.3      893.3
  12.944     788     6362.0      873.9
  12.962     789     6333.8      858.4
  12.979     790     6452.4      746.6
  12.998     791     6443.2      734.3
  13.016     792     6421.4      712.8
  13.032     793     6336.4      760.2
  13.050     794     6357.9      792.4
  13.067     795     6412.6      831.0
  13.084     796     6392.9      762.6
  13.105     797     6395.7      758.8
  13.121     798     6360.1      787.9
  13.140     799     6305.8      821.5
  13.156     800     6418.1      777.8
  13.172     801     6349.6      793.7
  13.190     802     6399.6      878.9
  13.208     803     6385.6      882.8
  13.223     804     6384.6      679.9
  13.241     805     6359.2      713.9
  13.260     806     6355.9      735.5
  13.276     807     6470.1      865.6
  13.293     808     6671.6     1092.5
  13.312     809     6653.6     1099.9
  13.328     810     6439.1      842.9
  13.344     811     6432.8      893.1
  13.364     812     6361.5      790.2
  13.386     813     6368.5      780.9
  13.406     814     6417.8      846.7
  13.424     815     6479.5      764.4
  13.443     816     6408.5      825.4
  13.459     817     6395.1      758.0
  13.477     818     6419.0      779.0
  13.495     819     6422.8      786.6
  13.511     820     6454.0      798.4
  13.532     821     6436.8      821.3
  13.551     822     6425.5      828.4
  13.569     823     6449.6      849.4
  13.589     824     6456.6      840.1
  13.605     825     6455.2      723.0
  13.622     826     6433.4      813.1
  13.639     827     6396.3      854.7
  13.657     828     6379.1      851.1
  13.673     829     6448.8      749.1
  13.691     830     6395.4      820.4
  13.709     831     6395.4      839.1
  13.727     832     6371.2      799.5
  13.744     833     6445.9      860.6
  13.761     834     6474.3      651.9
  13.779     835     6525.7      735.2
  13.799     836     6525.7      735.2
  13.815     837     6412.8      793.3
  13.834     838     6364.0      801.2
  13.852     839     6359.8      814.8
  13.870     840     6327.3      726.0
  13.890     841     6324.1      755.3
  13.909     842     6344.4      786.5
  13.927     843     6383.5      816.0
  13.946     844     6326.9      774.3
  13.966     845     6337.0      810.6
  13.982     846     6382.0      848.1
  13.999     847     6465.4      694.0
  14.018     848     6435.6      654.1
  14.034     849     6389.0      722.7
  14.052     850     6351.0      757.5
  14.071     851     6354.2      769.2
  14.089     852     6358.6      789.9
  14.108     853     6357.2      807.3
  14.123     854     6449.1      670.6
  14.141     855     6417.2      787.5
  14.158     856     6552.1      660.6
  14.175     857     6368.7      893.4
  14.192     858     6375.5      853.9
  14.211     859     6345.2      843.0
  14.227     860     6380.2      818.7
  14.244     861     6357.9      757.9
  14.260     862     6374.9      800.5
  14.277     863     6433.7      821.2
  14.298     864     6443.6      808.0
  14.317     865     6616.0     1045.7
  14.333     866     6383.1      734.8
  14.350     867     6453.1      675.9
  14.368     868     6563.2      685.1
  14.384     869     6415.3      891.2
  14.400     870     6628.0      508.1
  14.417     871     6454.0      695.2
  14.437     872     6461.3      727.2
  14.456     873     6462.9      725.3
  14.472     874     6416.4      774.8
  14.489     875     6419.4      708.5
  14.509     876     6431.2      709.4
  14.527     877     6421.0      677.2
  14.543     878     6363.4      728.5
  14.560     879     6393.4      752.2
  14.578     880     6479.7      783.0
  14.596     881     6427.7      759.6
  14.616     882     6434.0      751.2
  14.632     883     6473.6      716.1
  14.650     884     6482.8      728.5
  14.667     885     6396.0      801.8
  14.686     886     6408.9      800.4
  14.702     887     6354.7      860.2
  14.719     888     6490.5      677.0
  14.738     889     6472.9      638.9
  14.756     890     6446.8      637.6
  14.772     891     6349.9      751.5
  14.790     892     6490.7      712.7
  14.807     893     6395.3      830.4
  14.824     894     6394.2      760.8
  14.842     895     6361.5      717.2
  14.858     896     6364.6      729.0
  14.874     897     6380.2      776.6
  14.890     898     6405.1      760.5
  14.907     899     6362.1      782.3
  14.924     900     6257.4      734.3
  14.942     901     6337.9      883.1
  14.958     902     6547.7      600.3
  14.975     903     6379.3      774.4
  14.993     904     6463.0      597.7
  15.010     905     6367.3      778.0
  15.026     906     6515.6      738.5
  15.044     907     6586.5      510.4
  15.062     908     6564.1      484.0
  15.078     909     6580.5      505.9
  15.096     910     6567.8      507.7
  15.112     911     6757.6     1356.7
  15.129     912     6370.5      809.3
  15.146     913     6445.0      846.8
  15.165     914     6382.7      822.1
  15.183     915     6379.5      810.7
  15.200     916     6348.6      836.3
  15.218     917     6339.4      838.8
  15.234     918     6422.1      729.9
  15.253     919     6412.2      724.2
  15.270     920     6415.6      721.3
  15.286     921     6496.3      862.4
  15.303     922     6380.1      780.4
  15.321     923     6394.9      792.7
  15.339     924     6374.4      768.8
  15.355     925     6392.5      838.7
  15.372     926     6459.2      645.7
  15.392     927     6499.3      649.6
  15.408     928     6361.4      793.6
  15.426     929     6429.1      719.3
  15.442     930     6349.5      898.5
  15.461     931     6426.2      845.2
  15.477     932     6441.7      804.2
  15.496     933     6399.8      740.8
  15.512     934     6280.7      745.8
  15.530     935     6338.3      818.6
  15.546     936     6356.5      839.4
  15.563     937     6431.2      791.5
  15.584     938     6428.4      795.2
  15.606     939     6428.4      795.2
  15.626     940     6395.8      755.7
  15.644     941     6386.5      776.3
  15.663     942     6386.1      760.7
  15.680     943     6372.5      781.0
  15.699     944     6420.5      830.5
  15.715     945     6380.7      757.4
  15.732     946     6414.0      776.0
  15.751     947     6439.3      813.8
  15.767     948     6415.2      854.3
  15.785     949     6376.4      881.4
  15.802     950     6363.3      857.1
  15.817     951     6360.1      845.1
  15.833     952     6454.0      768.9
  15.852     953     6288.5      865.8
  15.870     954     6369.4      935.9
  15.886     955     6393.0      823.6
  15.903     956     6420.1      824.8
  15.920     957     6369.3      857.4
  15.937     958     6542.4      715.1
  15.953     959     6378.0      773.6
  15.970     960     6444.9      736.6
  15.989     961     6467.1      751.4
  16.006     962     6345.4      768.7
  16.025     963     6364.2      769.9
  16.042     964     6404.8      802.2
  16.059     965     6379.4      757.1
  16.075     966     6394.2      900.9
  16.092     967     6373.7      813.5
  16.110     968     6372.7      804.6
  16.126     969     6414.2      798.1
  16.143     970     6518.2      742.0
  16.160     971     6438.4      811.2
  16.177     972     6420.5      788.7
  16.196     973     6398.7      752.0
  16.211     974     6416.3      928.0
  16.228     975     6428.9      943.6
  16.244     976     6398.5      853.7
  16.261     977     6423.5      799.7
  16.278     978     6423.7      754.3
  16.294     979     6476.1      870.2
  16.312     980     6413.8      786.1
  16.328     981     6382.5      803.1
  16.345     982     6364.3      853.9
  16.361     983     6890.3     1499.5
  16.380     984     6429.1      872.9
  16.396     985     6346.5      848.3
  16.413     986     6402.4      813.3
  16.430     987     6368.6      836.6
  16.447     988     6399.7      817.4
  16.464     989     6376.5      817.2
  16.481     990     6436.7      890.1
  16.498     991     6266.2      832.5
  16.515     992     6517.2      790.9
  16.532     993     6399.6      878.9
  16.550     994     6317.8      817.7
  16.566     995     6371.7      895.6
  16.583     996     6397.1      737.1
  16.600     997     6433.5      801.0
  16.616     998     6426.2      746.4
  16.633     999     6342.6      828.3
  16.650    1000     6390.6      797.6
  16.667    1001     6357.3      749.7
  16.685    1002     6431.4      836.5
  16.701    1003     6475.2      815.6
  16.718    1004     6451.0      764.9
  16.736    1005     6389.3      689.6
  16.752    1006     6369.7      796.1
  16.769    1007     6861.9      186.0
  16.786    1008     6454.8      868.6
  16.805    1009     6498.2      783.8
  16.823    1010     6474.5      793.7
  16.839    1011     6522.2      719.3
  16.856    1012     6466.2      867.6
  16.873    1013     6398.5      770.2
  16.889    1014     6410.3      850.3
  16.907    1015     6472.2      892.2
  16.924    1016     6514.6      794.4
  16.941    1017     6427.0      758.6
  16.958    1018     6428.0      798.4
  16.975    1019     6464.2      710.8
  16.992    1020     6423.6      840.9
  17.008    1021     6591.2      546.8
  17.024    1022     6407.7      919.5
  17.041    1023     6441.3      850.7
  17.060    1024     6384.8      790.3
  17.078    1025     6415.2      827.3
  17.095    1026     6486.2      736.6
  17.112    1027     6451.6      791.6
  17.129    1028     6456.1      700.2
  17.146    1029     6403.4      857.5
  17.162    1030     6451.9      749.7
  17.179    1031     6468.8      756.0
  17.196    1032     6374.1      844.9
  17.212    1033     6337.3      802.1
  17.229    1034     6371.0      869.8
  17.246    1035     6478.5      884.7
  17.263    1036     6393.5      884.9
  17.280    1037     6304.1      800.2
  17.296    1038     6470.2      801.5
  17.313    1039     6390.0      770.7
  17.330    1040     6320.9      852.5
  17.347    1041     6379.8      807.1
  17.363    1042     6401.8      783.5
  17.382    1043     6397.7      807.6
  17.400    1044     6587.3     1049.4
  17.417    1045     6344.8      744.6
  17.436    1046     6372.8      770.7
  17.452    1047     6511.4      709.0
  17.471    1048     6503.6      698.6
  17.488    1049     6526.9      759.5
  17.505    1050     6520.1      793.4
  17.523    1051     6505.7      743.8
  17.539    1052     6372.7      880.1
  17.558    1053     6363.5      871.9
  17.576    1054     6395.3      895.3
  17.592    1055     6459.2      865.8
  17.611    1056     6577.5     1065.8
  17.628    1057     6833.0     1361.1
  17.652    1058     6833.0     1361.1
  17.670    1059     6865.9     1408.6
  17.688    1060     6466.2      748.6
  17.705    1061     6447.8      723.9
  17.721    1062     6440.5      811.6
  17.740    1063     6436.6      832.1
  17.758    1064     6435.4      838.0
  17.774    1065     6420.8      865.4
  17.792    1066     6398.6      843.2
  17.811    1067     6382.8      822.1
  17.829    1068     6419.6      856.3
  17.845    1069    10368.5    -4515.6
  17.864    1070     6420.6      753.9
  17.880    1071     6449.2      776.0
  17.897    1072     6421.6      790.1
  17.915    1073     6424.7      785.9
  17.931    1074     6470.7      877.5
  17.950    1075     6415.3      803.6
  17.966    1076     6466.5      769.0
  17.983    1077     6379.2      908.2
  18.000    1078     6470.3      924.1
  18.018    1079     6655.9     1171.7
  18.038    1080     6616.0     1167.3
  18.054    1081     6388.4      729.6
  18.071    1082     6470.4      846.9
  18.088    1083     6378.2      891.6
  18.105    1084     6389.2      792.3
  18.124    1085     6386.6      803.8
  18.141    1086     6349.1      804.1
  18.158    1087     6404.4      831.1
  18.174    1088     6401.9      814.6
  18.192    1089     6372.1      829.9
  18.208    1090     6453.2      770.0
  18.225    1091     6366.8      826.4
  18.242    1092     6457.8      768.6
  18.259    1093     6421.9      797.6
  18.276    1094     6435.6      881.5
  18.297    1095     6435.6      881.5
  18.315    1096     6407.4      840.0
  18.332    1097     6495.4      652.3
  18.352    1098     6420.0      752.9
  18.370    1099     6379.7      706.8
  18.386    1100     6916.2      179.3
  18.405    1101     6502.4      756.2
  18.421    1102     6389.6      865.5
  18.441    1103     6408.3      890.5
  18.459    1104     6432.0      833.5
  18.479    1105     6433.4      823.8
  18.500    1106     6418.7      804.2
  18.520    1107     6388.3      786.4
  18.542    1108     6407.2      811.6
  18.559    1109     6392.3      773.0
  18.579    1110     6405.8      779.9
  18.598    1111     6421.9      812.4
  18.615    1112     6362.4      787.4
  18.631    1113     6337.7      689.1
  18.648    1114     6412.1      833.4
  18.666    1115     6417.9      792.2
  18.683    1116     6380.6      764.8
  18.700    1117     6473.2      696.9
  18.718    1118     6511.7      733.3
  18.738    1119     6487.1      749.4
  18.756    1120     6525.3      777.5
  18.773    1121     6484.8      715.9
  18.791    1122     6451.8      657.3
  18.812    1123     6436.2      636.4
  18.829    1124     6427.5      812.8
  18.848    1125     6421.1      804.2
  18.864    1126     6522.0      762.0
  18.884    1127     6423.0      644.7
  18.903    1128     6431.1      666.6
  18.922    1129     6350.2      741.8
  18.937    1130     6393.7      860.1
  18.955    1131     6493.9      713.7
  18.972    1132     6402.2      882.3
  18.992    1133     6407.6      875.0
  19.009    1134     6401.3      866.6
  19.028    1135     6352.8      820.4
  19.045    1136     6370.8      836.9
  19.062    1137     6421.2      753.0
  19.080    1138     6458.8      843.4
  19.097    1139     6455.2      823.5
  19.114    1140     6404.5      777.4
  19.131    1141     6481.5      700.4
  19.150    1142     6467.8      697.1
  19.167    1143     6449.7      665.4
  19.185    1144     6332.8      796.1
  19.202    1145     6408.1      786.5
  19.219    1146     6425.9      762.8
  19.235    1147     6373.2      847.6
  19.252    1148     6347.7      806.0
  19.270    1149     6358.1      809.0
  19.287    1150     6402.1      756.6
  19.304    1151     6392.3      816.5
  19.323    1152     6361.8      823.4
  19.340    1153     6368.8      814.0
  19.359    1154     6440.4      757.8
  19.377    1155     6468.2      791.4
  19.395    1156     6476.7      817.8
  19.411    1157     6476.5      824.6
  19.430    1158     6405.8      860.6
  19.446    1159     6444.7      865.3
  19.463    1160     6396.8      848.0
  19.482    1161     6430.2      825.4
  19.499    1162     6354.4      772.1
  19.517    1163     6414.4      822.4
  19.533    1164     6418.6      747.5
  19.550    1165     6418.2      850.8
  19.567    1166     6394.7      834.0
  19.586    1167     6394.7      834.0
  19.603    1168     6426.5      888.0
  19.620    1169     6335.6      797.0
  19.637    1170     6460.0      775.6
  19.655    1171     6479.7      783.0
  19.673    1172     6425.9      745.2
  19.691    1173     6434.0      729.6
  19.709    1174     6463.4      764.8
  19.726    1175     6447.2      828.0
  19.744    1176     6358.3      709.2
  19.762    1177     6397.5      746.5
  19.778    1178     6434.8      725.9
  19.795    1179     6474.4      737.4
  19.815    1180     6482.0      740.0
  19.835    1181     6507.7      759.4
  19.851    1182     6456.0      869.1
  19.868    1183     7638.2     -819.3
  19.885    1184     6468.8      737.2
  19.904    1185     6406.4      762.3
  19.921    1186     6399.0      737.5
  19.938    1187     6336.7      865.9
  19.958    1188     6305.3      828.1
  19.974    1189     6368.7      726.5
  19.991    1190     6398.0      823.8
  20.013    1191     6401.0      827.8
  20.029    1192     6341.7      865.4
  20.046    1193     6408.0      851.8
  20.065    1194     6355.3      800.2
  20.081    1195     6447.8      812.4
  20.098    1196     6422.5      805.7
  20.115    1197     6387.4      817.3
  20.133    1198     6466.7      857.3
  20.150    1199     6341.7      835.8
  20.166    1200     6416.6      870.7
  20.187    1201     6406.6      842.8
  20.206    1202     6396.5      856.3
  20.224    1203     6355.1      823.5
  20.242    1204     6378.8      847.5
  20.258    1205     6399.8      722.3
  20.275    1206     6354.3      703.5
  20.294    1207     6429.5      819.0
  20.312    1208     6379.2      828.0
  20.330    1209     6364.4      815.7
  20.347    1210     6382.1      786.7
  20.366    1211     6344.6      736.7
  20.384    1212     6465.0      658.3
  20.400    1213     6617.1      419.8
  20.415    1214     6383.7      723.4
  20.432    1215     6378.2      701.2
  20.450    1216     6436.2      763.5
  20.467    1217     6468.7      829.1
  20.485    1218     6449.8      803.9
  20.501    1219     6388.1      767.3
  20.518    1220     6579.2      612.1
  20.534    1221     6562.5      568.2
  20.554    1222     6529.4      545.7
  20.570    1223     6527.9      522.0
  20.587    1224     6366.1      857.6
  20.603    1225     6441.0      735.2
  20.622    1226     6407.3      712.4
  20.638    1227     6428.0      754.9
  20.655    1228     6400.2      746.6
  20.673    1229     6418.0      785.1
  20.690    1230     6564.0      578.5
  20.707    1231     6383.0      864.3
  20.723    1232     6465.8      696.1
  20.742    1233     6330.7      775.8
  20.758    1234     6331.2      787.6
  20.775    1235     6386.4      741.8
  20.792    1236     6439.5      705.5
  20.810    1237     6377.8      853.7
  20.828    1238     6408.7      883.5
  20.844    1239     6564.3      485.9
  20.861    1240     6472.7      781.2
  20.878    1241     6460.3      725.8
  20.895    1242     6456.1      735.1
  20.912    1243     6406.4      773.5
  20.930    1244     6424.0      723.6
  20.947    1245     6463.3      761.1
  20.965    1246     6419.7      856.4
  20.981    1247     6666.1     1031.8
  20.998    1248     6369.3      738.2
  21.015    1249     6364.7      778.1
  21.032    1250     6352.9      877.1
  21.050    1251     6378.3      884.7
  21.067    1252     6366.1      872.1
  21.084    1253     6567.0     1102.3
  21.100    1254     6553.4     1080.6
  21.117    1255     6855.8     1498.3
  21.134    1256     6401.9      855.2
  21.153    1257     6384.0      842.5
  21.171    1258     6373.0      827.9
  21.187    1259     6364.7      846.9
  21.204    1260     6421.8      843.2
  21.220    1261     6427.4      809.1
  21.238    1262     6396.6      779.6
  21.257    1263     6427.5      828.6
  21.276    1264     6447.8      694.3
  21.292    1265     6408.3      867.3
  21.310    1266     6377.7      731.5
  21.325    1267     6491.1      678.2
  21.347    1268     6474.3      700.7
  21.364    1269     6340.7      723.9
  21.380    1270     6406.9      819.9
  21.397    1271     6326.3      882.3
  21.415    1272     6311.1      862.1
  21.431    1273     6368.9      883.2
  21.450    1274     6343.2      863.4
  21.466    1275     6463.8      868.5
  21.483    1276     6456.9      695.5
  21.503    1277     6484.9      736.3
  21.523    1278     6454.6      711.0
  21.539    1279     6464.4      716.5
  21.558    1280     6469.2      707.9
  21.573    1281     6968.2     1236.3
  21.590    1282     6345.2      748.5
  21.607    1283     6416.9      786.1
  21.624    1284     6407.9      841.0
  21.641    1285     6390.5      643.6
  21.657    1286     6396.6      670.5
  21.673    1287     6462.9      681.3
  21.690    1288     6335.9      858.0
  21.707    1289     6365.4      786.8
  21.724    1290     6381.2      790.4
  21.741    1291     6887.4      219.9
  21.758    1292     6422.6      729.2
  21.774    1293     6384.5      648.5
  21.792    1294     6403.6      689.1
  21.810    1295     6435.2      723.7
  21.828    1296     6499.7      828.5
  21.844    1297     6465.0      785.7
  21.861    1298     6456.5      646.6
  21.878    1299     6460.3      644.2
  21.895    1300     6450.0      855.2
  21.912    1301     6497.2      686.3
  21.930    1302     6414.3      780.0
  21.946    1303     6454.8      807.0
  21.965    1304     6420.1      738.5
  21.981    1305     6345.3      954.1
  21.998    1306     6532.9      691.0
  22.015    1307     6480.2      682.3
  22.032    1308     6486.1      675.1
  22.051    1309     6467.4      639.3
  22.066    1310     6305.9      942.1
  22.085    1311     6388.3      752.8
  22.101    1312     6400.0      776.1
  22.117    1313     6340.6      840.4
  22.135    1314     6332.4      818.3
  22.153    1315     6380.1      863.5
  22.170    1316     6471.1      714.4
  22.190    1317     6438.1      692.6
  22.206    1318     6613.7      589.9
  22.225    1319     6561.2      519.7
  22.241    1320     6519.3      463.8
  22.257    1321     6482.6      751.9
  22.274    1322     6258.3      886.3
  22.290    1323     6273.9      836.0
  22.309    1324     6339.2      782.8
  22.327    1325     6379.9      829.4
  22.344    1326     6398.9      817.9
  22.361    1327     6596.2      689.3
  22.378    1328     6371.9      829.7
  22.396    1329     6421.0      895.3
  22.412    1330     6512.9      600.8
  22.429    1331     6345.0      798.5
  22.446    1332     6326.5      909.8
  22.463    1333     6371.6      821.9
  22.483    1334     6367.3      827.6
  22.503    1335     6353.7      828.9
  22.521    1336     6379.4      817.5
  22.537    1337     6310.5      759.6
  22.554    1338     6487.6      608.1
  22.573    1339     6481.5      652.9
  22.589    1340     6573.7      555.8
  22.607    1341     6497.6      495.7
  22.625    1342     6818.2      897.3
  22.641    1343     6444.2      708.1
  22.658    1344     6436.0      671.1
  22.675    1345     6416.1      740.2
  22.695    1346     6399.9      718.6
  22.712    1347     6434.8      787.4
  22.728    1348     6445.9      673.4
  22.745    1349     6518.8      597.1
  22.762    1350     6316.4      813.2
  22.779    1351     6422.9      737.5
  22.796    1352     6349.9      887.6
  22.814    1353     7002.5     1192.7
  22.830    1354     6991.8     1314.5
  22.848    1355     6523.8      686.3
  22.866    1356     6471.2      616.1
  22.882    1357     6330.5      823.8
  22.899    1358     6429.6      707.4
  22.918    1359     6458.6      760.8
  22.935    1360     6438.2      722.3
  22.952    1361     6479.0      835.4
  22.970    1362     6413.5      774.2
  22.986    1363     6508.4      762.2
  23.003    1364     6367.1      831.9
  23.020    1365     6441.1      689.3
  23.037    1366     6353.8      892.8
  23.054    1367     6443.9      755.6
  23.072    1368     6405.6      737.6
  23.093    1369     6411.2      730.1
  23.115    1370     6402.0      717.8
  23.132    1371     6435.2      662.7
  23.150    1372     6624.2      948.5
  23.168    1373     6466.2      711.4
  23.187    1374     6454.5      647.8
  23.204    1375     6806.2      187.1
  23.225    1376     6806.2      187.1
  23.243    1377     6462.4      678.4
  23.259    1378     6493.5      738.7
  23.275    1379     6493.5      698.3
  23.296    1380     6492.2      700.0
  23.314    1381     6501.4      687.8
  23.334    1382     6603.5      551.6
  23.352    1383     6574.0      497.1
  23.370    1384     6472.8      607.2
  23.387    1385     6531.1      534.6
  23.404    1386     6370.1      747.9
  23.420    1387     6362.0      741.3
  23.437    1388     6457.8      834.6
  23.454    1389     6412.4      693.2
  23.470    1390     6472.9      746.5
  23.487    1391     6392.4      861.8
  23.505    1392     6371.2      841.0
  23.522    1393     6516.8      673.1
  23.539    1394     6370.9      768.2
  23.555    1395     6327.8      759.3
  23.573    1396     6339.9      848.4
  23.590    1397     6368.5      863.2
  23.606    1398     6358.4      782.1
  23.623    1399     6408.4      871.9
  23.640    1400     6335.2      766.2
  23.658    1401     6379.0      828.2
  23.674    1402     6501.2      730.7
  23.692    1403     6479.7      759.3
  23.710    1404     6457.6      729.8
  23.731    1405     6439.1      705.2
  23.751    1406     6445.7      721.1
  23.772    1407     6451.3      721.5
  23.788    1408     6465.4      725.1
  23.809    1409     6458.4      734.5
  23.829    1410     6462.2      713.5
  23.847    1411     6435.4      730.7
  23.866    1412     6439.6      717.1
  23.884    1413     6697.0     1034.3
  23.901    1414     6422.7      832.3
  23.917    1415     6507.3      815.9
  23.936    1416     6380.5      658.2
  23.955    1417     6406.7      681.7
  23.972    1418     6441.6      747.0
  23.990    1419     6419.0      716.8
  24.010    1420     6453.0      729.1
  24.026    1421     6389.2      914.3
  24.043    1422     6408.4      783.4
  24.060    1423     6363.6      865.1
  24.078    1424     6429.0      917.8
  24.096    1425     6394.6      856.7
  24.114    1426     6431.2      882.7
  24.130    1427     6380.2      921.4
  24.147    1428     6442.6      817.9
  24.164    1429     6417.6      700.1
  24.179    1430     6377.7      753.5
  24.197    1431     6818.9      282.3
  24.217    1432     6815.9      278.3
  24.233    1433     6364.8      737.6
  24.250    1434     6277.0      751.9
  24.270    1435     6391.4      886.0
  24.286    1436     6357.5      808.1
  24.303    1437     6360.1      847.8
  24.319    1438     6561.5      528.7
  24.336    1439     6523.0      666.9
  24.352    1440     6366.0      825.5
  24.368    1441     6544.7      584.8
  24.385    1442     6486.4      613.9
  24.402    1443     6320.1      695.9
  24.419    1444     6310.0      834.3
  24.437    1445     6328.2      847.3
  24.454    1446     6574.7      563.3
  24.473    1447     6629.5     1071.2
  24.489    1448     6447.8      858.1
  24.507    1449     6425.6      817.4
  24.523    1450     6445.4      632.1
  24.542    1451     6485.3      595.8
  24.558    1452     6436.6      659.1
  24.574    1453     6412.4      795.8
  24.591    1454     6537.2      539.0
  24.607    1455     6629.5      554.1
  24.626    1456     6666.1      584.3
  24.642    1457     6480.5      529.2
  24.659    1458     6371.1      805.9
  24.678    1459     6392.6      819.0
  24.695    1460     6451.6      767.9
  24.712    1461     6461.7      669.0
  24.728    1462     6488.6      689.8
  24.744    1463     6383.8      777.8
  24.763    1464     6483.0      728.3
  24.780    1465     6406.1      640.9
  24.796    1466     6560.4      749.9
  24.813    1467     6420.5      770.1
  24.830    1468     6501.8      681.1
  24.847    1469     6554.8      649.1
  24.863    1470     6663.5      671.5
  24.883    1471     6561.2      535.1
  24.899    1472     6409.2      777.1
  24.918    1473     6369.1      872.4
  24.935    1474     6352.9      789.3
  24.952    1475     6503.6      713.4
  24.970    1476     6509.5      694.8
  24.988    1477     6420.3      879.7
  25.004    1478     6438.0      811.8
  25.023    1479     6417.0      783.6
  25.040    1480     6468.1      580.0
  25.056    1481     6401.5      870.4
  25.072    1482     6818.3      838.5
  25.088    1483     6518.5      636.5
  25.107    1484     6582.4      725.3
  25.124    1485     6589.1      676.6
  25.142    1486     6572.6      672.9
  25.159    1487     6520.4      622.1
  25.176    1488     6581.5      648.8
  25.193    1489     6441.7      678.7
  25.209    1490     6378.6      796.7
  25.228    1491     6437.9      857.2
  25.244    1492     6384.7      724.8
  25.261    1493     6513.0      777.4
  25.278    1494     6439.6      812.8
  25.295    1495     6497.0      731.0
  25.312    1496     6433.7      786.0
  25.331    1497     6430.0      770.0
  25.346    1498     6480.4      767.5
  25.364    1499     6482.2      669.9
  25.380    1500     6742.1      953.5
  25.397    1501     6451.4      546.5
  25.415    1502     6377.7      722.5
  25.431    1503     6566.7      724.6
  25.448    1504     6873.0      346.8
  25.466    1505     6864.0      297.8
  25.483    1506     6768.7      219.0
  25.501    1507     6809.9      255.4
  25.517    1508     6529.5      803.9
  25.536    1509     6386.0      630.5
  25.555    1510     6496.6      785.2
  25.571    1511     6535.7      616.2
  25.588    1512     6572.2      676.0
  25.607    1513     6514.4      598.8
  25.623    1514     6303.5      889.9
  25.642    1515     6367.6      762.4
  25.658    1516     6467.1      788.8
  25.674    1517     6434.7      807.3
  25.691    1518     6392.2      872.9
  25.707    1519     6434.1      816.9
  25.725    1520     6344.4      805.2
  25.741    1521     6358.7      802.3
  25.760    1522     6338.5      801.3
  25.777    1523     6419.2      810.2
  25.794    1524     6400.0      667.7
  25.811    1525     6385.8      784.3
  25.829    1526     6400.2      799.5
  25.845    1527     6447.0      708.1
  25.862    1528     6378.0      850.1
  25.880    1529     6336.8      802.1
  25.898    1530     6376.4      866.5
  25.914    1531     6423.5      765.2
  25.931    1532     6550.0      728.8
  25.949    1533     6522.4      699.2
  25.965    1534     6424.8      748.3
  25.983    1535     6408.1      733.4
  26.000    1536     6539.6      566.8
  26.017    1537     6578.1      603.2
  26.035    1538     6508.7      514.5
  26.051    1539     6399.7      848.2
  26.068    1540     6435.5      808.4
  26.083    1541     6381.3      742.7
  26.102    1542     6441.9      804.5
  26.118    1543     6492.5      644.3
  26.137    1544     6392.8      789.7
  26.152    1545     6370.2      781.9
  26.169    1546     6386.6      842.8
  26.188    1547     6743.0      935.7
  26.204    1548     6377.5      815.0
  26.221    1549     6412.1      868.8
  26.239    1550     6389.7      838.8
  26.255    1551     6502.5      762.1
  26.272    1552     6386.4      909.3
  26.290    1553     6381.0      883.2
  26.306    1554     6319.1      813.2
  26.323    1555     6563.5      600.7
  26.341    1556     6471.5      748.2
  26.359    1557     6436.9      732.0
  26.376    1558     6495.4      569.9
  26.393    1559     6385.0      701.8
  26.410    1560     6916.2       26.6
  26.427    1561     6508.3      786.2
  26.444    1562     6506.6      627.7
  26.461    1563     6371.7      750.0
  26.478    1564     6423.1      777.2
  26.494    1565     6398.4      731.4
  26.511    1566     6523.2      806.2
  26.530    1567     6470.1      750.2
  26.546    1568     6462.8      733.2
  26.563    1569     6488.8      793.6
  26.581    1570     6595.9      555.0
  26.599    1571     6617.1      561.8
  26.615    1572     6475.8      586.6
  26.634    1573     6576.8      706.4
  26.652    1574     6493.4      777.4
  26.667    1575     6430.1      678.2
  26.683    1576     6340.7      849.1
  26.700    1577     6468.8      751.9
  26.718    1578     6500.8      754.3
  26.734    1579     6360.8      868.4
  26.754    1580     6328.9      818.5
  26.771    1581     6400.4      816.0
  26.790    1582     6384.2      812.9
  26.807    1583     6400.7      683.7
  26.823    1584     6475.6      729.6
  26.841    1585     6493.1      738.2
  26.857    1586     6373.5      858.6
  26.874    1587     6375.0      735.1
  26.890    1588     6403.3      756.6
  26.907    1589     7632.6     -850.5
  26.924    1590     6418.7      870.2
  26.941    1591     6307.7      900.1
  26.958    1592     6474.1      685.0
  26.974    1593     6479.0      769.7
  26.992    1594     6438.8      816.6
  27.011    1595     6390.3      770.3
  27.027    1596     6415.7      804.1
  27.043    1597     6512.4      607.4
  27.060    1598     6472.2      667.9
