LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
   0.964     111      205.8     4290.6
   0.982     112      189.6     4272.5
   0.999     113      213.2     4241.0
   1.017     114      214.3     4249.1
   1.033     115      240.0     4270.4
   1.049     116      166.6     4251.3
   1.068     117      212.5     4275.3
   1.084     118      251.6     4295.7
   1.101     119      231.0     4316.2
   1.118     120      252.3     4277.2
   1.134     121      281.4     4312.8
   1.151     122      258.2     4288.0
   1.168     123      248.1     4291.0
   1.185     124      275.0     4302.9
   1.202     125      258.7     4308.3
   1.220     126      253.3     4319.0
   1.236     127      293.5     4333.9
   1.253     128      302.1     4296.6
   1.269     129      304.5     4333.7
   1.288     130      272.1     4290.6
   1.306     131      310.4     4324.2
   1.322     132      299.8     4316.7
   1.339     133      322.8     4261.9
   1.357     134      301.5     4253.4
   1.373     135      246.1     4281.8
   1.393     136      257.4     4266.7
   1.409     137      223.2     4241.8
   1.426     138      241.7     4256.7
   1.443     139      259.4     4225.2
   1.460     140      257.8     4227.4
   1.477     141      297.0     4271.3
   1.493     142      233.3     4241.2
   1.510     143      271.4     4306.5
   1.527     144      274.9     4307.4
   1.544     145      296.0     4314.7
   1.563     146      327.1     4226.4
   1.579     147      317.2     4309.1
   1.598     148      317.2     4309.1
   1.614     149      297.9     4235.5
   1.631     150      352.9     4295.3
   1.648     151      340.4     4315.3
   1.665     152      339.7     4309.5
   1.682     153      360.3     4298.5
   1.699     154      306.3     4296.6
   1.717     155      304.0     4263.9
   1.735     156      367.3     4239.9
   1.751     157      336.2     4333.4
   1.768     158      329.2     4222.2
   1.785     159      350.0     4233.7
   1.803     160      384.9     4259.3
   1.819     161      387.9     4260.0
   1.836     162      370.2     4258.0
   1.852     163      381.1     4214.0
   1.869     164      362.5     4244.4
   1.885     165      419.9     4174.6
   1.903     166      417.3     4178.1
   1.920     167      385.6     4213.5
   1.939     168      358.1     4204.5
   1.956     169      383.8     4231.8
   1.973     170      386.0     4251.2
   1.991     171      373.1     4230.2
   2.007     172      377.6     4204.6
   2.026     173      384.0     4247.9
   2.042     174      357.7     4266.6
   2.059     175      373.3     4304.9
   2.076     176      339.4     4267.0
   2.097     177      357.2     4294.4
   2.112     178      362.5     4308.0
   2.131     179      368.2     4325.8
   2.147     180      400.2     4269.6
   2.164     181      355.9     4333.2
   2.181     182      399.7     4260.0
   2.198     183      337.1     4223.1
   2.214     184      379.1     4302.2
   2.231     185      397.9     4260.8
   2.248     186      397.7     4213.2
   2.265     187      407.8     4263.4
   2.282     188      398.5     4271.9
   2.299     189      392.5     4297.0
   2.316     190      401.0     4280.8
   2.333     191      390.9     4237.2
   2.350     192      403.0     4263.7
   2.366     193      386.3     4178.2
   2.383     194      419.9     4255.1
   2.403     195      385.1     4208.6
   2.420     196      475.9     4257.4
   2.437     197      407.8     4262.3
   2.454     198      431.5     4304.9
   2.470     199      407.2     4196.0
   2.491     200      400.8     4187.5
   2.507     201      451.5     4216.8
   2.524     202      476.3     4240.5
   2.542     203      402.0     4144.7
   2.559     204      476.2     4146.5
   2.577     205      447.9     4108.7
   2.595     206      479.8     4158.0
   2.613     207      514.4     4194.3
   2.629     208      433.1     4192.2
   2.646     209      509.3     4180.6
   2.663     210      465.4     4259.7
   2.680     211      438.2     4304.4
   2.696     212      482.9     4192.3
   2.713     213      502.0     4188.4
   2.732     214      501.9     4321.0
   2.750     215      515.6     4253.3
   2.767     216      542.5     4229.8
   2.784     217      431.5     4334.9
   2.801     218      487.2     4212.2
   2.818     219      457.1     4282.4
   2.834     220      442.0     4214.9
   2.850     221      492.4     4174.8
   2.867     222      553.3     4223.7
   2.884     223      592.2     4200.0
   2.901     224      525.8     4237.4
   2.918     225      545.9     4227.6
   2.936     226      560.3     4219.5
   2.953     227      551.3     4244.0
   2.969     228      475.4     4336.6
   2.986     229      515.0     4275.3
   3.003     230      486.5     4347.4
   3.020     231      530.1     4343.0
   3.039     232      536.7     4334.2
   3.054     233      536.0     4333.4
   3.071     234      523.2     4353.2
   3.088     235      521.8     4335.6
   3.104     236      514.9     4335.7
   3.121     237      511.9     4246.9
   3.139     238      535.5     4290.6
   3.156     239      512.2     4355.9
   3.173     240      482.3     4324.7
   3.190     241      502.8     4366.0
   3.207     242      471.1     4324.7
   3.224     243      485.9     4269.7
   3.239     244      507.0     4294.7
   3.256     245      467.4     4331.4
   3.273     246      469.5     4260.2
   3.290     247      459.6     4325.7
   3.308     248      512.2     4304.9
   3.325     249      480.4     4272.8
   3.342     250      488.1     4347.0
   3.360     251      480.4     4347.2
   3.376     252      454.5     4294.7
   3.393     253      476.7     4310.1
   3.410     254      487.5     4301.7
   3.427     255      509.1     4314.9
   3.445     256      504.8     4284.6
   3.462     257      444.1     4277.4
   3.479     258      462.9     4303.4
   3.495     259      543.3     4309.7
   3.511     260      481.3     4263.5
   3.528     261      511.8     4238.0
   3.545     262      542.5     4291.2
   3.561     263      448.5     4270.8
   3.578     264      482.2     4286.0
   3.595     265      504.3     4238.8
   3.612     266      502.9     4303.3
   3.629     267      513.6     4285.8
   3.648     268      746.0     4606.6
   3.664     269      739.7     4638.7
   3.681     270      531.3     4316.2
   3.698     271      581.9     4350.9
   3.715     272      593.0     4395.2
   3.732     273      566.5     4407.6
   3.748     274      624.2     4346.1
   3.766     275      770.5     4539.7
   3.781     276      732.2     4621.5
   3.798     277      744.1     4465.0
   3.815     278      785.3     4578.5
   3.832     279      758.6     4612.6
   3.849     280      589.5     4298.2
   3.867     281      757.3     4583.0
   3.884     282      778.9     4603.3
   3.901     283      619.5     4401.1
   3.917     284      817.4     4541.6
   3.934     285      825.7     4580.7
   3.951     286      752.6     4479.5
   3.969     287      783.6     4517.6
   3.985     288      586.4     4302.3
   4.003     289      592.2     4317.4
   4.020     290      571.3     4311.7
   4.036     291      579.7     4330.3
   4.053     292      871.9     4625.5
   4.071     293      623.5     4253.0
   4.088     294      593.4     4253.7
   4.105     295      892.3     4601.0
   4.122     296      551.4     4307.0
   4.139     297      709.7     4482.0
   4.155     298      594.4     4207.9
   4.171     299      727.6     4396.6
   4.188     300      715.5     4441.6
   4.205     301      752.6     4343.0
   4.222     302      764.6     4376.4
   4.239     303      792.0     4391.6
   4.257     304      869.0     4509.5
   4.273     305      908.9     4512.3
   4.291     306      841.6     4523.4
   4.307     307      826.6     4513.3
   4.324     308      877.4     4469.9
   4.341     309      853.0     4466.8
   4.357     310      898.6     4494.3
   4.374     311      787.5     4354.2
   4.391     312      854.0     4481.9
   4.408     313      814.5     4333.1
   4.425     314      851.5     4377.8
   4.441     315      773.2     4348.8
   4.459     316      799.1     4345.3
   4.476     317      811.1     4243.8
   4.493     318      787.9     4307.8
   4.510     319      796.9     4271.1
   4.527     320      777.1     4259.7
   4.543     321      755.9     4254.8
   4.560     322      769.6     4222.5
   4.576     323      767.2     4315.4
   4.594     324      755.7     4300.1
   4.610     325      713.1     4243.4
   4.627     326      733.4     4264.0
   4.644     327      765.0     4237.5
   4.662     328      693.2     4256.2
   4.679     329      809.3     4283.8
   4.696     330      801.4     4304.8
   4.713     331      795.1     4311.1
   4.729     332      798.0     4257.8
   4.746     333      781.2     4320.4
   4.762     334      807.3     4298.6
   4.779     335      846.2     4301.5
   4.796     336      808.7     4288.3
   4.813     337      783.6     4317.3
   4.830     338      796.4     4412.6
   4.847     339      801.8     4405.4
   4.864     340      808.5     4385.8
   4.881     341      824.7     4313.2
   4.898     342      818.8     4351.9
   4.915     343      823.2     4427.1
   4.932     344      823.5     4372.0
   4.950     345      825.3     4381.9
   4.966     346      793.1     4412.5
   4.983     347      867.1     4355.0
   5.000     348      823.8     4301.0
   5.017     349      785.1     4339.5
   5.034     350      795.9     4307.6
   5.052     351      805.7     4241.7
   5.069     352      806.4     4252.6
   5.085     353      808.0     4276.2
   5.102     354      781.1     4230.2
   5.118     355      794.7     4211.9
   5.135     356      772.3     4307.3
   5.153     357      778.2     4311.4
   5.169     358      797.1     4297.6
   5.186     359      779.3     4302.8
   5.204     360      801.4     4307.3
   5.221     361      801.4     4304.8
   5.239     362      765.8     4230.9
   5.255     363      840.7     4272.5
   5.275     364      857.8     4311.4
   5.291     365      861.2     4284.8
   5.308     366      888.6     4325.4
   5.325     367      819.8     4354.7
   5.342     368      897.6     4358.4
   5.359     369      909.3     4330.4
   5.374     370      941.7     4384.7
   5.391     371      906.8     4287.1
   5.408     372      928.9     4299.5
   5.425     373      916.7     4300.4
   5.442     374      991.7     4296.3
   5.459     375      927.0     4361.7
   5.477     376      879.7     4351.8
   5.495     377      938.8     4317.8
   5.511     378      870.1     4399.0
   5.528     379      948.2     4304.2
   5.545     380      939.7     4289.1
   5.564     381      970.1     4326.0
   5.580     382      930.1     4423.6
   5.596     383      901.3     4396.6
   5.613     384      910.5     4354.6
   5.630     385      956.2     4394.6
   5.648     386      913.9     4346.1
   5.664     387      979.3     4341.3
   5.680     388      941.4     4268.3
   5.697     389      953.3     4398.6
   5.716     390      955.9     4413.5
   5.733     391      941.0     4397.7
   5.750     392      983.4     4336.0
   5.767     393      953.7     4292.2
   5.784     394     1038.0     4416.7
   5.801     395      997.3     4351.4
   5.818     396     1034.9     4362.9
   5.835     397     1009.7     4416.4
   5.852     398     1062.7     4340.2
   5.868     399     1024.0     4393.4
   5.885     400      959.4     4468.2
   5.902     401      959.9     4411.5
   5.918     402     1002.3     4327.3
   5.935     403     1007.3     4348.3
   5.952     404      982.3     4364.9
   5.970     405      984.8     4352.9
   5.987     406      975.5     4365.4
   6.004     407     1001.6     4336.8
   6.021     408     1031.6     4365.6
   6.037     409      976.8     4318.7
   6.054     410      965.3     4349.1
   6.070     411     1013.8     4359.0
   6.087     412      965.6     4319.3
   6.106     413      980.1     4326.9
   6.122     414      990.4     4440.2
   6.139     415     1026.2     4432.0
   6.156     416      993.6     4379.7
   6.174     417     1065.9     4505.0
   6.191     418     1037.5     4470.8
   6.207     419     1069.2     4491.6
   6.225     420     1081.9     4533.3
   6.242     421     1077.6     4487.1
   6.259     422     1031.9     4426.1
   6.276     423     1036.5     4436.0
   6.293     424     1060.1     4570.0
   6.309     425     1058.7     4494.3
   6.326     426     1111.1     4435.9
   6.343     427     1033.0     4456.1
   6.360     428     1106.4     4390.4
   6.378     429     1101.5     4404.0
   6.395     430     1132.7     4346.9
   6.412     431     1082.0     4360.5
   6.429     432     1123.0     4279.3
   6.445     433     1103.2     4296.2
   6.462     434     1087.7     4301.6
   6.478     435     1040.2     4305.6
   6.495     436     1190.2     4439.0
   6.512     437     1314.9     4642.5
   6.529     438     1073.7     4274.2
   6.546     439     1261.3     4611.2
   6.563     440     1276.9     4549.6
   6.581     441     1253.5     4502.9
   6.596     442     1230.5     4555.2
   6.614     443     1268.1     4588.0
   6.631     444     1233.3     4543.1
   6.647     445     1198.3     4512.3
   6.665     446     1249.0     4434.8
   6.681     447     1261.7     4507.6
   6.698     448     1212.7     4489.9
   6.715     449     1216.7     4402.3
   6.731     450     1190.3     4446.6
   6.748     451     1188.5     4444.2
   6.765     452     1204.3     4336.2
   6.782     453     1231.5     4400.9
   6.799     454     1174.7     4339.7
   6.816     455     1198.1     4371.0
   6.832     456     1206.1     4381.6
   6.849     457     1423.3     4529.8
   6.866     458     1438.1     4635.0
   6.882     459     1452.0     4626.4
   6.901     460     1393.8     4548.7
   6.917     461     1378.0     4621.5
   6.936     462     1383.6     4614.0
   6.952     463     1277.9     4561.2
   6.969     464     1321.8     4596.1
   6.986     465     1343.1     4557.0
   7.002     466     1318.6     4520.6
   7.019     467     1311.4     4530.8
   7.036     468     1297.9     4559.8
   7.053     469     1283.7     4588.2
   7.070     470     1283.0     4539.3
   7.087     471     1304.3     4475.0
   7.104     472     1267.5     4464.8
   7.121     473     1305.0     4416.6
   7.139     474     1247.9     4431.3
   7.155     475     1256.9     4442.7
   7.172     476     1269.3     4414.4
   7.189     477     1282.4     4399.6
   7.206     478     1311.6     4358.7
   7.223     479     1288.2     4353.9
   7.240     480     1270.0     4320.4
   7.257     481     1281.2     4361.2
   7.274     482     1280.3     4313.5
   7.290     483     1315.5     4322.6
   7.307     484     1340.2     4405.7
   7.324     485     1400.7     4469.4
   7.341     486     1417.7     4451.5
   7.360     487     1429.5     4426.4
   7.376     488     1330.5     4382.9
   7.393     489     1442.1     4456.3
   7.409     490     1434.5     4505.7
   7.426     491     1481.8     4505.4
   7.443     492     1468.4     4523.2
   7.462     493     1456.8     4548.4
   7.478     494     1376.2     4372.9
   7.495     495     1306.0     4271.0
   7.512     496     1264.4     4254.3
   7.528     497     1283.6     4285.6
   7.547     498     1267.9     4245.8
   7.563     499     1220.9     4151.3
   7.581     500     1222.3     4183.3
   7.597     501     1215.0     4179.6
   7.614     502     1230.1     4144.7
   7.631     503     1240.4     4150.1
   7.648     504     1253.3     4167.6
   7.665     505     1266.7     4186.5
   7.681     506     1259.5     4189.8
   7.698     507     1251.3     4200.7
   7.715     508     1274.0     4182.5
   7.732     509     1265.8     4184.0
   7.749     510     1274.2     4262.8
   7.766     511     1320.1     4221.0
   7.783     512     1296.2     4149.2
   7.800     513     1385.8     4367.2
   7.816     514     1302.3     4215.7
   7.833     515     1469.6     4373.1
   7.851     516     1349.0     4259.6
   7.868     517     1446.0     4416.2
   7.884     518     1318.1     4294.0
   7.901     519     1411.8     4414.9
   7.918     520     1359.6     4300.9
   7.935     521     1404.8     4356.6
   7.951     522     1408.0     4378.3
   7.968     523     1350.4     4278.2
   7.985     524     1372.2     4352.1
   8.002     525     1403.8     4369.5
   8.019     526     1376.4     4327.5
   8.036     527     1420.4     4350.3
   8.053     528     1404.2     4298.1
   8.070     529     1245.2     4196.6
   8.086     530     1336.1     4286.5
   8.106     531     1362.3     4269.8
   8.122     532     1328.5     4161.5
   8.138     533     1312.3     4212.0
   8.155     534     1283.0     4253.6
   8.172     535     1331.0     4173.9
   8.189     536     1335.1     4214.0
   8.206     537     1337.4     4249.4
   8.222     538     1327.8     4165.0
   8.239     539     1352.2     4188.3
   8.256     540     1328.6     4206.8
   8.273     541     1346.5     4149.6
   8.290     542     1354.1     4235.6
   8.307     543     1346.0     4202.8
   8.324     544     1373.5     4181.9
   8.341     545     1370.8     4213.3
   8.358     546     1392.1     4203.0
   8.374     547     1365.3     4205.7
   8.393     548     1352.4     4232.5
   8.409     549     1443.1     4248.4
   8.426     550     1396.7     4260.6
   8.443     551     1372.7     4229.9
   8.460     552     1387.5     4200.6
   8.478     553     1386.8     4221.7
   8.494     554     1462.5     4305.9
   8.511     555     1491.4     4228.2
   8.527     556     1415.9     4274.4
   8.544     557     1428.7     4189.9
   8.561     558     1435.9     4238.2
   8.578     559     1446.0     4279.2
   8.595     560     1403.0     4252.4
   8.612     561     1502.0     4300.5
   8.628     562     1476.5     4257.3
   8.645     563     1456.2     4278.6
   8.662     564     1449.6     4274.4
   8.679     565     1451.2     4246.6
   8.696     566     1423.3     4195.4
   8.713     567     1447.4     4187.7
   8.730     568     1443.0     4164.0
   8.747     569     1480.1     4216.9
   8.764     570     1467.5     4197.5
   8.780     571     1521.6     4198.4
   8.797     572     1436.2     4237.6
   8.814     573     1493.5     4293.4
   8.831     574     1482.0     4207.1
   8.848     575     1477.2     4231.9
   8.865     576     1524.6     4196.4
   8.882     577     1488.5     4196.9
   8.899     578     1452.4     4202.7
   8.915     579     1445.2     4245.8
   8.932     580     1450.6     4217.0
   8.949     581     1421.5     4152.8
   8.966     582     1398.5     4205.4
   8.983     583     1427.7     4205.9
   9.000     584     1552.9     4395.1
   9.017     585     1533.5     4315.8
   9.034     586     1707.2     4547.6
   9.050     587     1700.0     4516.4
   9.067     588     1704.5     4548.3
   9.084     589     1702.6     4498.8
   9.101     590     1748.0     4570.5
   9.118     591     1700.1     4564.9
   9.135     592     1680.1     4440.0
   9.152     593     1725.6     4469.7
   9.169     594     1714.8     4495.7
   9.185     595     1705.6     4505.3
   9.202     596     1671.2     4441.9
   9.219     597     1664.7     4411.7
   9.236     598     1682.1     4408.5
   9.253     599     1687.4     4410.5
   9.270     600     1665.0     4420.7
   9.287     601     1596.5     4413.9
   9.304     602     1614.5     4361.8
   9.320     603     1622.9     4329.5
   9.337     604     1650.2     4361.9
   9.354     605     1641.1     4393.7
   9.372     606     1581.1     4290.7
   9.389     607     1577.6     4305.4
   9.405     608     1576.4     4280.8
   9.422     609     1559.0     4286.5
   9.439     610     1570.4     4279.6
   9.456     611     1529.4     4296.8
   9.472     612     1531.2     4313.2
   9.488     613     1919.1     4768.4
   9.505     614     1526.4     4181.9
   9.522     615     1519.6     4190.9
   9.538     616     1517.6     4268.3
   9.555     617     1501.2     4227.6
   9.572     618     1630.7     4311.4
   9.589     619     1590.0     4307.1
   9.606     620     1638.9     4425.4
   9.623     621     1488.5     4189.2
   9.639     622     1646.8     4356.3
   9.656     623     1645.3     4377.5
   9.675     624     1627.3     4392.5
   9.691     625     1620.7     4295.1
   9.708     626     1639.8     4356.5
   9.725     627     1488.6     4114.4
   9.742     628     1520.3     4139.2
   9.758     629     1537.6     4178.3
   9.776     630     1527.5     4220.3
   9.792     631     1564.1     4224.6
   9.809     632     1572.6     4220.0
   9.826     633     1590.0     4235.8
   9.843     634     1561.5     4200.6
   9.860     635     1556.7     4244.2
   9.877     636     1586.2     4252.1
   9.893     637     1587.2     4258.4
   9.910     638     1613.3     4307.2
   9.927     639     1604.9     4300.4
   9.944     640     1608.8     4304.2
   9.961     641     1641.6     4278.3
   9.978     642     1608.8     4322.8
   9.996     643     1615.8     4313.6
  10.013     644     1648.7     4326.6
  10.029     645     1615.1     4286.1
  10.046     646     1612.3     4374.8
  10.063     647     1664.4     4352.1
  10.082     648     1670.0     4316.2
  10.098     649     1712.7     4317.2
  10.115     650     1723.9     4320.4
  10.132     651     1676.0     4309.1
  10.148     652     1719.1     4365.9
  10.165     653     1741.8     4392.8
  10.182     654     1737.7     4321.7
  10.199     655     1747.4     4414.4
  10.216     656     1774.4     4349.3
  10.233     657     1740.1     4375.5
  10.250     658     1736.7     4351.3
  10.267     659     1722.0     4371.4
  10.284     660     1768.9     4406.8
  10.300     661     1792.7     4402.8
  10.317     662     1696.1     4434.9
  10.334     663     1761.1     4425.9
  10.351     664     1765.6     4460.5
  10.368     665     1737.7     4459.4
  10.385     666     1737.8     4496.1
  10.401     667     1734.2     4491.4
  10.418     668     1793.5     4432.3
  10.435     669     1798.0     4397.6
  10.451     670     1778.2     4481.9
  10.468     671     1768.4     4476.4
  10.485     672     1801.2     4481.7
  10.502     673     1758.4     4480.2
  10.519     674     1813.7     4454.1
  10.536     675     1850.1     4414.5
  10.553     676     1865.0     4473.3
  10.570     677     1864.4     4326.7
  10.591     678     1894.0     4287.2
  10.614     679     1894.0     4287.2
  10.632     680     1937.7     4275.6
  10.648     681     1944.0     4287.3
  10.665     682     1888.8     4330.4
  10.682     683     1944.6     4296.1
  10.699     684     1875.5     4309.9
  10.716     685     1887.1     4322.8
  10.733     686     1885.4     4276.8
  10.750     687     1885.8     4248.4
  10.766     688     1842.2     4335.0
  10.783     689     1872.9     4323.4
  10.802     690     1882.3     4290.8
  10.818     691     1889.2     4349.9
  10.835     692     1826.4     4337.5
  10.852     693     1883.0     4307.8
  10.870     694     1852.4     4348.7
  10.886     695     1879.3     4391.1
  10.903     696     1872.7     4313.1
  10.920     697     1876.3     4355.9
  10.937     698     1883.0     4307.8
  10.957     699     1894.5     4283.0
  10.977     700     1881.5     4300.5
  10.994     701     1902.4     4272.5
  11.010     702     1918.8     4334.8
  11.027     703     1846.1     4308.7
  11.045     704     1864.1     4284.7
  11.061     705     1874.4     4270.8
  11.078     706     1854.7     4313.8
  11.095     707     1869.6     4296.8
  11.113     708     1880.5     4291.5
  11.129     709     1887.2     4279.7
  11.149     710     1853.9     4296.8
  11.165     711     1854.7     4350.7
  11.182     712     1866.8     4356.9
  11.200     713     1873.1     4319.6
  11.217     714     1868.1     4343.7
  11.233     715     1894.4     4347.4
  11.249     716     1891.2     4369.7
  11.266     717     1887.7     4385.4
  11.285     718     1933.9     4342.1
  11.301     719     1925.8     4394.9
  11.318     720     1917.1     4404.2
  11.335     721     1943.5     4360.2
  11.352     722     1981.8     4356.3
  11.368     723     1986.8     4411.1
  11.385     724     1948.7     4384.5
  11.404     725     1933.1     4363.6
  11.425     726     1933.1     4363.6
  11.445     727     1909.4     4321.7
  11.465     728     1941.0     4359.0
  11.481     729     1998.1     4366.9
  11.498     730     2014.5     4381.8
  11.516     731     2038.2     4361.8
  11.533     732     2000.2     4372.9
  11.550     733     2039.3     4363.9
  11.566     734     2044.9     4371.3
  11.583     735     2018.9     4408.1
  11.600     736     2078.3     4374.2
  11.617     737     2029.8     4292.9
  11.634     738     2019.1     4297.8
  11.651     739     2079.8     4333.4
  11.668     740     2057.5     4323.5
  11.685     741     2034.7     4352.8
  11.701     742     2092.8     4346.3
  11.718     743     2093.4     4324.9
  11.735     744     2080.7     4339.8
  11.752     745     2108.7     4302.4
  11.769     746     2091.2     4338.6
  11.786     747     2075.0     4325.9
  11.803     748     2092.7     4277.5
  11.820     749     2095.1     4291.6
  11.835     750     2072.7     4292.4
  11.860     751     2072.7     4292.4
  11.877     752     2079.5     4310.3
  11.894     753     2088.2     4271.9
  11.911     754     2109.9     4316.9
  11.927     755     2125.5     4357.2
  11.944     756     2128.9     4313.0
  11.961     757     2124.1     4339.8
  11.978     758     2111.8     4317.6
  11.997     759     2098.1     4257.7
  12.012     760     2128.2     4340.3
  12.030     761     2120.0     4265.9
  12.046     762     2121.3     4311.1
  12.063     763     2116.0     4317.1
  12.080     764     2100.9     4272.1
  12.099     765     2108.5     4282.3
  12.115     766     2117.6     4301.2
  12.132     767     2142.0     4300.4
  12.149     768     2143.9     4246.8
  12.166     769     2156.3     4323.6
  12.182     770     2175.2     4294.3
  12.198     771     2161.4     4321.2
  12.215     772     2141.6     4292.4
  12.233     773     2147.1     4293.5
  12.250     774     2141.2     4306.1
  12.267     775     2157.3     4269.3
  12.284     776     2174.8     4225.5
  12.301     777     2229.5     4292.0
  12.318     778     2125.4     4303.3
  12.334     779     2231.9     4293.1
  12.352     780     2211.1     4273.9
  12.368     781     2195.0     4269.1
  12.386     782     2173.3     4276.5
  12.402     783     2199.5     4293.3
  12.419     784     2217.0     4319.6
  12.436     785     2223.6     4302.3
  12.453     786     2192.7     4310.9
  12.470     787     2211.6     4354.5
  12.487     788     2208.7     4311.3
  12.504     789     2197.4     4342.9
  12.521     790     2239.9     4347.3
  12.538     791     2236.5     4321.2
  12.555     792     2212.5     4363.1
  12.573     793     2231.2     4328.3
  12.590     794     2253.7     4315.1
  12.608     795     2218.3     4304.2
  12.624     796     2193.9     4338.3
  12.641     797     2240.0     4348.8
  12.658     798     2266.1     4342.1
  12.675     799     2228.4     4311.3
  12.692     800     2220.0     4387.6
  12.710     801     2217.2     4373.1
  12.730     802     2210.0     4341.4
  12.748     803     2244.4     4409.3
  12.764     804     2280.3     4319.6
  12.785     805     2303.4     4361.5
  12.801     806     2294.1     4378.9
  12.818     807     2262.8     4348.0
  12.834     808     2283.7     4392.7
  12.851     809     2238.9     4348.0
  12.868     810     2286.9     4375.1
  12.884     811     2300.7     4335.7
  12.901     812     2297.9     4304.1
  12.918     813     2258.2     4371.7
  12.935     814     2293.4     4330.8
  12.951     815     2268.6     4351.3
  12.968     816     2256.3     4359.6
  12.985     817     2259.1     4359.1
