KF_RT — Linear Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  H linearized at LS estimate each step
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[KF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[KF] init  x=6600.0  y=1230.4
  26.002    1572     2535.6      487.7    0.074
  26.019    1573     2531.4      491.9    0.081
  26.035    1574     2529.3      493.7    0.075
  26.052    1575     2525.9      497.3    0.075
  26.070    1576     2523.1      501.2    0.090
  26.087    1577     2519.8      504.6    0.086
  26.104    1578     2517.5      509.3    0.082
  26.120    1579     2514.9      512.5    0.113
  26.137    1580     2512.8      515.8    0.091
  26.156    1581     2510.1      518.6    0.082
  26.171    1582     2507.5      520.9    0.092
  26.188    1583     2504.9      522.7    0.078
  26.205    1584     2501.0      524.8    0.073
  26.222    1585     2498.2      527.1    0.092
  26.239    1586     2496.8      530.2    0.076
  26.255    1587     2498.4      534.8    0.073
  26.272    1588     2500.1      539.4    0.088
  26.288    1589     2501.8      544.5    0.082
  26.305    1590     2499.9      545.9    0.080
  26.322    1591     2498.8      547.7    0.080
  26.339    1592     2502.5      550.1    0.078
  26.356    1593     2504.8      553.4    0.080
  26.373    1594     2508.0      557.7    0.082
  26.390    1595     2509.5      560.5    0.079
  26.406    1596     2512.2      563.5    0.078
  26.423    1597     2511.1      563.9    0.080
  26.442    1598     2511.6      565.5    0.078
  26.458    1599     2510.7      566.5    0.080
  26.474    1600     2509.6      568.8    0.079
  26.493    1601     2507.9      570.5    0.077
  26.509    1602     2507.0      573.3    0.076
  26.526    1603     2506.6      573.7    0.080
  26.542    1604     2506.1      575.9    0.077
  26.559    1605     2505.7      577.8    0.079
  26.576    1606     2505.8      579.6    0.080
  26.593    1607     2506.6      581.0    0.078
  26.610    1608     2506.7      580.3    0.077
  26.627    1609     2506.7      580.9    0.078
  26.644    1610     2505.6      583.5    0.083
  26.661    1611     2504.2      583.8    0.080
  26.679    1612     2503.0      586.3    0.108
  26.694    1613     2501.6      588.8    0.088
  26.715    1614     2500.3      590.8    0.084
  26.731    1615     2498.1      594.0    0.084
  26.750    1616     2495.7      595.7    0.080
  26.766    1617     2494.7      594.4    0.080
  26.783    1618     2494.8      592.0    0.081
  26.800    1619     2492.5      595.1    0.077
  26.816    1620     2490.2      594.8    0.076
  26.833    1621     2488.8      593.0    0.081
  26.850    1622     2487.4      590.4    0.079
  26.867    1623     2484.5      590.5    0.077
  26.884    1624     2482.6      590.0    0.082
  26.901    1625     2481.7      587.7    0.079
  26.918    1626     2480.8      584.5    0.078
  26.935    1627     2478.0      585.1    0.086
  26.951    1628     2476.1      585.0    0.081
  26.968    1629     2474.0      585.6    0.079
  26.985    1630     2471.8      588.4    0.081
  27.002    1631     2469.9      592.1    0.077
  27.019    1632     2467.2      594.8    0.081
  27.036    1633     2464.9      597.6    0.080
  27.053    1634     2463.3      600.8    0.080
  27.070    1635     2460.4      602.9    0.082
  27.088    1636     2457.5      604.6    0.080
  27.104    1637     2454.6      607.3    0.082
  27.121    1638     2452.2      611.0    0.080
  27.138    1639     2450.1      614.5    0.080
  27.157    1640     2446.9      619.7    0.077
  27.173    1641     2444.0      623.3    0.081
  27.190    1642     2439.9      624.5    0.080
  27.208    1643     2436.0      626.7    0.079
  27.224    1644     2432.0      629.7    0.099
  27.241    1645     2428.9      632.6    0.081
  27.258    1646     2425.3      632.9    0.082
  27.275    1647     2421.8      634.9    0.082
  27.292    1648     2417.6      637.4    0.077
  27.309    1649     2413.5      639.5    0.078
  27.327    1650     2410.0      641.4    0.080
  27.344    1651     2406.0      642.4    0.076
  27.360    1652     2401.4      645.3    0.078
  27.377    1653     2397.0      647.2    0.079
  27.394    1654     2392.3      650.5    0.080
  27.411    1655     2388.3      652.8    0.080
  27.430    1656     2384.1      655.5    0.082
  27.446    1657     2379.8      658.4    0.080
  27.464    1658     2376.3      659.9    0.079
  27.480    1659     2372.4      662.1    0.079
  27.499    1660     2365.0      661.4    0.077
  27.515    1661     2359.9      661.5    0.077
  27.532    1662     2352.2      659.8    0.078
  27.549    1663     2344.7      658.0    0.131
  27.567    1664     2335.5      654.9    0.087
  27.585    1665     2325.8      650.5    0.084
  27.602    1666     2316.9      647.0    0.070
  27.620    1667     2307.8      643.3    0.074
  27.638    1668     2299.9      640.3    0.079
  27.654    1669     2291.7      639.0    0.071
  27.672    1670     2285.0      636.6    0.152
  27.688    1671     2276.8      634.0    0.131
  27.705    1672     2269.7      632.0    0.093
  27.722    1673     2263.4      630.2    0.123
  27.738    1674     2257.0      627.6    0.107
  27.755    1675     2249.4      625.3    0.151
  27.772    1676     2241.7      623.2    0.124
  27.789    1677     2235.0      621.5    0.083
  27.806    1678     2228.6      620.0    0.076
  27.823    1679     2223.3      618.3    0.076
  27.840    1680     2217.7      615.9    0.071
  27.858    1681     2212.5      614.2    0.089
  27.874    1682     2207.6      612.8    0.091
  27.891    1683     2202.2      612.3    0.086
  27.908    1684     2196.8      611.8    0.085
  27.927    1685     2191.5      609.9    0.157
  27.943    1686     2185.5      610.6    0.096
  27.960    1687     2179.0      611.8    0.088
  27.977    1688     2172.1      613.5    0.103
  27.994    1689     2165.1      614.6    0.123
  28.010    1690     2158.4      617.2    0.090
  28.029    1691     2150.8      620.0    0.088
  28.045    1692     2143.6      623.3    0.085
  28.062    1693     2136.7      626.3    0.085
  28.079    1694     2128.5      631.0    0.079
  28.096    1695     2120.4      635.8    0.071
  28.112    1696     2112.5      641.3    0.072
  28.129    1697     2105.0      646.4    0.075
  28.146    1698     2097.5      651.8    0.071
  28.162    1699     2091.2      656.7    0.073
  28.180    1700     2083.4      661.8    0.084
  28.197    1701     2075.8      667.6    0.081
  28.214    1702     2071.9      670.7    0.113
  28.231    1703     2063.8      676.6    0.093
  28.249    1704     2056.1      682.6    0.083
  28.266    1705     2055.5      684.5    0.079
  28.281    1706     2054.7      686.8    0.080
  28.298    1707     2053.9      688.1    0.072
  28.315    1708     2053.1      690.1    0.070
  28.332    1709     2052.8      691.4    0.072
  28.349    1710     2051.3      692.7    0.072
  28.366    1711     2050.4      694.8    0.068
  28.384    1712     2049.2      697.0    0.084
  28.401    1713     2048.0      698.5    0.080
  28.418    1714     2047.0      699.5    0.079
  28.434    1715     2045.8      700.5    0.079
  28.451    1716     2044.7      701.0    0.078
  28.468    1717     2043.3      701.8    0.079
  28.487    1718     2041.6      703.9    0.080
  28.505    1719     2039.8      705.0    0.079
  28.521    1720     2036.8      705.5    0.078
  28.540    1721     2034.4      706.4    0.079
  28.558    1722     2032.2      708.0    0.077
  28.576    1723     2029.5      709.9    0.086
  28.592    1724     2027.0      711.0    0.102
  28.611    1725     2024.1      711.7    0.079
  28.627    1726     2019.9      712.7    0.080
  28.645    1727     2015.8      713.4    0.078
  28.663    1728     2012.8      712.8    0.078
  28.682    1729     2008.9      713.9    0.088
  28.699    1730     2004.3      714.2    0.079
  28.716    1731     2000.4      714.0    0.079
  28.733    1732     1995.7      713.5    0.085
  28.750    1733     1992.2      713.9    0.078
  28.770    1734     1988.8      714.2    0.082
  28.788    1735     1984.2      714.7    0.080
  28.806    1736     1978.5      714.1    0.078
  28.822    1737     1974.8      714.4    0.080
  28.839    1738     1970.5      714.3    0.080
  28.856    1739     1966.8      714.6    0.077
  28.872    1740     1963.4      715.9    0.078
  28.889    1741     1960.2      716.9    0.086
  28.909    1742     1957.3      718.1    0.081
  28.926    1743     1955.5      719.0    0.091
  28.943    1744     1953.1      719.9    0.080
  28.960    1745     1950.5      719.9    0.079
  28.977    1746     1948.0      720.1    0.087
  28.995    1747     1945.5      720.9    0.082
  29.011    1748     1942.6      720.3    0.079
  29.028    1749     1940.4      720.0    0.084
  29.045    1750     1937.3      719.6    0.080
  29.062    1751     1934.4      720.7    0.078
  29.079    1752     1932.7      721.0    0.088
  29.096    1753     1929.8      721.0    0.114
  29.113    1754     1927.2      720.7    0.080
  29.130    1755     1923.5      719.1    0.082
  29.146    1756     1921.4      718.0    0.081
  29.163    1757     1919.8      716.4    0.079
  29.180    1758     1916.9      714.7    0.082
  29.199    1759     1914.5      713.3    0.081
  29.214    1760     1911.5      711.8    0.080
  29.231    1761     1907.6      711.9    0.092
  29.248    1762     1903.2      712.1    0.082
  29.265    1763     1898.8      711.7    0.082
  29.281    1764     1895.1      711.2    0.083
  29.298    1765     1891.0      709.3    0.078
  29.315    1766     1886.1      707.1    0.078
  29.332    1767     1881.4      704.6    0.082
  29.349    1768     1877.7      703.8    0.079
  29.366    1769     1873.7      702.1    0.078
  29.383    1770     1869.3      700.1    0.082
  29.400    1771     1865.6      699.1    0.080
  29.416    1772     1861.2      697.2    0.079
  29.433    1773     1859.0      697.2    0.085
  29.450    1774     1856.9      697.9    0.080
  29.467    1775     1854.4      698.7    0.079
  29.484    1776     1851.6      699.4    0.082
  29.501    1777     1848.3      700.5    0.079
  29.518    1778     1845.9      702.1    0.077
  29.535    1779     1842.5      703.4    0.086
  29.552    1780     1839.7      704.9    0.079
  29.570    1781     1836.7      706.1    0.079
  29.586    1782     1833.2      708.3    0.083
  29.603    1783     1827.5      706.9    0.092
  29.620    1784     1824.7      709.2    0.082
  29.639    1785     1818.7      707.4    0.087
  29.655    1786     1816.1      709.2    0.080
  29.672    1787     1812.9      712.0    0.089
  29.690    1788     1810.1      713.2    0.086
  29.708    1789     1806.4      715.0    0.080
  29.724    1790     1802.1      717.5    0.080
  29.740    1791     1798.7      720.5    0.081
  29.757    1792     1795.2      722.5    0.081
  29.775    1793     1792.2      724.5    0.079
  29.792    1794     1788.7      727.0    0.089
  29.809    1795     1785.1      728.1    0.084
  29.825    1796     1778.5      725.9    0.087
  29.844    1797     1771.9      724.4    0.084
  29.860    1798     1768.4      725.2    0.080
  29.879    1799     1763.8      726.0    0.098
  29.895    1800     1758.4      726.8    0.080
  29.912    1801     1753.6      726.6    0.084
  29.930    1802     1748.2      726.3    0.093
  29.946    1803     1743.5      727.2    0.086
  29.963    1804     1738.1      727.2    0.079
  29.980    1805     1733.1      727.6    0.083
  29.997    1806     1727.9      728.4    0.080
  30.014    1807     1722.4      727.9    0.079
  30.031    1808     1717.3      726.8    0.080
  30.048    1809     1711.5      726.0    0.078
  30.065    1810     1706.8      725.5    0.087
  30.082    1811     1702.3      725.3    0.084
  30.098    1812     1697.3      725.2    0.080
  30.115    1813     1692.2      725.6    0.080
  30.132    1814     1687.4      725.9    0.083
  30.149    1815     1682.7      726.1    0.081
  30.166    1816     1677.5      725.8    0.080
  30.183    1817     1672.7      725.5    0.083
  30.200    1818     1668.2      726.2    0.080
  30.216    1819     1663.6      724.9    0.094
  30.232    1820     1660.0      725.3    0.089
  30.249    1821     1654.2      724.7    0.082
  30.266    1822     1649.1      724.2    0.080
  30.283    1823     1644.1      723.4    0.086
  30.300    1824     1638.8      723.5    0.079
  30.317    1825     1634.0      722.9    0.079
  30.334    1826     1629.5      721.8    0.080
  30.351    1827     1624.5      720.2    0.080
  30.368    1828     1620.6      721.3    0.082
  30.384    1829     1619.6      723.5    0.082
  30.401    1830     1616.8      723.1    0.080
  30.418    1831     1613.9      723.8    0.076
  30.435    1832     1610.3      724.0    0.079
  30.452    1833     1608.2      725.6    0.078
  30.469    1834     1604.9      725.5    0.079
  30.487    1835     1601.7      724.7    0.080
  30.504    1836     1599.4      723.6    0.078
  30.522    1837     1595.7      723.0    0.078
  30.538    1838     1590.9      722.6    0.079
  30.555    1839     1587.8      722.6    0.120
  30.573    1840     1584.8      722.0    0.086
  30.593    1841     1581.2      721.7    0.084
  30.611    1842     1576.1      721.4    0.078
  30.627    1843     1571.7      720.1    0.078
  30.644    1844     1567.0      717.6    0.080
  30.661    1845     1562.3      714.8    0.078
  30.680    1846     1557.5      713.3    0.132
  30.699    1847     1552.3      711.2    0.090
  30.716    1848     1548.7      709.0    0.083
  30.733    1849     1545.0      706.9    0.084
  30.752    1850     1540.8      705.9    0.081
  30.774    1851     1536.6      704.9    0.084
  30.792    1852     1532.7      703.2    0.083
  30.810    1853     1529.4      701.2    0.086
  30.831    1854     1526.1      699.1    0.081
  30.854    1855     1522.8      697.1    0.080
  30.871    1856     1518.9      697.2    0.081
  30.890    1857     1515.8      696.7    0.082
  30.911    1858     1513.4      696.7    0.079
  30.932    1859     1510.1      697.1    0.088
  30.952    1860     1506.6      697.0    0.080
  30.971    1861     1503.4      697.1    0.082
  30.992    1862     1500.5      697.1    0.082
  31.012    1863     1497.4      696.3    0.079
  31.030    1864     1495.6      696.4    0.077
  31.048    1865     1494.1      698.2    0.078
  31.064    1866     1491.7      698.7    0.079
  31.084    1867     1489.4      699.2    0.087
  31.101    1868     1488.2      698.9    0.082
  31.119    1869     1487.2      699.1    0.081
  31.136    1870     1486.0      699.7    0.083
  31.152    1871     1484.2      699.6    0.119
  31.170    1872     1482.9      698.8    0.089
  31.188    1873     1481.1      698.9    0.100
  31.204    1874     1479.6      699.0    0.087
  31.225    1875     1478.3      699.1    0.144
  31.241    1876     1476.8      698.5    0.091
  31.259    1877     1475.7      698.0    0.084
  31.277    1878     1474.2      697.3    0.084
  31.293    1879     1473.4      697.2    0.084
  31.311    1880     1472.1      697.2    0.075
  31.329    1881     1471.4      696.8    0.074
  31.346    1882     1471.4      697.0    0.075
  31.366    1883     1470.7      698.3    0.073
  31.382    1884     1470.2      698.6    0.076
  31.401    1885     1469.8      698.8    0.087
  31.419    1886     1469.8      699.4    0.080
  31.435    1887     1468.4      700.6    0.085
  31.452    1888     1467.8      701.1    0.084
  31.470    1889     1466.9      702.1    0.082
  31.486    1890     1466.7      703.9    0.085
  31.507    1891     1465.6      704.8    0.083
  31.525    1892     1463.8      705.3    0.080
  31.541    1893     1462.1      705.9    0.081
  31.561    1894     1460.2      705.8    0.080
  31.582    1895     1459.1      705.2    0.122
  31.597    1896     1458.3      705.0    0.087
  31.615    1897     1456.6      703.7    0.076
  31.633    1898     1455.3      701.6    0.078
  31.649    1899     1453.7      699.7    0.077
  31.665    1900     1452.7      699.0    0.080
  31.684    1901     1451.6      698.2    0.089
  31.702    1902     1450.4      697.2    0.087
  31.720    1903     1448.5      697.6    0.084
  31.738    1904     1446.9      697.1    0.082
  31.754    1905     1445.6      696.5    0.083
  31.772    1906     1445.2      697.8    0.082
  31.790    1907     1445.2      698.5    0.084
  31.806    1908     1446.1      700.5    0.083
  31.823    1909     1447.6      702.5    0.149
  31.840    1910     1449.5      703.6    0.099
  31.859    1911     1452.4      705.6    0.088
  31.876    1912     1453.1      707.3    0.084
  31.894    1913     1454.0      709.2    0.081
  31.910    1914     1453.5      711.4    0.074
  31.930    1915     1450.3      711.3    0.072
  31.947    1916     1451.4      714.3    0.074
  31.967    1917     1449.2      714.5    0.084
  31.985    1918     1447.1      714.9    0.088
  32.001    1919     1445.1      715.6    0.089
  32.022    1920     1441.8      715.1    0.082
  32.041    1921     1438.7      714.7    0.083
  32.061    1922     1435.0      712.6    0.086
  32.077    1923     1432.6      713.8    0.080
  32.097    1924     1430.8      715.4    0.076
  32.115    1925     1429.5      716.3    0.072
  32.133    1926     1427.7      717.2    0.073
  32.151    1927     1425.4      719.2    0.077
  32.167    1928     1423.5      720.2    0.072
  32.184    1929     1422.0      719.6    0.078
  32.203    1930     1418.9      720.7    0.095
  32.219    1931     1417.1      720.3    0.108
  32.236    1932     1414.2      720.3    0.089
  32.254    1933     1410.5      720.6    0.084
  32.272    1934     1406.4      720.9    0.108
  32.292    1935     1402.7      721.3    0.084
  32.309    1936     1399.1      721.5    0.083
  32.326    1937     1395.6      720.5    0.084
  32.343    1938     1392.8      720.6    0.082
  32.361    1939     1390.3      721.0    0.080
  32.379    1940     1388.0      720.8    0.079
  32.395    1941     1385.1      720.1    0.081
  32.414    1942     1381.9      719.6    0.079
  32.430    1943     1379.0      718.3    0.078
  32.448    1944     1376.1      717.8    0.081
  32.465    1945     1373.5      716.1    0.079
  32.482    1946     1370.7      717.1    0.077
  32.498    1947     1366.8      717.3    0.081
  32.515    1948     1364.4      718.0    0.080
  32.532    1949     1362.9      719.2    0.078
  32.551    1950     1361.5      719.1    0.080
  32.569    1951     1360.3      719.8    0.077
  32.587    1952     1359.6      722.3    0.083
  32.604    1953     1359.3      724.4    0.079
  32.620    1954     1351.5      718.2    0.078
  32.638    1955     1344.9      714.1    0.081
  32.655    1956     1339.0      710.1    0.079
  32.674    1957     1333.6      705.8    0.098
  32.690    1958     1327.8      702.3    0.086
  32.708    1959     1322.7      698.9    0.083
  32.725    1960     1318.1      695.9    0.080
  32.745    1961     1313.5      693.4    0.082
  32.763    1962     1309.1      690.7    0.080
  32.780    1963     1305.4      687.4    0.091
  32.797    1964     1301.5      684.6    0.082
  32.815    1965     1298.2      682.4    0.079
  32.831    1966     1295.3      680.4    0.081
  32.850    1967     1291.1      679.5    0.080
  32.866    1968     1286.2      678.5    0.082
  32.883    1969     1282.3      677.7    0.086
  32.900    1970     1278.1      676.8    0.084
  32.920    1971     1273.9      676.9    0.082
  32.940    1972     1269.5      676.8    0.083
  32.956    1973     1265.7      677.4    0.079
  32.973    1974     1261.1      679.0    0.080
  32.990    1975     1256.0      679.5    0.081
  33.008    1976     1250.6      681.3    0.078
  33.025    1977     1246.4      683.0    0.081
  33.043    1978     1242.4      684.6    0.079
  33.061    1979     1237.9      687.4    0.078
  33.077    1980     1234.1      690.4    0.078
  33.094    1981     1232.0      687.8    0.081
  33.115    1982     1229.9      685.2    0.084
  33.132    1983     1226.2      682.7    0.077
  33.148    1984     1221.9      686.8    0.080
  33.165    1985     1218.6      684.6    0.080
  33.182    1986     1216.0      681.7    0.080
  33.201    1987     1215.7      672.9    0.084
  33.219    1988     1213.0      670.9    0.091
  33.235    1989     1211.8      663.3    0.081
  33.252    1990     1209.9      656.6    0.082
  33.271    1991     1207.9      649.9    0.080
  33.290    1992     1207.1      643.3    0.084
  33.305    1993     1205.7      636.2    0.079
  33.324    1994     1204.9      630.2    0.078
  33.343    1995     1204.4      625.0    0.084
  33.361    1996     1204.0      619.8    0.078
  33.380    1997     1203.2      615.7    0.077
  33.398    1998     1203.3      612.3    0.082
  33.414    1999     1202.3      608.5    0.080
  33.434    2000     1201.8      604.3    0.077
  33.450    2001     1200.7      600.9    0.079
  33.467    2002     1200.3      598.4    0.080
  33.484    2003     1199.6      595.4    0.077
  33.502    2004     1199.2      592.5    0.082
  33.520    2005     1198.5      590.1    0.080
  33.538    2006     1198.3      588.4    0.083
  33.555    2007     1197.1      586.8    0.079
  33.573    2008     1195.6      585.5    0.079
  33.592    2009     1193.9      584.5    0.132
  33.609    2010     1191.6      582.5    0.088
  33.627    2011     1189.8      579.8    0.086
  33.646    2012     1188.1      577.0    0.088
  33.664    2013     1185.5      575.8    0.081
  33.683    2014     1182.6      575.7    0.126
  33.700    2015     1179.7      574.5    0.091
  33.717    2016     1176.5      574.7    0.080
  33.734    2017     1173.3      574.6    0.073
  33.751    2018     1170.4      575.1    0.075
  33.767    2019     1167.3      574.0    0.071
  33.786    2020     1164.9      573.5    0.071
  33.802    2021     1162.5      573.6    0.086
  33.818    2022     1159.2      573.6    0.086
  33.835    2023     1155.4      573.2    0.081
  33.855    2024     1151.5      572.7    0.084
  33.871    2025     1148.1      573.4    0.082
  33.887    2026     1144.7      574.6    0.082
  33.903    2027     1141.2      574.9    0.092
  33.920    2028     1136.5      574.7    0.082
  33.940    2029     1131.8      575.3    0.084
  33.963    2030     1127.2      576.0    0.082
  33.979    2031     1123.9      576.7    0.080
  33.996    2032     1120.0      577.2    0.083
  34.018    2033     1116.6      578.0    0.080
  34.038    2034     1110.6      579.3    0.083
  34.054    2035     1107.1      579.0    0.081
  34.072    2036     1103.8      579.0    0.077
  34.088    2037     1100.1      578.9    0.082
  34.108    2038     1096.8      578.8    0.079
  34.127    2039     1093.5      578.8    0.079
  34.144    2040     1090.1      579.0    0.083
  34.160    2041     1085.2      579.8    0.088
  34.179    2042     1081.1      580.2    0.079
  34.197    2043     1077.0      580.5    0.086
  34.215    2044     1073.1      580.4    0.085
  34.231    2045     1070.7      580.7    0.095
  34.252    2046     1068.2      581.0    0.086
  34.276    2047     1065.8      581.2    0.081
  34.295    2048     1063.5      581.8    0.080
  34.311    2049     1059.4      582.4    0.079
  34.330    2050     1055.4      583.4    0.077
  34.346    2051     1052.7      585.2    0.080
  34.366    2052     1049.6      587.0    0.082
  34.383    2053     1047.7      588.0    0.077
  34.401    2054     1045.8      589.4    0.083
  34.419    2055     1042.6      590.8    0.079
  34.435    2056     1037.9      592.2    0.077
  34.452    2057     1033.7      592.4    0.078
  34.472    2058     1029.7      593.0    0.080
  34.490    2059     1025.3      593.2    0.081
  34.506    2060     1021.6      593.9    0.079
  34.525    2061     1017.8      594.4    0.078
  34.546    2062     1014.1      595.0    0.080
  34.566    2063     1010.1      595.2    0.078
  34.586    2064     1006.1      595.1    0.077
  34.604    2065     1001.1      595.3    0.080
  34.620    2066      996.2      593.6    0.079
  34.640    2067      991.0      592.8    0.084
  34.657    2068      984.1      591.7    0.082
  34.678    2069      977.5      590.9    0.092
  34.695    2070      976.0      589.6    0.086
  34.717    2071      974.5      588.3    0.083
  34.733    2072      972.5      585.1    0.080
  34.754    2073      970.3      583.3    0.079
  34.772    2074      968.9      580.5    0.077
  34.789    2075      967.6      578.9    0.078
  34.806    2076      964.8      577.8    0.081
  34.826    2077      962.3      576.6    0.080
  34.849    2078      960.0      575.4    0.085
  34.870    2079      957.2      573.9    0.082
  34.886    2080      954.4      571.6    0.081
  34.902    2081      946.0      570.6    0.089
  34.919    2082      938.0      570.4    0.082
  34.935    2083      934.6      569.0    0.087
  34.954    2084      931.7      567.5    0.089
  34.973    2085      928.8      565.4    0.080
  34.994    2086      925.9      563.7    0.093
  35.011    2087      922.7      561.6    0.083
  35.029    2088      919.6      559.2    0.080
  35.045    2089      915.5      557.4    0.082
  35.062    2090      906.4      557.3    0.080
  35.085    2091      897.4      557.2    0.080
  35.104    2092      888.3      558.2    0.081
  35.124    2093      879.3      558.9    0.105
  35.141    2094      874.5      555.8    0.078
  35.157    2095      869.9      552.5    0.079
  35.176    2096      865.3      550.5    0.082
  35.193    2097      860.4      547.8    0.113
  35.211    2098      855.2      543.9    0.090
  35.227    2099      850.0      540.3    0.101
  35.244    2100      848.7      539.8    0.112
  35.261    2101      844.0      535.1    0.102
  35.279    2102      838.7      531.0    0.079
  35.295    2103      835.5      529.0    0.084
  35.312    2104      832.2      529.8    0.080
  35.329    2105      830.3      530.6    0.081
  35.351    2106      829.0      532.0    0.085
  35.371    2107      828.3      535.1    0.080
  35.388    2108      827.3      538.4    0.083
  35.410    2109      826.2      541.5    0.087
  35.427    2110      826.0      543.9    0.080
  35.445    2111      820.2      541.0    0.079
  35.463    2112      820.3      543.0    0.079
  35.479    2113      819.4      546.6    0.082
  35.498    2114      813.7      551.6    0.084
  35.517    2115      808.0      556.6    0.079
  35.534    2116      802.7      560.9    0.080
  35.552    2117      803.9      563.1    0.080
  35.569    2118      804.5      565.5    0.078
  35.585    2119      805.5      566.8    0.078
  35.604    2120      807.3      569.6    0.081
  35.620    2121      801.9      572.7    0.078
  35.638    2122      797.7      576.7    0.077
  35.656    2123      793.5      580.7    0.078
  35.674    2124      785.1      580.7    0.091
  35.695    2125      776.7      580.5    0.090
  35.713    2126      769.6      578.9    0.083
  35.734    2127      762.5      577.1    0.080
  35.751    2128      749.4      579.1    0.083
  35.769    2129      736.4      580.4    0.079
  35.787    2130      727.7      584.4    0.079
  35.806    2131      719.6      587.8    0.082
  35.822    2132      714.4      587.4    0.079
  35.839    2133      708.8      587.5    0.078
  35.856    2134      703.2      587.7    0.078
  35.876    2135      698.0      588.0    0.078
  35.896    2136      692.6      588.2    0.086
  35.916    2137      687.8      589.9    0.080
  35.934    2138      684.3      591.8    0.082
  35.955    2139      680.9      593.9    0.088
  35.972    2140      675.8      597.4    0.081
  35.990    2141      669.8      599.9    0.081
  36.009    2142      664.7      601.3    0.083
  36.030    2143      659.7      602.6    0.078
  36.048    2144      655.0      603.8    0.083
  36.066    2145      650.2      604.7    0.081
  36.085    2146      630.0      589.9    0.081
  36.104    2147      624.6      592.4    0.083
  36.121    2148      619.2      595.0    0.080
  36.141    2149      607.3      593.1    0.078
  36.159    2150      601.5      588.7    0.106
  36.175    2151      601.7      589.5    0.086
  36.194    2152      601.8      590.5    0.081
  36.210    2153      602.9      591.3    0.086
  36.230    2154      603.6      592.5    0.102
  36.246    2155      603.0      594.4    0.090
  36.265    2156      603.4      595.2    0.085
  36.281    2157      603.6      596.3    0.080
  36.300    2158      603.7      597.3    0.082
  36.316    2159      603.6      597.9    0.080
  36.334    2160      603.3      598.1    0.081
  36.351    2161      602.2      598.0    0.081
  36.371    2162      600.5      598.9    0.080
  36.387    2163      600.1      598.6    0.078
  36.404    2164      599.6      598.7    0.084
  36.421    2165      599.6      598.6    0.081
  36.438    2166      599.5      599.0    0.078
  36.455    2167      598.9      599.2    0.087
  36.471    2168      599.7      598.2    0.082
  36.488    2169      600.1      599.4    0.078
  36.505    2170      599.5      599.6    0.088
  36.522    2171      600.6      600.4    0.082
  36.539    2172      599.8      601.4    0.078
  36.556    2173      597.8      602.5    0.079
  36.573    2174      596.3      603.0    0.126
  36.590    2175      596.1      604.5    0.089
  36.607    2176      595.5      604.6    0.084
  36.623    2177      593.1      606.8    0.076
  36.640    2178      592.2      608.7    0.075
  36.659    2179      591.9      610.9    0.075
  36.675    2180      593.0      611.7    0.113
  36.692    2181      592.8      613.1    0.107
  36.709    2182      592.6      615.3    0.101
  36.726    2183      593.3      616.6    0.084
  36.743    2184      594.1      618.0    0.082
  36.759    2185      595.6      619.5    0.084
  36.776    2186      596.7      621.3    0.081
  36.792    2187      596.7      623.3    0.081
  36.809    2188      597.2      624.8    0.111
  36.831    2189      597.8      626.3    0.077
  36.849    2190      598.0      627.5    0.077
  36.867    2191      598.0      629.4    0.072
  36.885    2192      597.3      630.3    0.072
  36.903    2193      595.6      631.3    0.087
  36.919    2194      593.8      633.0    0.083
  36.941    2195      592.0      634.6    0.080
  36.959    2196      590.3      635.9    0.083
  36.975    2197      590.2      637.5    0.089
  36.992    2198      589.7      638.9    0.082
  37.009    2199      587.8      639.7    0.086
  37.026    2200      586.6      641.6    0.082
  37.043    2201      584.5      642.2    0.080
  37.061    2202      583.5      642.8    0.082
  37.077    2203      582.2      643.3    0.080
  37.094    2204      580.3      644.8    0.080
  37.113    2205      579.4      645.4    0.087
  37.129    2206      578.3      646.0    0.080
  37.146    2207      577.6      647.9    0.078
  37.163    2208      576.6      649.5    0.080
  37.180    2209      574.7      651.4    0.078
  37.196    2210      571.4      653.1    0.079
  37.213    2211      568.7      653.9    0.083
  37.230    2212      566.2      655.0    0.096
  37.247    2213      565.1      656.0    0.083
  37.266    2214      563.9      657.9    0.085
  37.282    2215      561.7      659.6    0.092
  37.299    2216      559.4      662.1    0.086
  37.319    2217      557.5      663.3    0.082
  37.335    2218      556.1      665.1    0.079
  37.352    2219      555.2      667.3    0.086
  37.371    2220      554.5      669.5    0.082
  37.389    2221      554.3      672.3    0.081
  37.406    2222      554.6      675.2    0.082
  37.423    2223      554.5      677.5    0.080
  37.439    2224      553.9      680.3    0.082
  37.456    2225      542.2      681.2    0.081
  37.475    2226      535.4      684.3    0.081
  37.491    2227      534.0      685.9    0.079
  37.508    2228      531.7      688.1    0.090
