LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
  19.936    1225     3050.5     1057.8
  19.953    1226     3302.5      858.7
  19.971    1227     3241.1      769.5
  19.988    1228     3231.2      823.6
  20.005    1229     3211.4      907.0
  20.020    1230     3254.8      837.3
  20.038    1231     3395.3      692.0
  20.055    1232     3390.4      730.6
  20.072    1233     3238.9      913.2
  20.090    1234     3108.2     1021.7
  20.107    1235     3368.6      719.3
  20.124    1236     3394.2      719.8
  20.141    1237     3265.1      814.4
  20.157    1238     3138.9     1019.7
  20.174    1239     3267.3      792.7
  20.191    1240     3327.3      740.5
  20.208    1241     3259.2      799.3
  20.224    1242     3258.6      911.8
  20.241    1243     3153.6      985.4
  20.258    1244     3075.4     1051.7
  20.275    1245     3126.6     1030.8
  20.291    1246     3142.8     1022.1
  20.309    1247     3122.9     1062.0
  20.326    1248     3128.4     1059.3
  20.343    1249     3153.3     1090.2
  20.360    1250     3117.2     1034.9
  20.377    1251     3116.0     1060.6
  20.394    1252     3093.9     1048.7
  20.411    1253     3077.0     1018.4
  20.428    1254     3082.3     1085.3
  20.443    1255     3041.1     1005.6
  20.460    1256     3103.3      999.6
  20.477    1257     2886.7      753.2
  20.494    1258     3048.1      967.4
  20.511    1259     3072.7      963.4
  20.528    1260     2920.5      707.4
  20.545    1261     2892.7      737.9
  20.562    1262     2894.4      700.3
  20.578    1263     2920.0      726.7
  20.595    1264     2933.1      740.8
  20.612    1265     2917.6      707.6
  20.629    1266     2972.5      729.2
  20.646    1267     2944.2      748.7
  20.663    1268     2964.6      716.8
  20.680    1269     2959.4      697.3
  20.697    1270     2953.5      772.9
  20.714    1271     2973.6      748.1
  20.729    1272     2963.7      774.7
  20.746    1273     2979.2      815.4
  20.763    1274     2973.7      764.9
  20.780    1275     3012.8      765.4
  20.796    1276     3047.6      767.4
  20.814    1277     3050.7      848.1
  20.831    1278     3048.1      871.0
  20.848    1279     3057.3      888.2
  20.865    1280     3086.9      841.3
  20.881    1281     3277.9      631.7
  20.898    1282     3167.1      942.9
  20.914    1283     3120.2      890.8
  20.932    1284     3159.5      947.3
  20.948    1285     3110.5      938.9
  20.965    1286     3135.5      848.8
  20.982    1287     3179.1      943.6
  20.999    1288     3228.9      997.1
  21.016    1289     3237.9     1036.2
  21.033    1290     3233.9      986.7
  21.052    1291     3202.2      972.7
  21.068    1292     3241.0      985.3
  21.085    1293     3284.5      971.2
  21.102    1294     3271.8     1026.3
  21.118    1295     3300.7     1001.2
  21.135    1296     3234.7      957.2
  21.151    1297     3171.1      762.0
  21.168    1298     3253.6      893.2
  21.185    1299     3275.8      967.9
  21.202    1300     3199.2      827.3
  21.220    1301     3133.1      770.1
  21.237    1302     3183.2      756.9
  21.254    1303     3129.3      744.2
  21.271    1304     3080.6      668.1
  21.288    1305     3109.2      717.4
  21.304    1306     3121.7      730.0
  21.320    1307     3122.2      768.6
  21.337    1308     3149.7      764.8
  21.354    1309     3151.2      783.4
  21.371    1310     3311.7      970.4
  21.388    1311     3121.0      750.0
  21.405    1312     3201.1      822.4
  21.423    1313     3248.7      915.0
  21.439    1314     3269.6      958.7
  21.456    1315     3390.4     1064.7
  21.474    1316     3340.1      997.6
  21.490    1317     3328.0     1047.7
  21.507    1318     3315.2     1033.0
  21.523    1319     3326.3     1027.9
  21.541    1320     3349.3     1037.9
  21.558    1321     3318.2     1065.2
  21.576    1322     3345.0     1110.7
  21.596    1323     3323.0     1081.5
  21.615    1324     3316.5     1065.3
  21.630    1325     3329.4     1031.5
  21.647    1326     3352.3     1010.9
  21.664    1327     3301.0     1069.5
  21.680    1328     3311.2     1055.8
  21.698    1329     3290.5     1000.2
  21.714    1330     3320.6     1074.3
  21.730    1331     3330.6     1057.8
  21.747    1332     3284.4     1029.5
  21.764    1333     3304.9     1105.1
  21.781    1334     3337.3     1107.4
  21.798    1335     3337.6     1097.0
  21.816    1336     3324.2     1052.5
  21.832    1337     3506.6      871.3
  21.850    1338     3516.8      830.5
  21.866    1339     3468.0      845.8
  21.883    1340     3458.6      795.4
  21.900    1341     3473.1      828.9
  21.916    1342     3344.8     1062.1
  21.933    1343     3314.3     1140.1
  21.950    1344     3513.9      813.7
  21.967    1345     3501.3      801.2
  21.983    1346     3682.6      479.5
  22.000    1347     3503.6      778.4
  22.018    1348     3325.4     1050.4
  22.035    1349     3301.8     1092.5
  22.052    1350     3386.8     1081.6
  22.069    1351     3350.1     1036.0
  22.086    1352     3383.6     1064.6
  22.103    1353     3541.2      775.0
  22.119    1354     3377.0     1082.6
  22.135    1355     3348.7     1048.4
  22.152    1356     3567.4      800.2
  22.169    1357     3380.5     1032.7
  22.186    1358     3341.0     1094.6
  22.203    1359     3321.0      993.8
  22.221    1360     3502.4      751.9
  22.238    1361     3344.8      923.8
  22.255    1362     3304.8      992.9
  22.271    1363     3304.6      935.0
  22.288    1364     3321.8      902.9
  22.305    1365     3280.8      862.6
  22.321    1366     3221.5      797.0
  22.338    1367     3236.7      844.5
  22.355    1368     3270.3      803.2
  22.372    1369     3350.8     1012.2
  22.389    1370     3505.5     1149.2
  22.407    1371     3299.7      925.9
  22.425    1372     3318.9      900.3
  22.442    1373     3557.6     1124.9
  22.459    1374     3551.0     1109.2
  22.476    1375     3570.8     1117.5
  22.493    1376     3410.8      834.4
  22.510    1377     3487.2     1010.8
  22.526    1378     3574.2     1117.4
  22.542    1379     3339.4      853.0
  22.559    1380     3405.2      772.8
  22.576    1381     3353.7      881.6
  22.593    1382     3398.5      910.3
  22.610    1383     3447.4      880.5
  22.628    1384     3414.0      866.6
  22.645    1385     3588.7     1108.6
  22.662    1386     3577.1     1152.5
  22.678    1387     3657.0     1187.4
  22.695    1388     3625.1     1185.4
  22.712    1389     3620.9     1182.9
  22.728    1390     3616.9     1171.3
  22.744    1391     3588.2     1107.9
  22.761    1392     3613.0     1099.4
  22.778    1393     3619.4     1154.6
  22.795    1394     3592.8     1051.0
  22.813    1395     3598.3     1103.0
  22.830    1396     3575.6     1064.6
  22.848    1397     3553.0     1061.0
  22.865    1398     3556.2     1048.8
  22.882    1399     3603.9     1089.1
  22.898    1400     3637.9     1123.5
  22.915    1401     3604.1     1113.9
  22.932    1402     3620.7     1098.4
  22.949    1403     3597.7     1067.7
  22.965    1404     3588.9     1076.1
  22.982    1405     3648.0     1062.1
  22.999    1406     3630.9     1127.2
  23.016    1407     3668.2     1117.7
  23.034    1408     3696.0     1126.3
  23.050    1409     3666.1     1107.9
  23.068    1410     3660.4     1156.5
  23.085    1411     3645.6     1121.4
  23.101    1412     3660.1     1130.7
  23.117    1413     3610.4     1121.2
  23.134    1414     3621.9     1087.6
  23.151    1415     3643.5     1061.3
  23.168    1416     3593.7     1130.3
  23.185    1417     3553.4     1057.3
  23.202    1418     3599.1     1083.7
  23.219    1419     3545.6     1055.0
  23.235    1420     3580.5     1105.6
  23.252    1421     3572.2     1078.5
  23.269    1422     3575.0     1033.3
  23.288    1423     3536.3     1084.9
  23.304    1424     3488.0      949.6
  23.321    1425     3512.9     1102.0
  23.338    1426     3484.8     1060.3
  23.355    1427     3466.9      973.0
  23.371    1428     3495.5     1012.4
  23.388    1429     3480.4     1002.3
  23.405    1430     3425.8      993.2
  23.423    1431     3452.6      978.3
  23.440    1432     3456.5      942.2
  23.457    1433     3467.7      947.1
  23.474    1434     3432.4      900.0
  23.491    1435     3443.0      929.1
  23.507    1436     3441.4      907.9
  23.523    1437     3373.1      902.9
  23.540    1438     3405.8      904.5
  23.557    1439     3439.9      909.9
  23.574    1440     3483.9      955.4
  23.591    1441     3441.7      994.5
  23.608    1442     3465.4      909.3
  23.626    1443     3462.6      984.7
  23.642    1444     3445.3      968.2
  23.658    1445     3457.3      923.1
  23.675    1446     3432.7      955.9
  23.694    1447     3456.5      974.6
  23.710    1448     3499.3      888.1
  23.727    1449     3512.7      954.3
  23.744    1450     3465.5      944.1
  23.761    1451     3490.3     1008.6
  23.777    1452     3459.2      961.6
  23.794    1453     3645.4      726.9
  23.811    1454     3554.3      989.1
  23.828    1455     3871.4      620.4
  23.846    1456     3540.6     1007.3
  23.862    1457     3675.8      745.7
  23.879    1458     3550.9     1021.4
  23.896    1459     3715.8      831.2
  23.914    1460     3724.9      803.5
  23.929    1461     3715.4      756.4
  23.946    1462     3888.6      630.3
  23.965    1463     3556.9     1082.5
  23.981    1464     3695.8      819.9
  23.998    1465     3770.0      877.9
  24.015    1466     3538.5     1119.0
  24.034    1467     3567.3     1151.1
  24.050    1468     3742.4      817.9
  24.067    1469     3818.3      830.4
  24.083    1470     3609.0     1165.3
  24.100    1471     3593.2     1165.6
  24.118    1472     3606.0     1183.2
  24.134    1473     3649.6     1181.8
  24.151    1474     3599.2     1199.4
  24.168    1475     3825.7      930.5
  24.185    1476     3619.3     1212.0
  24.201    1477     3792.2      962.7
  24.218    1478     3652.5     1215.0
  24.235    1479     3717.3      818.2
  24.254    1480     3815.9      911.3
  24.270    1481     3506.6     1011.0
  24.287    1482     3400.2      794.0
  24.304    1483     3409.6      787.1
  24.321    1484     3432.3      802.4
  24.337    1485     3433.1      796.7
  24.354    1486     3451.6      811.2
  24.371    1487     3474.2      826.7
  24.388    1488     3471.0      841.3
  24.405    1489     3558.4      900.2
  24.422    1490     3515.1      859.6
  24.439    1491     3462.4      904.4
  24.456    1492     3500.4      897.8
  24.472    1493     3522.8      874.4
  24.491    1494     3555.0      885.4
  24.507    1495     3554.9      908.5
  24.524    1496     3582.1      960.5
  24.541    1497     3605.3     1077.8
  24.558    1498     3642.4     1014.9
  24.575    1499     3626.4     1095.8
  24.593    1500     3657.8     1124.9
  24.609    1501     3719.7     1115.6
  24.626    1502     3708.6     1039.4
  24.643    1503     3686.3     1134.0
  24.660    1504     3711.9     1042.2
  24.677    1505     3673.1     1077.8
  24.694    1506     3709.5     1035.9
  24.711    1507     3736.2     1106.8
  24.728    1508     3707.3     1130.2
  24.745    1509     3710.2     1125.5
  24.761    1510     3672.2     1018.4
  24.778    1511     3718.3     1110.1
  24.795    1512     3692.1     1103.2
  24.812    1513     3705.9     1088.0
  24.829    1514     3695.1     1114.0
  24.846    1515     3642.9     1110.8
  24.863    1516     3679.3     1138.2
  24.880    1517     3675.9     1113.2
  24.896    1518     3676.7     1097.1
  24.913    1519     3646.1     1073.5
  24.930    1520     3710.6     1185.1
  24.947    1521     3733.7     1191.8
  24.966    1522     3690.1     1166.4
  24.982    1523     3744.5     1164.6
  24.999    1524     3678.8     1025.8
  25.016    1525     3715.5     1109.8
  25.032    1526     3623.9     1000.7
  25.051    1527     3629.5     1014.2
  25.067    1528     3691.3     1077.5
  25.084    1529     3585.4      956.1
  25.101    1530     3606.5      940.4
  25.118    1531     3632.6      975.3
  25.135    1532     3613.9      951.4
  25.152    1533     3840.8      715.2
  25.168    1534     3600.9      907.0
  25.185    1535     3721.1     1041.0
  25.202    1536     3680.0      985.3
  25.219    1537     3663.5      963.2
  25.236    1538     3686.3      944.8
  25.253    1539     3773.9     1045.3
  25.270    1540     3862.9     1218.0
  25.288    1541     3868.1     1184.7
  25.304    1542     3839.2     1124.4
  25.321    1543     3816.5     1189.1
  25.338    1544     3883.1     1157.1
  25.355    1545     3955.4     1212.4
  25.374    1546     3548.1      645.1
  25.390    1547     3701.5      932.0
  25.408    1548     3730.6      911.3
  25.424    1549     3785.5     1010.6
  25.441    1550     3786.5     1001.5
  25.458    1551     3945.4     1271.8
  25.477    1552     3799.0     1018.2
  25.493    1553     3846.2     1073.9
  25.510    1554     3811.2     1036.2
  25.527    1555     3836.1     1015.9
  25.544    1556     3958.7     1208.8
  25.560    1557     3907.4     1056.2
  25.577    1558     3883.5     1090.9
  25.594    1559     4013.9     1296.9
  25.611    1560     3826.1     1016.2
  25.628    1561     3792.4     1015.8
  25.645    1562     3814.7     1064.8
  25.662    1563     3840.8     1059.4
  25.679    1564     4002.4     1348.5
  25.696    1565     4052.3     1264.4
  25.712    1566     4040.6     1270.2
  25.729    1567     4016.4     1230.5
  25.745    1568     4002.0     1195.9
  25.763    1569     4027.8     1179.7
  25.779    1570     4019.4     1253.6
  25.797    1571     4056.9     1213.8
  25.814    1572     4047.2     1199.4
  25.831    1573     4015.0     1168.5
  25.847    1574     4038.0     1211.0
  25.864    1575     4039.3     1127.3
  25.881    1576     4021.3     1187.3
  25.898    1577     4013.1     1207.9
  25.915    1578     4028.2     1151.5
  25.932    1579     4035.0     1132.4
  25.948    1580     4008.5     1131.5
  25.966    1581     4015.7     1102.7
  25.982    1582     3992.8     1104.2
  25.999    1583     4001.3     1048.8
  26.015    1584     3980.3     1076.9
  26.033    1585     3964.9     1023.1
  26.050    1586     4002.8     1073.6
  26.067    1587     3990.0     1010.7
  26.084    1588     3971.4     1003.3
  26.101    1589     4020.7     1022.5
  26.118    1590     4101.5     1175.7
  26.133    1591     4161.8     1143.3
  26.151    1592     4268.3     1290.6
  26.167    1593     4163.0     1173.0
  26.185    1594     4162.1     1222.6
  26.201    1595     4206.4     1162.1
  26.218    1596     4135.7     1159.8
  26.236    1597     4163.5     1218.1
  26.253    1598     4163.9     1112.8
  26.270    1599     4129.2     1139.6
  26.286    1600     4108.9     1118.6
  26.303    1601     4051.3     1119.7
  26.320    1602     4104.3     1077.1
  26.337    1603     4067.6     1068.9
  26.353    1604     4015.0     1025.9
  26.370    1605     4027.4     1048.0
  26.388    1606     4081.9     1031.0
  26.404    1607     4038.2     1035.2
  26.420    1608     4079.2     1044.4
  26.438    1609     4068.7     1086.8
  26.455    1610     4122.6     1118.6
  26.472    1611     4111.1     1087.3
  26.489    1612     4121.7     1072.2
  26.506    1613     4139.2     1145.9
  26.523    1614     4154.3     1105.3
  26.540    1615     4164.6     1101.5
  26.555    1616     4164.0     1083.6
  26.572    1617     4192.2     1132.3
  26.589    1618     4189.6     1078.0
  26.606    1619     4178.5     1102.5
  26.624    1620     4212.6     1125.4
  26.641    1621     4224.8     1118.3
  26.658    1622     4210.7     1128.8
  26.675    1623     4240.0     1138.6
  26.691    1624     4129.9      992.2
  26.708    1625     4281.6     1148.4
  26.725    1626     4285.1     1228.0
  26.741    1627     4343.2     1139.4
  26.758    1628     4248.3     1115.7
  26.775    1629     4184.7     1047.8
  26.792    1630     4247.0     1154.5
  26.810    1631     4237.2     1147.6
  26.827    1632     4289.5     1193.8
  26.844    1633     4283.1     1202.7
  26.861    1634     4272.1     1222.8
  26.878    1635     4267.3     1164.6
  26.895    1636     4291.4     1236.7
  26.912    1637     4314.7     1193.0
  26.929    1638     4335.4     1214.8
  26.945    1639     4346.2     1223.6
  26.962    1640     4331.4     1249.8
  26.979    1641     4319.7     1251.3
  26.996    1642     4338.0     1310.8
  27.012    1643     4378.7     1226.8
  27.031    1644     4393.2     1236.0
  27.047    1645     4374.2     1341.4
  27.064    1646     4405.5     1348.8
  27.081    1647     4374.7     1286.0
  27.098    1648     4347.5     1295.8
  27.114    1649     4411.8     1342.3
  27.131    1650     4418.5     1286.8
  27.147    1651     4414.8     1357.3
  27.164    1652     4440.5     1335.5
  27.181    1653     4426.5     1376.1
  27.198    1654     4349.4     1331.0
  27.215    1655     4416.5     1386.5
  27.234    1656     4399.8     1330.2
  27.250    1657     4424.0     1419.7
  27.267    1658     4381.3     1327.2
  27.284    1659     4432.8     1356.8
  27.301    1660     4419.2     1390.1
  27.318    1661     4378.5     1381.0
  27.335    1662     4422.1     1439.2
  27.351    1663     4464.9     1342.9
  27.368    1664     4264.1     1136.3
  27.384    1665     4279.9     1118.1
  27.401    1666     4314.2     1132.8
  27.418    1667     4484.5     1460.4
  27.436    1668     4486.4     1509.5
  27.454    1669     4482.9     1510.6
  27.472    1670     4495.5     1567.3
  27.488    1671     4338.0     1344.7
  27.505    1672     4354.8     1343.7
  27.521    1673     4344.7     1313.5
  27.538    1674     4389.1     1696.3
  27.554    1675     4374.0     1498.7
  27.571    1676     4375.6     1471.3
  27.588    1677     4383.9     1424.0
  27.605    1678     4303.0     1567.9
  27.622    1679     4167.7     1401.7
  27.639    1680     4282.6     1259.7
  27.656    1681     4263.4     1262.3
  27.672    1682     4309.7     1312.7
  27.691    1683     4334.3     1322.0
  27.707    1684     4374.4     1370.0
  27.724    1685     4362.0     1319.3
  27.742    1686     4325.9     1364.4
  27.759    1687     4326.6     1343.7
  27.776    1688     4219.4     1309.8
  27.793    1689     4358.2     1418.4
  27.809    1690     4268.1     1548.5
  27.826    1691     4170.5     1621.3
  27.842    1692     4216.8     1615.7
  27.859    1693     4268.2     1607.4
  27.876    1694     4263.8     1522.1
  27.893    1695     4249.9     1558.5
  27.910    1696     4254.6     1543.4
  27.928    1697     4176.5     1371.1
  27.945    1698     4143.9     1345.2
  27.961    1699     4244.1     1510.4
  27.978    1700     4208.6     1438.2
  27.995    1701     4289.1     1566.1
  28.012    1702     4270.0     1538.4
  28.029    1703     4273.0     1493.6
  28.045    1704     4335.1     1572.3
  28.062    1705     4317.6     1529.8
  28.079    1706     4307.7     1528.8
  28.095    1707     4338.8     1544.4
  28.114    1708     4368.6     1538.9
  28.131    1709     4383.2     1607.6
  28.148    1710     4373.2     1551.1
  28.165    1711     4525.6     1525.3
  28.182    1712     4488.4     1435.5
  28.199    1713     4381.6     1575.3
  28.216    1714     4501.9     1482.5
  28.232    1715     4552.9     1411.5
  28.248    1716     4442.4     1533.8
  28.265    1717     4460.2     1573.0
  28.282    1718     4479.9     1488.7
  28.299    1719     4556.2     1549.7
  28.316    1720     4495.5     1485.8
  28.334    1721     4547.0     1589.7
  28.351    1722     4488.4     1430.0
  28.367    1723     4526.7     1440.0
  28.384    1724     4409.3     1395.6
  28.401    1725     4488.6     1425.0
  28.418    1726     4465.4     1313.3
  28.435    1727     4463.9     1380.5
  28.450    1728     4453.1     1319.4
  28.467    1729     4490.6     1386.3
  28.484    1730     4500.8     1452.7
  28.501    1731     4436.2     1413.1
  28.518    1732     4494.7     1369.4
  28.534    1733     4466.9     1377.7
  28.551    1734     4526.0     1427.2
  28.568    1735     4542.3     1449.0
  28.585    1736     4555.2     1437.0
  28.602    1737     4506.6     1360.8
  28.619    1738     4545.2     1359.7
  28.637    1739     4568.6     1402.4
  28.654    1740     4589.5     1460.9
  28.670    1741     4610.9     1459.0
  28.687    1742     4593.3     1423.5
  28.704    1743     4605.3     1415.2
  28.721    1744     4603.1     1418.1
  28.737    1745     4609.9     1445.3
  28.754    1746     4618.1     1406.6
  28.771    1747     4618.9     1451.8
  28.788    1748     4614.4     1474.9
  28.805    1749     4717.6     1434.3
  28.821    1750     4690.1     1426.9
  28.839    1751     4629.7     1372.0
  28.856    1752     4636.2     1474.9
  28.873    1753     4674.6     1409.1
  28.892    1754     4728.2     1391.6
  28.908    1755     4710.5     1468.4
  28.925    1756     4648.6     1469.4
  28.941    1757     4595.8     1274.3
  28.957    1758     4765.1     1429.1
  28.974    1759     4648.4     1284.2
  28.991    1760     4588.1     1261.4
  29.008    1761     4600.8     1234.0
  29.025    1762     4627.8     1211.4
  29.043    1763     4524.4     1099.6
  29.060    1764     4673.5     1260.8
  29.077    1765     4581.7     1233.5
  29.094    1766     4655.6     1276.4
  29.110    1767     4815.1     1474.1
  29.127    1768     4211.0      702.3
  29.143    1769     4135.4      534.9
  29.160    1770     4719.6     1254.2
  29.177    1771     4406.4      877.8
  29.194    1772     4657.4     1188.1
  29.211    1773     4512.5      906.5
  29.228    1774     4791.4     1346.2
  29.245    1775     4657.9     1217.7
  29.262    1776     4503.4      923.3
  29.279    1777     4845.0     1411.7
  29.298    1778     4617.1     1179.0
  29.314    1779     4664.5     1192.8
  29.331    1780     4658.3     1157.1
  29.347    1781     4618.0     1185.6
  29.364    1782     4848.1     1455.5
  29.380    1783     4795.9     1398.7
  29.397    1784     4534.1     1183.6
  29.414    1785     4763.4     1425.9
  29.432    1786     4867.0     1352.6
  29.449    1787     4785.3     1418.9
  29.466    1788     4838.9     1434.1
  29.483    1789     4579.6     1112.4
  29.500    1790     4798.4     1496.7
  29.517    1791     4792.9     1490.3
  29.533    1792     4792.2     1507.7
  29.551    1793     4798.6     1466.2
  29.567    1794     4843.1     1534.6
  29.584    1795     4862.2     1545.6
  29.601    1796     4793.7     1575.6
  29.618    1797     4827.6     1544.8
  29.635    1798     4852.2     1544.9
  29.653    1799     4818.5     1487.3
  29.669    1800     4840.3     1566.5
  29.686    1801     4853.7     1484.9
  29.702    1802     4868.3     1468.0
  29.719    1803     4811.4     1471.8
  29.736    1804     4738.6     1404.6
  29.752    1805     4785.0     1461.7
  29.769    1806     4794.9     1416.6
  29.786    1807     4783.9     1407.3
  29.802    1808     4843.1     1372.3
  29.819    1809     4784.4     1435.8
  29.836    1810     4806.2     1369.5
  29.854    1811     4841.4     1376.0
  29.871    1812     4855.4     1412.1
  29.888    1813     4839.9     1366.1
  29.905    1814     4899.5     1372.4
  29.921    1815     4864.6     1394.2
  29.938    1816     4861.4     1371.4
  29.954    1817     4863.6     1324.6
  29.971    1818     4731.6     1132.2
  29.988    1819     4883.1     1375.1
  30.005    1820     4907.7     1426.6
  30.022    1821     4738.5     1249.4
  30.039    1822     4932.4     1490.8
  30.056    1823     4747.4     1315.1
  30.073    1824     4935.5     1447.0
  30.090    1825     4953.3     1434.8
  30.106    1826     4817.5     1287.9
  30.123    1827     4948.5     1441.3
  30.140    1828     4952.9     1416.1
  30.157    1829     4916.5     1344.2
  30.174    1830     4888.0     1342.4
  30.191    1831     4871.4     1322.5
  30.208    1832     4755.9     1144.6
  30.225    1833     4823.1     1224.0
  30.241    1834     4758.9     1063.7
  30.258    1835     4777.4     1170.2
  30.275    1836     4975.5     1324.2
  30.292    1837     4916.3     1344.0
  30.309    1838     4784.6     1100.8
  30.326    1839     4933.7     1277.3
  30.343    1840     4918.5     1302.1
  30.360    1841     4812.7     1138.0
  30.376    1842     4928.5     1272.7
  30.393    1843     4833.4     1138.3
  30.410    1844     4935.7     1298.9
  30.427    1845     4815.1     1143.8
  30.444    1846     4832.7     1101.3
  30.461    1847     4800.9     1166.2
  30.478    1848     4855.7     1145.2
  30.495    1849     4859.3     1096.4
  30.512    1850     4951.5     1237.1
  30.528    1851     4895.3     1147.6
  30.545    1852     4839.2     1114.4
  30.562    1853     4809.3     1090.6
  30.579    1854     4787.8     1082.5
  30.596    1855     4830.8     1131.1
  30.613    1856     4800.7     1124.5
  30.630    1857     4851.9     1168.1
  30.647    1858     4971.9     1249.8
  30.664    1859     4813.5     1066.1
  30.680    1860     4954.6     1287.1
  30.697    1861     4795.0     1085.3
  30.714    1862     4784.4     1084.7
  30.731    1863     5094.7     1482.7
  30.748    1864     4944.2     1273.2
  30.765    1865     4828.2     1094.7
  30.782    1866     4821.2     1086.5
  30.799    1867     4773.0     1051.2
  30.816    1868     4969.6     1288.8
  30.832    1869     5016.1     1316.2
  30.849    1870     4785.8     1066.1
  30.866    1871     4952.2     1260.3
  30.883    1872     4796.3     1102.8
  30.900    1873     4960.6     1289.9
  30.917    1874     4943.2     1278.3
  30.934    1875     4766.4     1044.6
  30.951    1876     4780.9     1043.4
  30.967    1877     4897.3     1239.7
  30.984    1878     4940.1     1276.4
  31.001    1879     4974.6     1260.9
  31.018    1880     5136.4     1499.3
  31.035    1881     4977.3     1317.3
  31.054    1882     4968.9     1306.2
  31.070    1883     4893.4     1284.7
  31.087    1884     4922.5     1311.8
  31.103    1885     4942.4     1295.5
  31.120    1886     5107.1     1511.1
  31.137    1887     5084.9     1531.4
  31.154    1888     5061.4     1495.2
  31.170    1889     4939.6     1344.0
  31.187    1890     4970.2     1339.0
  31.205    1891     5051.2     1472.0
  31.222    1892     4966.4     1295.4
  31.239    1893     5107.0     1486.1
  31.255    1894     5019.6     1364.6
  31.272    1895     5022.7     1325.0
  31.289    1896     5044.6     1361.3
  31.306    1897     5037.9     1484.1
  31.323    1898     4996.9     1352.8
  31.340    1899     5059.8     1465.3
  31.358    1900     4977.4     1346.1
  31.375    1901     4790.1     1142.3
  31.391    1902     4820.2     1072.8
  31.408    1903     4554.2      990.0
  31.425    1904     4596.7      914.6
  31.442    1905     4843.2     1067.3
  31.459    1906     4728.0     1015.7
  31.477    1907     4707.2      899.2
  31.494    1908     4855.5     1104.5
  31.511    1909     4647.6      852.1
  31.527    1910     4643.3      822.7
  31.544    1911     4621.3      760.9
  31.561    1912     4567.6      813.4
  31.578    1913     4909.7     1001.1
  31.595    1914     4666.0      730.3
  31.612    1915     4670.7      799.0
  31.628    1916     4685.7      820.1
  31.646    1917     4583.0      834.0
  31.662    1918     4611.7      846.6
  31.679    1919     4662.5      863.8
  31.696    1920     4661.9      707.1
  31.713    1921     4686.3      781.4
  31.730    1922     4744.0      780.6
  31.747    1923     4724.5      787.4
  31.764    1924     4699.9      820.3
  31.781    1925     4804.1      823.0
  31.798    1926     4751.3      856.3
  31.814    1927     4805.6      925.6
  31.831    1928     4765.0      903.9
  31.848    1929     4762.9      895.3
  31.865    1930     4802.3      849.5
  31.884    1931     4775.9      821.9
  31.900    1932     4792.3      933.1
  31.917    1933     4815.9      847.7
  31.934    1934     4747.2      851.8
  31.952    1935     4767.4      835.9
  31.967    1936     4806.9      809.1
  31.984    1937     4856.0      833.7
  32.001    1938     4807.9      790.6
  32.018    1939     4843.7      783.5
  32.035    1940     4827.0      837.0
  32.053    1941     4829.9      833.2
  32.071    1942     4798.3      782.0
  32.087    1943     4806.1      800.3
  32.104    1944     4808.8      859.3
  32.121    1945     4987.0     1101.5
  32.138    1946     4835.9      781.8
  32.155    1947     5033.6     1036.6
  32.171    1948     5087.3     1122.1
  32.189    1949     5053.6     1139.4
  32.205    1950     5075.7      904.9
  32.222    1951     5031.0     1034.8
  32.239    1952     5045.9      626.5
  32.257    1953     5069.2     1033.8
  32.274    1954     4851.2      798.1
  32.291    1955     5191.9     1261.5
  32.308    1956     4964.7      768.4
  32.325    1957     5059.5      947.5
  32.342    1958     5092.2      820.6
  32.357    1959     5137.6      889.8
  32.374    1960     5088.3      881.3
  32.391    1961     5238.0      913.4
  32.408    1962     5219.0      941.7
  32.424    1963     5239.6      917.0
  32.442    1964     5153.6     1024.8
  32.458    1965     5207.8      996.8
  32.475    1966     5071.6      890.4
  32.492    1967     5069.5      939.4
  32.508    1968     4976.2      822.7
  32.525    1969     5033.0      728.2
  32.543    1970     4998.0      869.7
  32.560    1971     4971.8      867.7
  32.577    1972     5007.7      738.8
  32.594    1973     4935.0      789.7
  32.612    1974     5002.6      888.8
  32.629    1975     4953.6      741.1
  32.645    1976     4962.4      799.4
  32.662    1977     4960.0      827.1
  32.678    1978     5015.4      827.2
  32.696    1979     4986.7      918.3
  32.712    1980     4958.5      923.1
  32.731    1981     4990.1      943.3
  32.748    1982     5021.2      963.6
  32.764    1983     4947.4      912.2
  32.780    1984     5029.7     1009.8
  32.797    1985     4975.5      936.9
  32.816    1986     5035.8      933.1
  32.832    1987     4983.6      935.4
  32.850    1988     4968.4      923.3
  32.867    1989     5001.8      878.8
  32.884    1990     4922.1      810.2
  32.901    1991     5082.5     1020.2
  32.917    1992     5049.3      958.1
  32.934    1993     4961.3      866.7
  32.951    1994     5172.9     1090.1
  32.968    1995     4995.4      852.3
  32.984    1996     5138.2     1056.0
  33.002    1997     5137.5     1076.5
  33.018    1998     5146.0     1028.1
  33.036    1999     5157.1     1020.8
  33.052    2000     5118.7      986.6
  33.071    2001     5121.2     1016.6
