LS — UWB Realtime
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
   1.529     142     6289.0     1150.5
   1.546     143     6264.1     1171.3
   1.562     144     6265.5     1198.9
   1.579     145     6249.4     1137.5
   1.596     146     6218.9     1176.5
   1.613     147     6185.5     1131.9
   1.630     148     6239.0     1151.4
   1.647     149     6300.6     1151.9
   1.664     150     6261.7     1121.1
   1.682     151     6267.0     1145.3
   1.698     152     6321.8     1174.9
   1.715     153     6248.8     1186.9
   1.732     154     6276.4     1180.4
   1.749     155     6245.3     1194.4
   1.766     156     6291.1     1207.4
   1.783     157     6231.8     1204.2
   1.800     158     6272.9     1202.3
   1.817     159     6300.2     1176.1
   1.833     160     6251.9     1210.2
   1.852     161     6280.9     1223.2
   1.868     162     6271.6     1193.1
   1.885     163     6299.5     1249.7
   1.904     164     6268.2     1231.9
   1.920     165     6266.0     1232.7
   1.937     166     6319.0     1199.9
   1.953     167     6272.9     1238.1
   1.970     168     6318.1     1195.1
   1.989     169     6327.0     1191.5
   2.005     170     6285.9     1249.0
   2.022     171     6247.2     1168.1
   2.040     172     6317.6     1239.0
   2.056     173     5970.2      790.8
   2.073     174     6275.7     1245.4
   2.090     175     6284.2     1208.4
   2.106     176     5886.6      890.7
   2.124     177     6055.8     1119.9
   2.140     178     5894.6      790.1
   2.157     179     6083.6     1056.3
   2.174     180     6102.3      941.1
   2.191     181     6091.2     1033.7
   2.208     182     6090.4     1025.6
   2.225     183     6103.4     1000.1
   2.241     184     6094.9     1049.4
   2.258     185     6295.2     1302.8
   2.275     186     6037.5     1027.6
   2.292     187     6123.4     1095.5
   2.311     188     6086.1     1053.0
   2.327     189     5899.5      853.4
   2.344     190     6109.7     1048.0
   2.361     191     5875.3      764.4
   2.377     192     5852.7      625.6
   2.394     193     6086.9     1039.4
   2.411     194     6054.0     1049.2
   2.427     195     5891.9      815.7
   2.446     196     5909.0      834.8
   2.464     197     5913.6      851.6
   2.480     198     5903.3      848.4
   2.499     199     5880.6      818.2
   2.515     200     5962.0      869.6
   2.532     201     5986.9      827.1
   2.549     202     5989.1      820.0
   2.566     203     5969.3      779.6
   2.583     204     5939.9      868.2
   2.600     205     5972.2      867.9
   2.616     206     5983.7      848.8
   2.633     207     5961.4      822.4
   2.651     208     5941.8      899.4
   2.667     209     6014.9      874.9
   2.686     210     5985.7      828.8
   2.703     211     5952.6      813.9
   2.722     212     6016.6      877.2
   2.739     213     5967.4      865.3
   2.756     214     5958.2      834.5
   2.771     215     5951.1      788.3
   2.788     216     6011.2      870.0
   2.805     217     5971.0      866.7
   2.822     218     5930.7      823.7
   2.839     219     5984.0      890.7
   2.856     220     5985.4      813.2
   2.872     221     5887.9      870.7
   2.889     222     5950.5      864.8
   2.906     223     5920.1      806.4
   2.924     224     5888.4      831.4
   2.940     225     5912.6      838.4
   2.957     226     5910.5      822.0
   2.974     227     5922.3      865.4
   2.991     228     5899.4      824.9
   3.008     229     5878.6      794.1
   3.025     230     5908.7      816.2
   3.042     231     5878.1      847.3
   3.058     232     5824.0      771.7
   3.075     233     5900.7      834.5
   3.092     234     5832.0      785.8
   3.110     235     6050.4     1088.1
   3.126     236     5814.0      746.5
   3.143     237     5870.5      761.7
   3.161     238     5829.6      653.6
   3.177     239     5827.1      724.3
   3.193     240     5798.6      751.9
   3.210     241     5769.2      712.7
   3.227     242     5784.2      771.9
   3.244     243     5824.6      822.9
   3.261     244     6003.5     1003.7
   3.278     245     5903.9      859.1
   3.295     246     6015.2     1022.9
   3.316     247     6000.3      999.5
   3.333     248     5901.2      813.8
   3.349     249     5971.2     1068.3
   3.366     250     5940.5     1002.4
   3.383     251     5829.6      753.7
   3.400     252     6032.9     1020.4
   3.418     253     6002.2      983.2
   3.434     254     5814.8      794.7
   3.451     255     5809.0      718.6
   3.468     256     5807.8      712.5
   3.485     257     5788.8      774.2
   3.502     258     5773.4      793.7
   3.519     259     5750.3      684.0
   3.537     260     6001.3     1057.8
   3.553     261     6017.3     1014.4
   3.571     262     6016.9     1032.7
   3.587     263     6017.8     1048.4
   3.605     264     6023.4     1098.5
   3.621     265     6050.7     1146.0
   3.638     266     6043.1     1084.7
   3.655     267     5848.4      890.0
   3.672     268     6025.4     1061.0
   3.689     269     5933.4      898.6
   3.705     270     6264.7     1420.6
   3.723     271     5888.0      863.4
   3.739     272     6090.0     1176.2
   3.757     273     6070.5     1122.1
   3.773     274     5866.5      874.7
   3.790     275     5826.5      925.4
   3.808     276     6055.3     1159.7
   3.825     277     5892.4      940.9
   3.841     278     5867.2      953.2
   3.858     279     5709.0      735.9
   3.875     280     6006.2     1186.2
   3.892     281     5871.9      921.2
   3.909     282     5854.6      948.0
   3.926     283     6049.5     1203.5
   3.943     284     6112.4     1224.4
   3.960     285     6034.3     1187.8
   3.977     286     6053.6     1242.2
   3.993     287     5994.8     1205.8
   4.010     288     6002.7     1164.3
   4.027     289     6073.4     1214.8
   4.044     290     6068.3     1218.0
   4.063     291     6034.4     1170.3
   4.079     292     6046.3     1246.0
   4.096     293     6021.1     1237.0
   4.114     294     6024.2     1201.5
   4.132     295     6034.4     1187.8
   4.148     296     6054.3     1218.1
   4.164     297     6044.4     1211.4
   4.181     298     6027.1     1163.5
   4.198     299     6001.1     1237.7
   4.215     300     6089.6     1288.6
   4.232     301     6078.2     1228.3
   4.249     302     6081.6     1250.9
   4.265     303     6054.9     1136.2
   4.282     304     6007.3     1207.5
   4.299     305     6017.9     1193.4
   4.316     306     6004.7     1115.0
   4.334     307     5974.8      986.7
   4.350     308     5927.4     1075.8
   4.367     309     5973.0     1109.6
   4.383     310     5928.9     1163.4
   4.400     311     5935.1     1129.8
   4.417     312     5941.1     1130.1
   4.434     313     5980.6     1190.4
   4.451     314     5970.9     1172.7
   4.468     315     5934.4     1152.4
   4.485     316     6065.2     1316.0
   4.502     317     6012.0     1210.3
   4.520     318     6040.7     1305.5
   4.536     319     6080.8     1284.0
   4.552     320     6045.4     1236.7
   4.569     321     6153.9     1407.3
   4.586     322     6133.2     1365.2
   4.605     323     5835.2     1008.9
   4.621     324     5876.2     1100.5
   4.638     325     6172.6     1466.9
   4.655     326     5717.0      809.1
   4.673     327     6219.7     1539.9
   4.691     328     6193.3     1558.3
   4.709     329     6206.7     1540.5
   4.725     330     5916.9     1135.7
   4.742     331     5627.9      863.7
   4.759     332     5649.4      883.0
   4.776     333     5686.9      948.6
   4.792     334     5614.7      832.7
   4.810     335     5719.4      918.4
   4.826     336     5705.4      882.4
   4.845     337     5667.2      933.5
   4.861     338     5680.8      957.7
   4.878     339     5662.0      920.5
   4.895     340     5672.9      910.4
   4.912     341     5731.2      949.1
   4.928     342     5692.2      966.5
   4.944     343     5741.1     1014.8
   4.962     344     5766.7      946.9
   4.978     345     5740.8      984.1
   4.995     346     5748.2     1049.0
   5.012     347     5739.5     1037.3
   5.030     348     5735.4     1034.3
   5.047     349     5776.5     1105.6
   5.064     350     5772.1     1105.3
   5.080     351     5785.9     1143.1
   5.097     352     5818.2     1181.6
   5.116     353     5814.3     1199.3
   5.132     354     5636.2      966.1
   5.149     355     5830.4     1242.8
   5.166     356     5878.3     1258.2
   5.183     357     5890.0     1294.4
   5.199     358     5936.2     1333.5
   5.216     359     5729.8      960.3
   5.233     360     5684.5     1032.9
   5.250     361     5738.5     1075.2
   5.269     362     5750.8     1076.6
   5.285     363     5672.6     1038.0
   5.302     364     5728.6     1047.0
   5.319     365     5720.3     1011.5
   5.335     366     5681.3      963.1
   5.352     367     5703.6     1006.1
   5.369     368     5709.4     1040.3
   5.386     369     5641.6      964.7
   5.405     370     5424.1      618.4
   5.421     371     5682.3     1022.5
   5.438     372     5465.0      695.4
   5.455     373     5543.9      781.8
   5.473     374     5739.6     1054.1
   5.491     375     5576.4      892.3
   5.507     376     5690.4      992.6
   5.526     377     5695.6     1034.9
   5.542     378     5671.3     1018.1
   5.559     379     5696.1     1014.9
   5.576     380     5707.6     1075.1
   5.592     381     5696.9     1048.6
   5.609     382     5570.0      882.9
   5.626     383     5578.4      897.9
   5.643     384     5564.4      926.0
   5.660     385     5505.9      838.5
   5.677     386     5554.5      905.7
   5.694     387     5535.3      909.4
   5.711     388     5519.2      856.2
   5.728     389     5546.6      914.1
   5.744     390     5514.3      829.7
   5.761     391     5721.5     1159.4
   5.778     392     5669.4     1081.7
   5.795     393     5555.4      953.5
   5.812     394     5510.1      881.0
   5.828     395     5503.7      872.9
   5.845     396     5676.9     1094.5
   5.863     397     5713.8     1099.1
   5.879     398     5512.6      876.3
   5.895     399     5685.5     1119.3
   5.912     400     5687.4     1150.9
   5.929     401     5742.8     1190.5
   5.946     402     5742.3     1177.8
   5.963     403     5748.7     1182.6
   5.980     404     5721.4     1197.4
   5.997     405     5750.6     1201.4
   6.014     406     5759.8     1252.8
   6.030     407     5671.6     1208.4
   6.047     408     5740.8     1248.4
   6.064     409     5765.1     1237.2
   6.081     410     5760.9     1254.4
   6.098     411     5831.5     1297.3
   6.115     412     5871.4     1362.2
   6.132     413     5920.4     1416.7
   6.149     414     5853.3     1410.3
   6.165     415     5566.1     1028.2
   6.182     416     5483.9      974.2
   6.199     417     5495.4      881.1
   6.218     418     5458.1      879.1
   6.234     419     5582.9     1039.1
   6.251     420     5492.4      917.9
   6.269     421     5472.1      875.2
   6.286     422     5318.5      673.1
   6.302     423     5574.0     1044.0
   6.319     424     5314.4      694.8
   6.336     425     5392.5      687.1
   6.355     426     5381.7      655.8
   6.373     427     5411.8      821.0
   6.389     428     5610.0     1102.4
   6.406     429     5429.7      778.0
   6.422     430     5614.6     1099.7
   6.441     431     5610.0     1150.2
   6.457     432     5560.7     1054.0
   6.474     433     5601.1     1065.8
   6.491     434     5459.7      862.0
   6.509     435     5452.3      907.5
   6.526     436     5498.3      819.1
   6.543     437     5394.7      836.9
   6.559     438     5479.2      850.5
   6.576     439     5497.0      936.4
   6.593     440     5411.0      845.5
   6.610     441     5394.3      900.5
   6.627     442     5508.9      942.1
   6.644     443     5389.0      920.5
   6.661     444     5633.2     1173.9
   6.678     445     5540.3     1126.5
   6.694     446     5715.7     1286.8
   6.711     447     5682.7     1355.3
   6.728     448     5433.1      992.2
   6.745     449     5434.2     1059.7
   6.762     450     5433.8     1014.8
   6.779     451     5201.2      763.1
   6.796     452     5401.5     1034.6
   6.814     453     5426.8     1009.6
   6.830     454     5173.0      632.1
   6.847     455     5168.4      710.5
   6.865     456     5162.7      729.6
   6.881     457     5117.5      646.8
   6.898     458     5387.5      986.3
   6.915     459     5127.6      660.7
   6.932     460     5119.6      667.0
   6.948     461     5106.6      592.5
   6.966     462     5086.2      619.7
   6.982     463     5290.4      864.8
   7.001     464     5241.8      874.2
   7.017     465     5265.7      938.9
   7.034     466     5107.3      681.8
   7.051     467     5118.2      639.8
   7.068     468     5104.0      593.3
   7.086     469     5122.5      706.7
   7.102     470     5142.8      667.8
   7.118     471     5110.5      669.1
   7.135     472     5099.1      712.0
   7.152     473     5055.5      657.3
   7.169     474     5131.1      695.3
   7.185     475     5316.0      933.3
   7.202     476     5136.2      698.9
   7.219     477     5095.5      626.2
   7.236     478     5039.7      658.6
   7.253     479     5028.5      599.5
   7.269     480     5037.2      637.2
   7.286     481     5060.9      652.4
   7.303     482     5028.5      666.1
   7.320     483     4997.9      615.5
   7.337     484     4964.9      575.9
   7.354     485     4958.2      655.5
   7.371     486     4953.2      604.7
   7.388     487     4934.6      553.7
   7.404     488     4940.1      605.6
   7.423     489     4960.5      610.3
   7.439     490     4972.5      617.4
   7.456     491     4932.8      599.4
   7.473     492     4946.8      661.8
   7.491     493     4990.8      593.0
   7.508     494     5088.4      921.4
   7.525     495     5087.8      880.5
   7.541     496     5104.0      868.0
   7.560     497     5256.8     1071.9
   7.576     498     5124.4      850.7
   7.593     499     5109.4      875.1
   7.610     500     5243.9     1019.1
   7.629     501     5177.1     1005.1
   7.645     502     5005.8      773.1
   7.661     503     4984.7      730.4
   7.678     504     5057.7      832.1
   7.695     505     4984.7      784.2
   7.712     506     4933.0      714.0
   7.729     507     5004.6      835.9
   7.746     508     4942.5      749.7
   7.763     509     5001.6      778.7
   7.780     510     5115.7      954.3
   7.797     511     5218.7     1048.0
   7.813     512     5012.3      811.4
   7.830     513     5238.3     1118.2
   7.847     514     5202.0     1060.2
   7.865     515     5243.5     1145.6
   7.883     516     5238.7     1126.8
   7.899     517     5228.5     1123.3
   7.916     518     5223.8     1124.2
   7.933     519     5227.3     1198.1
   7.949     520     5128.9      972.0
   7.966     521     4979.1      719.1
   7.983     522     4937.2      742.8
   8.000     523     5076.1      906.1
   8.017     524     5064.1      801.5
   8.034     525     5126.9      990.8
   8.051     526     5146.9     1065.9
   8.068     527     5188.1     1089.0
   8.085     528     5009.0      895.7
   8.101     529     5229.3     1114.9
   8.118     530     5183.4     1152.2
   8.135     531     5245.6     1188.4
   8.152     532     5162.1     1088.3
   8.169     533     5213.9     1137.1
   8.186     534     5188.6     1116.0
   8.203     535     5161.2     1100.8
   8.220     536     5173.3     1083.1
   8.236     537     5172.2     1028.9
   8.252     538     5167.9     1049.5
   8.270     539     5128.3      979.4
   8.287     540     5135.4      979.8
   8.303     541     5180.6     1041.2
   8.321     542     5111.7     1013.4
   8.338     543     5143.4      982.2
   8.355     544     5102.6     1004.6
   8.372     545     5107.1      989.7
   8.389     546     5072.8      990.4
   8.405     547     5058.2     1003.1
   8.422     548     5060.8      939.7
   8.439     549     5034.0      960.6
   8.455     550     5084.8      941.4
   8.472     551     5075.7      978.9
   8.489     552     5080.2      921.9
   8.506     553     5092.4      937.2
   8.525     554     4925.4     1102.8
   8.541     555     4959.8     1043.7
   8.558     556     4943.3     1047.7
   8.575     557     5011.6      933.5
   8.592     558     5030.5      926.5
   8.609     559     5000.4      870.3
   8.625     560     4965.3      899.7
   8.642     561     4983.8      908.7
   8.659     562     4978.2      890.6
   8.676     563     4941.8      860.1
   8.692     564     4964.9      894.6
   8.709     565     4917.4      886.7
   8.727     566     4915.4      862.1
   8.744     567     4888.8      805.1
   8.761     568     4902.0      817.8
   8.778     569     4932.5      814.1
   8.795     570     4930.1      894.0
   8.812     571     4926.9      897.3
   8.827     572     4899.6      810.3
   8.844     573     4910.0      903.0
   8.863     574     4924.7      862.0
   8.879     575     4884.8      915.3
   8.896     576     4951.2      851.9
   8.914     577     4888.0      946.9
   8.932     578     4844.9      846.3
   8.950     579     4791.6      761.6
   8.966     580     4782.3      806.8
   8.983     581     4775.2      656.2
   9.000     582     4750.0      727.8
   9.017     583     4811.1      708.1
   9.033     584     4733.9      775.6
   9.050     585     4793.7      754.6
   9.067     586     4810.7      781.9
   9.083     587     4839.4      849.6
   9.100     588     4804.3      861.1
   9.117     589     4804.7      805.0
   9.135     590     4849.7      927.4
   9.152     591     4821.8      875.4
   9.168     592     4796.1      918.8
   9.187     593     4869.8     1007.1
   9.203     594     4859.9      988.6
   9.221     595     4847.9      939.9
   9.236     596     4847.5      955.2
   9.253     597     4877.6      994.3
   9.270     598     4881.5      994.3
   9.287     599     4890.8      981.2
   9.304     600     4852.4     1024.2
   9.322     601     4895.3      969.9
   9.339     602     4844.5      978.0
   9.356     603     4845.3      982.6
   9.372     604     4829.2      981.1
   9.389     605     4838.8      966.8
   9.406     606     4861.4      963.9
   9.423     607     4840.1      928.0
   9.439     608     4826.6      983.1
   9.456     609     4847.8      905.7
   9.473     610     4801.3      936.0
   9.490     611     4812.3     1024.5
   9.507     612     4895.3      924.1
   9.524     613     4846.8      965.4
   9.543     614     4828.2      925.9
   9.562     615     4805.0      913.7
   9.580     616     4879.7     1037.2
   9.597     617     4882.6     1055.4
   9.614     618     4763.7     1136.9
   9.630     619     4912.9     1088.5
   9.649     620     4805.5     1218.7
   9.665     621     4921.7     1072.1
   9.686     622     4792.5     1200.9
   9.700     623     4925.7     1084.4
   9.717     624     4938.6     1056.7
   9.734     625     4811.6     1191.1
   9.750     626     4870.7     1031.3
   9.767     627     4599.1      953.3
   9.784     628     4797.6     1157.5
   9.801     629     4809.3     1154.9
   9.818     630     4791.8     1203.2
   9.834     631     4893.0     1033.4
   9.851     632     4612.5      951.9
   9.868     633     4755.4     1173.5
   9.885     634     4491.2     1153.8
   9.901     635     4622.5      945.8
   9.918     636     4600.4      939.4
   9.936     637     4685.0     1302.2
   9.953     638     4707.0     1178.9
   9.972     639     4523.7      693.7
   9.988     640     4762.1     1103.6
  10.005     641     4659.5     1225.2
  10.022     642     4773.7     1010.4
  10.037     643     4726.8     1096.4
  10.054     644     4745.4     1125.9
  10.071     645     4794.2     1009.6
  10.088     646     4694.2     1098.3
  10.105     647     4749.0      982.6
  10.122     648     4739.2      989.8
  10.139     649     4777.0      966.6
  10.156     650     4684.0      948.5
  10.173     651     4742.2      937.7
  10.189     652     4721.7      957.8
  10.206     653     4625.7     1004.0
  10.223     654     4713.2      993.0
  10.241     655     4724.3      970.0
  10.258     656     4657.8      925.0
  10.275     657     4751.0      959.7
  10.292     658     4695.6      907.9
  10.309     659     4720.3      966.2
  10.325     660     4698.3      984.2
  10.341     661     4711.1      974.4
  10.360     662     4674.2      909.6
  10.376     663     4701.7      987.0
  10.393     664     4634.9      967.8
  10.410     665     4666.1      926.1
  10.427     666     4698.2      950.5
  10.445     667     4646.2      914.9
  10.462     668     4644.3      955.2
  10.478     669     4652.8      999.9
  10.495     670     4678.5      977.0
  10.512     671     4679.8     1042.3
  10.530     672     4664.3      979.6
  10.546     673     4696.0     1005.4
  10.563     674     4690.7      956.9
  10.580     675     4659.3      977.9
  10.597     676     4693.6      998.6
  10.613     677     4655.3     1018.9
  10.630     678     4652.8     1095.2
  10.648     679     4662.5      999.3
  10.665     680     4672.3     1049.4
  10.682     681     4700.1     1131.9
  10.699     682     4637.9     1064.3
  10.716     683     4636.4     1032.9
  10.732     684     4537.5      860.4
  10.750     685     4520.0      813.1
  10.766     686     4525.0      835.7
  10.783     687     4609.9     1054.9
  10.800     688     4622.2     1066.1
  10.819     689     4595.9     1142.8
  10.836     690     4465.5      905.8
  10.853     691     4349.9      941.2
  10.870     692     4589.9     1112.1
  10.886     693     4612.2     1139.6
  10.903     694     4563.5     1090.5
  10.919     695     4603.3     1147.2
  10.936     696     4634.8     1028.8
  10.953     697     4492.1      953.5
  10.970     698     4477.9     1029.4
  10.987     699     4502.5      942.1
  11.004     700     4471.1      956.3
  11.022     701     4467.1      921.0
  11.039     702     4457.0      903.3
  11.056     703     4422.6      902.1
  11.073     704     4452.8      948.7
  11.090     705     4455.9     1000.1
  11.107     706     4411.7      896.9
  11.124     707     4410.4      889.7
  11.140     708     4442.5      866.8
  11.157     709     4342.6      838.9
  11.173     710     4371.8      952.0
  11.190     711     4331.9      862.3
  11.207     712     4300.9      893.8
  11.224     713     4322.0      885.5
  11.242     714     4279.6      921.4
  11.258     715     4278.8      883.4
  11.275     716     4320.6      877.3
  11.293     717     4313.8      886.3
  11.309     718     4309.0      922.1
  11.329     719     4303.1      908.5
  11.347     720     4303.0      908.6
  11.364     721     4359.3      893.2
  11.381     722     4359.6      893.3
  11.399     723     4334.6      897.0
  11.418     724     4314.7      992.7
  11.433     725     4328.1      954.3
  11.449     726     4382.4      978.3
  11.466     727     4389.5      908.9
  11.483     728     4383.5      956.2
  11.500     729     4420.6      957.2
  11.517     730     4399.5      964.6
  11.534     731     4390.4      965.2
  11.550     732     4244.2      759.4
  11.569     733     4267.4      849.4
  11.585     734     4280.2      841.9
  11.601     735     4240.0      854.8
  11.618     736     4240.2      854.9
  11.636     737     4254.4      776.1
  11.653     738     4199.9      778.0
  11.670     739     4433.0     1045.3
  11.687     740     3951.4      414.6
  11.703     741     3885.8      488.4
  11.723     742     4274.9      983.0
  11.738     743     4337.0     1176.5
  11.755     744     4369.8     1021.6
  11.772     745     4266.7     1023.6
  11.789     746     4284.1     1032.2
  11.806     747     4288.1      949.2
  11.822     748     4303.7      946.3
  11.839     749     4284.9      972.9
  11.856     750     4272.7      969.0
  11.874     751     4220.5      911.1
  11.891     752     4308.2      843.7
  11.909     753     4217.9      973.8
  11.925     754     4182.0      759.5
  11.942     755     4307.3      796.2
  11.958     756     4204.6      802.8
  11.975     757     4241.7      752.5
  11.992     758     4178.2      907.9
  12.009     759     4246.3      857.4
  12.026     760     4222.3      778.4
  12.043     761     4150.8      934.1
  12.059     762     4123.3      981.3
  12.076     763     4208.9      807.4
  12.093     764     4191.0      861.4
  12.109     765     4043.9      985.5
  12.128     766     4169.5      869.4
  12.144     767     4067.7     1044.6
  12.161     768     4195.5      814.1
  12.178     769     4133.3      868.6
  12.195     770     4228.7      740.6
  12.212     771     4255.6      784.1
  12.228     772     4214.0      700.6
  12.245     773     4233.5      762.9
  12.262     774     4262.2      766.3
  12.279     775     4225.6      784.2
  12.296     776     4277.7      744.3
  12.313     777     4237.9      738.7
  12.330     778     4239.0      805.7
  12.347     779     4208.1      756.8
  12.365     780     4183.5      781.0
  12.383     781     4250.0      761.5
  12.399     782     4250.6      750.9
  12.416     783     4210.5      733.3
  12.433     784     4203.1      782.8
  12.450     785     4226.8      774.1
  12.468     786     4190.6      678.3
  12.485     787     4210.4      745.0
  12.501     788     4199.1      667.5
  12.518     789     4159.0      713.4
  12.535     790     4214.8      671.0
  12.552     791     4176.0      730.7
  12.574     792     4161.6      711.5
  12.594     793     4151.1      664.1
  12.612     794     4173.5      692.3
  12.628     795     4157.5      651.1
  12.645     796     4197.6      649.0
  12.662     797     4192.8      675.9
  12.679     798     4004.0      829.2
  12.696     799     4030.7      891.3
  12.716     800     4142.0      673.8
  12.734     801     4008.8      828.5
  12.755     802     3994.4      809.3
  12.773     803     4032.3      797.1
  12.789     804     4157.6      651.1
  12.806     805     4165.1      643.7
  12.823     806     4002.0      740.7
  12.839     807     4123.0      670.3
  12.856     808     4106.1      547.0
  12.873     809     4153.4      682.8
  12.891     810     4131.4      703.0
  12.908     811     4222.7      860.2
  12.924     812     4256.6      834.4
  12.945     813     4828.4       71.2
  12.961     814     4255.5      904.0
  12.978     815     4279.3      843.4
  12.998     816     4284.0      855.6
  13.014     817     4289.4      943.9
  13.031     818     4277.4      931.4
  13.048     819     4271.5      873.2
  13.065     820     4285.8      930.1
  13.082     821     4267.9      924.6
  13.099     822     4274.8      924.5
