timestamp,d0,d1,d2,d3,v_mm_s,gz
1784345428.386976,9709,8583,2129,3715,0.0000,0.0600
1784345428.432160,9643,8593,2101,3734,18.2000,-0.1200
1784345428.477835,9596,8611,2045,3687,59.5000,1.0000
1784345428.522339,9437,8593,2054,3724,100.0700,-0.1900
1784345428.566998,9362,8602,2129,3724,100.0700,-0.1900
1784345428.611984,9296,8602,2204,3696,110.8900,0.8800
1784345428.656984,9315,8602,2176,3696,119.0100,-0.1900
1784345428.701959,9334,8565,2092,3724,127.1200,0.2500
1784345428.746193,9334,8611,2195,3734,127.1200,0.9400
1784345428.790970,9615,8602,2167,3705,129.8300,0.0600
1784345428.835310,9634,8593,2120,3715,135.2300,-0.1900
1784345428.880908,9681,8555,2204,3687,137.9400,1.5000
1784345428.925229,9737,8583,2167,3677,143.3500,-0.1900
1784345428.970652,9653,8555,2148,3668,137.8900,0.2500
1784345429.015352,9681,8602,2139,3668,137.8900,0.2500
1784345429.060977,9718,8565,2129,3705,146.0500,0.6300
1784345429.106060,9643,8574,2120,3649,151.7900,1.2500
1784345429.150961,9606,8611,2148,3724,151.4600,-0.6300
1784345429.195951,9559,8621,2176,3658,153.8000,-0.2500
1784345429.241303,9531,8583,2083,3734,160.0700,2.1300
1784345429.286932,9606,8611,2045,3658,159.1000,-1.4400
1784345429.332116,9578,8640,2111,3640,165.5900,-0.6300
1784345429.376929,9456,8583,2158,3612,164.9900,0.8100
1784345429.423073,9606,8593,2139,3649,170.4000,0.0600
1784345429.467947,9756,8602,2345,3630,170.4000,0.0600
1784345429.512987,9465,8555,2439,3574,173.1000,2.8800
1784345429.558393,9512,8527,2317,3602,178.5100,-0.2500
1784345429.602617,9390,8499,2242,3574,182.9600,-0.8100
1784345429.647929,9362,8499,2251,3555,184.9100,-2.2500
1784345429.693090,9456,8415,2270,3630,192.0300,-0.8100
1784345429.738332,9493,8433,2289,3518,189.3300,-2.3100
1784345429.784067,9531,8443,2373,3574,202.8500,-1.5600
1784345429.828993,9475,8527,2448,3508,205.5600,1.1200
1784345429.874364,9531,8499,2580,3508,198.8700,0.3100
1784345429.919588,9399,8536,2570,3527,206.9900,0.8100
1784345429.964455,9390,9146,2589,3480,206.9900,0.8100
1784345430.009867,9493,8874,2589,3480,200.1500,0.4400
1784345430.052378,9493,9024,2420,3537,208.2600,1.5000
1784345430.096961,9381,8724,2308,3499,193.5700,-0.8800
1784345430.142297,9428,8902,2270,3499,212.5100,-1.2500
1784345430.187463,9306,8621,2242,3527,206.8300,0.6300
1784345430.232138,9362,8527,2251,3471,204.2300,1.7500
1784345430.276953,9362,8480,2308,3424,198.8700,1.6900
1784345430.322588,9324,8386,2289,3452,209.7500,1.4400
1784345430.366907,9324,8377,2289,3415,209.7500,1.4400
1784345430.412277,9381,8471,2280,3415,206.8300,-0.1200
1784345430.457293,9465,8396,2364,3386,201.4700,1.9400
1784345430.502310,9315,8302,2420,3405,206.8300,0.7500
1784345430.547893,9296,8386,2373,3433,209.7500,-0.9400
1784345430.592942,9221,8386,2298,3377,210.9700,-1.5600
1784345430.639092,9231,8302,2298,3415,200.1500,-1.6300
1784345430.683079,9202,8396,2336,3386,201.5300,1.6300
1784345430.728047,9202,8818,2561,3415,206.9900,-1.3100
1784345430.772978,9137,8508,2645,3396,206.8300,-0.4400
1784345430.817927,9193,8490,2570,3368,206.8300,-0.4400
1784345430.862073,9156,8536,2401,3377,206.9900,1.3100
1784345430.906084,9156,8574,2373,3349,210.9700,-0.1900
1784345430.952229,9090,8677,2467,3330,204.1800,-2.6300
1784345430.995895,9099,8743,2814,3349,208.2600,0.3700
1784345431.041953,9146,8733,2861,3377,206.9900,2.1900
1784345431.086244,9090,8611,3011,3302,202.8500,0.4400
1784345431.131243,9062,8640,2636,3274,210.9700,-2.5600
1784345431.174296,9062,8611,2683,3330,202.8500,-0.2500
1784345431.219034,9127,8677,2749,3321,202.8500,-0.2500
1784345431.264509,9146,8565,2561,3340,208.2600,0.7500
1784345431.309913,9137,8733,2598,3321,205.5600,0.4400
1784345431.354193,9137,8715,2739,3255,194.7400,0.5600
1784345431.399370,9156,8912,2542,3293,200.1500,-0.5600
1784345431.443998,9156,8799,2129,3264,200.1500,0.3700
1784345431.488852,9165,8865,2101,3264,204.1800,0.7500
1784345431.533184,9127,8743,2214,3293,215.2700,0.5000
1784345431.578091,9127,8602,2092,3246,201.5300,1.5600
1784345431.623967,9184,8602,2392,3227,204.2300,-1.1900
1784345431.668385,9184,8574,2758,3255,204.2300,-1.1900
1784345431.713210,9146,8565,2692,3236,204.1800,-1.4400
1784345431.757892,9165,8583,2730,3255,209.7500,-0.6900
1784345431.804235,9193,8658,2749,3293,208.2600,0.8800
