timestamp,d0,d1,d2,d3,v_mm_s,gz
1785389955.61949,6510,7279,4193,3161,186.62,-88.44
1785389955.67575,6454,7242,4221,3208,183.92,-88.37
1785389955.73761,6482,7251,4203,3171,183.92,-88.37
1785389955.78885,6463,7270,4240,3227,189.33,-88.37
1785389955.84022,6520,7233,4231,3161,186.62,-88.5
1785389955.89243,6510,7223,4315,3171,186.62,-88.75
1785389955.94767,6501,7139,4249,3264,189.33,-88.75
1785389956.00071,6426,7251,4249,3236,189.33,-88.75
1785389956.05516,6426,7214,4249,3264,188.27,-88.75
1785389956.10663,6426,7204,4306,3227,189.33,-88.69
1785389956.15822,6426,7223,4231,3283,198.71,-88.69
1785389956.21223,6445,7139,4249,3236,200.15,-88.62
1785389956.26996,6398,7157,4231,3311,188.27,-88.62
1785389956.32405,6379,7186,4240,3283,195.95,-88.44
1785389956.36733,6370,7186,4334,3246,186.62,-88.44
1785389956.41129,6370,7167,4268,3264,186.62,-88.44
1785389956.45503,6379,7176,4249,3293,189.33,-88.5
1785389956.5596,6388,7101,4325,3302,186.62,-88.56
1785389956.61274,6416,7111,4353,3311,189.33,-88.62
1785389956.66906,6332,7073,4315,3386,186.62,-88.69
1785389956.72537,6332,7101,4334,3340,185.62,-88.62
1785389956.77951,6388,7139,4390,3377,193.19,-88.5
1785389956.8316,6332,7101,4371,3386,186.62,-88.5
1785389956.8828,6304,7073,4325,3424,186.62,-88.44
1785389956.93255,6313,7082,4343,3368,186.62,-88.44
1785389956.98064,6294,7101,4362,3433,186.62,-88.5
1785389957.0257,6323,7045,4418,3490,185.62,-88.5
1785389957.06838,6323,7054,4353,3415,190.43,-88.5
1785389957.11003,6360,7026,4400,3433,185.62,-88.5
1785389957.15015,6248,7036,4381,3443,186.62,-88.5
1785389957.18938,6294,7026,4418,3424,186.62,-88.5
1785389957.2327,6323,7036,4409,3433,187.67,-88.5
1785389957.27424,6257,7017,4428,3415,192.03,-88.5
1785389957.31622,6294,7026,4428,3461,194.74,-88.56
1785389957.3596,6285,7036,4390,3480,192.03,-88.56
1785389957.40116,6248,7007,4390,3480,185.62,-88.56
1785389957.44036,6248,6998,4390,3461,185.62,-88.56
1785389957.48257,6248,6989,4437,3480,193.19,-88.5
1785389957.52426,6163,6932,4484,3518,189.33,-88.5
1785389957.56622,6201,6960,4437,3640,182.96,-88.56
1785389957.61225,6191,6960,4475,3555,183.92,-88.62
1785389957.66996,6201,6895,4465,3518,187.67,-88.62
1785389957.72965,6163,6923,4503,3546,188.27,-88.62
1785389957.78637,6154,6951,4484,3527,190.43,-88.62
1785389957.83937,6191,6951,4503,3537,185.62,-88.56
1785389957.89821,6229,6885,4503,3527,187.67,-88.5
1785389957.9551,6154,6885,4531,3537,182.96,-88.44
1785389958.01057,6135,6885,4522,3546,193.19,-88.44
1785389958.06308,6163,6895,4550,3630,183.92,-88.44
1785389958.11881,6144,6923,4550,3612,182.96,-88.5
1785389958.1754,6144,6857,4512,3574,194.74,-88.56
1785389958.22791,6097,6876,4550,3621,193.19,-88.5
1785389958.27042,6097,6876,4587,3612,205.56,-88.5
1785389958.31536,6041,6867,4568,3649,188.27,-88.5
1785389958.35905,6041,6867,4587,3574,193.19,-88.5
1785389958.46034,6097,6857,4568,3649,193.19,-88.37
1785389958.51127,6107,6839,4550,3630,186.62,-88.31
1785389958.56185,6097,6829,4587,3677,186.62,-88.31
1785389958.61575,6041,6763,4634,3668,189.33,-88.44
1785389958.6721,6079,6763,4634,3724,185.62,-88.56
1785389958.72764,5994,6839,4634,3649,186.62,-88.62
1785389958.77225,6032,6763,4643,3724,187.67,-88.69
1785389958.81492,6060,6717,4615,3687,183.92,-88.69
1785389958.85727,5994,6726,4578,3687,183.92,-88.69
1785389958.90823,6013,6754,4606,3687,189.33,-88.69
1785389958.9506,6097,6726,4643,3724,185.62,-88.69
1785389958.99266,6032,6726,4662,3658,183.92,-88.75
1785389959.03673,6051,6688,4634,3715,183.92,-88.75
1785389959.07641,5985,6745,4700,3687,183.92,-88.81
1785389959.11989,5976,6754,4681,3743,181.21,-88.81
1785389959.17538,5947,6679,4653,3762,181.21,-88.94
1785389959.23008,5929,6717,4690,3762,187.67,-89
1785389959.28214,6004,6688,4662,3771,183.92,-89.06
1785389959.33274,5938,6698,4700,3771,183.92,-89.06
1785389959.38369,5966,6660,4672,3724,192.03,-89.06
1785389959.43628,5938,6717,4681,3874,189.33,-89
1785389959.48941,5947,6651,4681,3780,190.92,-88.94
1785389959.54112,5854,6660,4681,3893,189.33,-88.94
1785389959.59569,5863,6660,4709,3827,190.92,-88.94
1785389959.64683,5863,6613,4690,3809,192.03,-88.81
1785389959.69886,5882,6613,4709,3790,194.74,-88.75
1785389959.75213,5844,6604,4718,3790,194.74,-88.75
1785389959.80556,5835,6557,4709,3846,192.03,-88.69
1785389959.85876,5797,6632,4737,3837,194.74,-88.69
1785389959.91251,5882,6613,4784,3818,194.74,-88.62
1785389959.95333,5825,6529,4747,3865,192.03,-88.62
1785389959.99319,5797,6613,4803,3874,192.03,-88.62
1785389960.03497,5779,6576,4784,3902,192.03,-88.62
1785389960.14286,5769,6529,4803,3902,192.03,-88.56
1785389960.19638,5797,6538,4794,3902,186.62,-88.44
1785389960.24797,5741,6548,4803,3912,189.33,-88.37
1785389960.30197,5835,6548,4803,3893,192.03,-88.44
1785389960.35617,5769,6538,4803,3912,189.33,-88.5
1785389960.40902,5769,6529,4812,3931,197.44,-88.56
1785389960.46158,5741,6529,4784,3931,193.19,-88.62
1785389960.51237,5741,6473,4822,3931,190.92,-88.62
1785389960.5629,5722,6501,4803,3931,192.03,-88.5
1785389960.6136,5666,6416,4850,3940,192.03,-88.44
1785389960.67148,5732,6416,4831,3940,189.33,-88.37
1785389960.73197,5675,6473,4822,3987,192.03,-88.37
1785389960.78293,5675,6473,4850,3996,192.03,-88.31
