timestamp,d0,d1,d2,d3,v_mm_s,gz
1783084266.017314,8762,8649,1782,3696,0.0000,-0.1200
1783084266.033170,9221,8640,1754,3668,0.0000,-0.1200
1783084266.049317,9109,8640,1764,3696,0.0000,-0.1200
1783084266.066281,8677,8621,1735,3696,20.4100,0.0000
1783084266.081255,9081,8602,1764,3677,20.4100,0.0000
1783084266.097207,8724,8621,1764,3668,20.4100,0.0000
1783084266.112509,9099,8583,1735,3677,64.9100,3.4400
1783084266.128261,9099,8621,1792,3677,64.9100,3.4400
1783084266.144286,8677,8565,1754,3677,64.9100,3.4400
1783084266.160460,8733,8593,1773,3668,63.4800,-1.4400
1783084266.176271,9081,8611,1801,3630,63.4800,-1.4400
1783084266.192233,8733,8574,1782,3649,63.4800,-1.4400
1783084266.208576,9062,8574,1764,3630,63.4800,-1.4400
1783084266.224471,8715,8583,1792,3649,92.8100,2.2500
1783084266.240288,9081,8593,1810,3658,92.8100,2.2500
1783084266.256319,8687,8574,1792,3658,92.8100,2.2500
1783084266.274566,8687,8611,1726,3649,91.0800,-2.0000
1783084266.290378,8724,8583,1745,3687,91.0800,-2.0000
1783084266.306316,9062,8565,1792,3687,91.0800,-2.0000
1783084266.322491,8715,8640,1773,3687,108.7200,4.8100
1783084266.338361,8677,8574,1782,3649,108.7200,4.8100
1783084266.354401,8715,8565,1810,3658,108.7200,4.8100
1783084266.371769,8715,8574,1773,3640,115.9200,-0.6300
1783084266.387334,8724,8565,1848,3602,115.9200,-0.6300
1783084266.403299,8658,8565,1764,3621,115.9200,-0.6300
1783084266.419444,8696,8574,1745,3612,113.6000,1.8800
1783084266.435380,9099,8555,1792,3583,113.6000,1.8800
1783084266.451382,8715,8518,1679,3602,113.6000,1.8800
1783084266.467461,8743,8583,1754,3649,119.0100,-2.5000
1783084266.483341,8649,8555,1717,3649,119.0100,-2.5000
1783084266.499497,8771,8565,1745,3668,119.0100,-2.5000
1783084266.516335,8658,8536,1754,3640,116.6700,0.0000
1783084266.531352,9090,8555,1754,3593,116.6700,0.0000
1783084266.547379,8640,8536,1698,3593,116.6700,0.0000
1783084266.563614,8677,8536,1717,3630,124.1900,-1.3100
1783084266.579366,9109,8546,1717,3658,124.1900,-1.3100
