timestamp,d0,d1,d2,d3,v_mm_s,gz
1782566412.151837,9193,8424,1642,3527,0.0000,-0.0600
1782566412.169858,9193,8396,1679,3555,0.0000,-0.0600
1782566412.187894,9193,8461,1679,3602,0.0000,-0.0600
1782566412.204879,9193,8377,1623,3527,28.6100,-0.1200
1782566412.222835,9193,8443,1670,3518,28.6100,-0.1200
1782566412.240801,9193,8424,1642,3602,64.9100,1.3700
1782566412.258973,9193,8452,1651,3518,64.9100,1.3700
1782566412.277514,9193,8424,1717,3612,64.9100,1.3700
1782566412.296391,9193,8443,1670,3621,83.8500,-2.9400
1782566412.312257,9193,8415,1679,3546,83.8500,-2.9400
1782566412.329870,9193,8424,1670,3546,83.8500,-2.9400
1782566412.347784,9193,8518,1632,3593,103.4100,1.2500
1782566412.365707,9193,8480,1679,3546,103.4100,1.2500
1782566412.383718,9193,8424,1689,3518,103.4100,1.2500
1782566412.401035,9193,8452,1679,3583,113.1600,1.5600
1782566412.419737,9193,8405,1642,3508,113.1600,1.5600
1782566412.437717,9193,8771,1735,3555,113.1600,1.5600
1782566412.455821,9193,8790,1689,3565,119.0100,-0.5600
1782566412.473410,9193,8846,1642,3480,119.0100,-0.5600
1782566412.491288,9193,8818,1679,3461,124.4200,1.0600
1782566412.508705,9193,8752,1660,3443,124.4200,1.0600
1782566412.525901,9193,8443,1679,3471,124.4200,1.0600
1782566412.544968,9193,8790,1651,3480,121.9800,0.5000
1782566412.562665,9193,8743,1623,3508,121.9800,0.5000
1782566412.580010,9193,8771,1642,3452,121.9800,0.5000
1782566412.597992,9193,8724,1679,3518,126.9500,0.8100
1782566412.614903,9193,9081,1623,3527,126.9500,0.8100
1782566412.632786,9193,8780,1623,3518,126.9500,0.8100
1782566412.650756,9193,8724,1632,3518,127.1200,0.8100
1782566412.668799,9193,8724,1689,3508,127.1200,0.8100
1782566412.686796,9193,8499,1660,3499,127.1200,0.8100
1782566412.704832,9193,8762,1595,3471,129.8300,0.1900
