timestamp,d0,d1,d2,d3,v_mm_s,gz
1784776562.079960,4606,5854,5807,5216,175.8000,2.1900
1784776562.131308,4578,5863,5741,5216,175.8000,0.9400
1784776562.183007,4597,5835,5816,5169,179.3900,0.8100
1784776562.234308,4540,5807,5769,5291,178.5100,0.8800
1784776562.286038,4503,5844,5807,5347,172.3600,0.6900
1784776562.337343,4578,5825,5900,5075,182.1500,1.2500
1784776562.389093,4512,5825,5863,4981,182.9600,0.5000
1784776562.440958,4540,5807,5741,4944,178.5100,0.4400
1784776562.492294,4512,5825,5816,5394,175.8000,-1.7500
1784776562.543995,4531,5835,5788,5253,178.5100,2.3100
1784776562.595315,4493,5816,5825,5206,184.9100,-0.3100
1784776562.647032,4493,5788,5882,5103,175.0100,1.2500
1784776562.698266,4475,5797,5882,4906,175.8000,-0.0600
1784776562.750081,4503,5816,5844,5112,175.8000,1.1200
1784776562.801343,4428,5816,5854,5497,178.5100,0.9400
1784776562.853360,4475,5779,5957,5431,175.8000,1.0600
1784776562.904984,4465,5779,5938,5328,178.5100,-0.2500
1784776562.956263,4418,5816,5854,5460,178.5100,-2.3100
1784776563.008026,4409,5816,5882,5478,178.5100,-1.2500
1784776563.059234,4418,5769,5882,5450,183.9200,-1.4400
1784776563.111104,4390,5760,5966,5441,183.9200,0.7500
1784776563.162378,4446,5741,5891,5422,183.9200,2.1900
1784776563.214166,4371,5769,5891,5263,186.6200,0.4400
1784776563.265361,4390,5703,5938,5450,183.9200,0.5000
1784776563.317207,4362,5760,5929,5272,183.9200,0.6900
1784776563.369017,4334,5685,5929,5460,183.9200,-0.3700
1784776563.420189,4325,5722,5938,5460,178.5100,-0.1200
1784776563.472124,4343,5713,5929,5535,181.2100,0.2500
1784776563.523376,4381,5769,6022,5572,178.5100,-0.9400
1784776563.575240,4315,5638,5929,5497,178.5100,-0.2500
1784776563.626402,4287,5657,6004,5563,181.2100,-1.5600
1784776563.678155,4278,5675,5947,5506,178.5100,0.1900
1784776563.730031,4268,5628,5947,5582,181.2100,0.0600
1784776563.781198,4278,5628,6041,5516,181.2100,-0.1900
1784776563.833073,4287,5657,6041,5591,181.2100,0.4400
1784776563.884423,4184,5666,5985,5591,175.0100,-0.1900
1784776563.936115,4315,5610,6051,5460,184.9100,-0.1200
1784776563.987420,4221,5638,6022,5572,178.5100,-0.5600
1784776564.039145,4306,5591,5994,5535,178.5100,-0.0600
1784776564.091045,4221,5619,6022,5516,181.2100,-6.1300
1784776564.142267,4278,5647,6051,5582,182.1500,1.3100
1784776564.194090,4278,5535,6032,5628,172.3600,-1.0000
1784776564.245464,4156,5610,6022,5638,173.1000,2.3800
